,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
20,2024-01-29 22:51:00,189.638,189.93,189.93,189.638,379397.0,72166016.0,1706539860,1.0,,,,,,,,,,2.261646570733028,-0.8015455816718671,0.4054285714285726,-12.60867665262839,-72.19837872742255,1,0,50125.206,189.638:263.0;,189.638:263.0;,,0.0,189.638;
53,2024-01-29 23:24:00,190.183,190.14,190.195,190.115,95614.0,18228224.0,1706541840,,,,,,,,,,,67.09853469114721,24.043360207467003,0.4873571428571434,-13.434563012583652,48.54162797122973,0,0,100143.33499999999,,,190.183:263.0;,143.3349999999967,
279,2024-01-31 03:10:00,187.21,187.095,187.24,187.095,105724.0,19832832.0,1706641800,,,,,1.0,,1.0,,,,-20.034790313622125,-1.5836967186630275,0.2144285714285721,7.643299991694384,-75.52727040559336,1,0,50158.26499999999,187.21:267.0;,187.21:267.0;,,0.0,187.21;
289,2024-01-31 03:20:00,187.075,187.06,187.085,187.06,71860.0,13456384.0,1706642400,,,,,,,,,,,-8.8096594408104,-2.846352436230738,0.2147142857142837,7.643299991694384,-71.35546818281293,0,0,100107.28999999998,,,187.075:267.0;,-36.04500000000516,
337,2024-02-13 04:08:00,186.612,186.65,186.68,186.612,40488.0,7552000.0,1707768480,1.0,,,,1.0,,,,,,-0.9798883209255536,6.785919375396965,0.1644999999999978,10.182809237326396,-58.16471543063449,1,0,50095.27399999998,186.612:268.0;,186.612:268.0;,,0.0,186.612;
385,2024-02-13 04:56:00,186.9,186.698,186.916,186.698,327750.0,61338112.0,1707771360,,,,,,,,,,,97.97937814989142,14.868232159326569,0.140357142857141,6.86239028465198,78.4237249715945,0,0,100184.47399999999,,,186.9:268.0;,77.18400000000292,
7,2024-02-13 22:38:00,184.38,184.52,184.56,184.38,294513.0,54378112.0,1707835080,1.0,,,,,,,,,,7.262916510231179,13.99332350513837,0.343285714285709,0.65481207615953,-76.34221532719961,1,0,50217.49399999999,184.38:271.0;,184.38:271.0;,,0.0,184.38;
11,2024-02-13 22:42:00,184.1,184.035,184.1,184.001,284154.0,52345472.0,1707835320,,,,,,,,,,,-8.395973800943466,10.8658190642549,0.3714999999999954,0.65481207615953,-76.94837964111076,0,0,100108.59399999998,,,184.1:271.0;,-75.88000000000031,
86,2024-02-14 23:57:00,183.135,183.03,183.135,183.02,111029.0,20373760.0,1707926220,1.0,,,,,,,,,,16.589547061492922,9.286304257946298,0.3517142857142862,8.64081395172456,-70.44436154316004,1,0,50112.73899999999,183.135:273.0;,183.135:273.0;,,0.0,183.135;
91,2024-02-15 00:02:00,182.705,182.585,182.78,182.585,199249.0,36430848.0,1707926520,,,,,,,,,,,5.2072764058744525,6.867249683698809,0.3445714285714274,6.376971821369189,-71.1039394863516,0,0,99991.204,,,182.705:273.0;,-117.3899999999941,
62,2024-03-05 23:33:00,169.67,169.61,169.67,169.47,325418.0,54920192.0,1709652780,1.0,,,,,,,,,,10.262505645127472,7.43774736906181,0.7860714285714323,8.201669735361186,-73.9005046707577,1,0,50108.224,169.67:294.0;,169.67:294.0;,,0.0,169.67;
96,2024-03-06 00:07:00,169.819,169.821,169.821,169.782,129480.0,21657088.0,1709654820,,,,,,,,,,,85.21273740944798,-6.403710357521788,0.3460000000000016,7.363722818066261,74.5742881307835,0,0,100035.01000000001,,,169.819:294.0;,43.80600000000027,
22,2024-03-06 22:53:00,168.97,169.2,169.2,168.97,218801.0,37030400.0,1709736780,1.0,,,,1.0,,,,,,-11.922413267914171,10.32124091353895,0.3942142857142861,3.467104397970033,-76.87830170077153,1,0,50019.89000000001,168.97:296.0;,168.97:296.0;,,0.0,168.97;
34,2024-03-06 23:05:00,169.18,168.9,169.262,168.9,268747.0,45561600.0,1709737500,,,,,,,,,,,10.042609612336456,12.38227288436748,0.4895714285714295,3.7401599766047,-15.131808011747603,0,0,100097.17000000001,,,169.18:296.0;,62.160000000002356,
