,code,total_profit_rate
0,AAPL,0.0006438300000000119
1,AMD,-0.0228759900000004
2,BABA,0.00368317000000018
3,GOOGL,0.0014213400000002707
4,MSFT,-0.0007006099999998794
5,NVDA,0.004416559999999903
6,PDD,-0.005475119999999056
7,TSLA,0.010900560000000059
8,平均,-0.000998282499999864
