,0
code,AMD
trade_days,15
win_days,6
win_sells,11
lose_sells,16
max_1d_profit,981.6120000000033
max_1d_lost,-1277.1300000000097
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,97712.40099999995
total_profit_rate,-0.0228759900000004
buy_nums,28
sell_nums,27
avg_win_sell_profit,227.0464545454546
avg_lose_sell_profit,-299.06937500000174
