,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
6,2024-03-12 21:37:00,87.316,87.433,87.433,87.278,281136.0,245538304.0,1710250620,1.0,,,,,,,,,,82.74198690488532,17.256769401324178,0.5512142857142877,6.329686221027529,78.98799689707874,1,0,50055.248,87.316:572.0;,87.316:572.0;,,0.0,87.316;
14,2024-03-12 21:45:00,86.9,86.799,86.939,86.799,243524.0,211591680.0,1710251100,,,,,,,,,,,81.15935699722203,30.92126777749856,0.6085000000000035,6.329686221027529,59.55600731526889,0,0,99762.04800000001,,,86.9:572.0;,-237.95199999999818,
9,2024-04-05 21:40:00,86.308,86.107,86.308,86.107,250817.0,216349440.0,1712324400,1.0,,,,,,,,,,66.89400494143759,-2.6901099227218594,0.5037857142857172,19.821612042872037,74.6215740305617,1,0,49962.332,86.308:577.0;,86.308:577.0;,,0.0,86.308;
16,2024-04-05 21:47:00,87.209,87.127,87.273,87.095,156473.0,136444416.0,1712324820,,1.0,,,,,,,,,92.31076690859878,3.4372701299466826,0.5625714285714309,19.821612042872037,82.3656193706541,0,1,75165.73300000001,86.308:288.0;,,87.209:289;,260.38899999999893,87.294;
51,2024-04-05 22:22:00,87.084,87.242,87.242,87.084,117272.0,102288384.0,1712326920,,,,,,,,,,,86.9645824648494,33.53284865486096,0.5445000000000013,20.979464360865137,23.44166259159216,0,0,100245.92500000002,,,87.084:288.0;,223.48799999999892,
351,2024-04-16 03:22:00,86.249,86.359,86.359,86.233,110952.0,95477760.0,1713208920,,,1.0,,,,,,,,-6.029414158339279,-4.305248141255724,0.2406428571428601,17.947093001435064,-73.10296085408216,1,0,50135.25600000002,86.249:581.0;,86.249:581.0;,,0.0,86.249;
359,2024-04-16 03:30:00,86.124,86.033,86.124,86.02,173776.0,149139456.0,1713209400,,,,,,,,,,,-2.705448182881085,-5.803084963606679,0.2496428571428605,9.20679127099703,-70.18751170093832,0,0,100173.30000000002,,,86.124:581.0;,-72.625,86.371;
198,2024-04-18 00:49:00,84.555,84.663,84.663,84.555,128460.0,108320768.0,1713372540,,,1.0,,,,,,,,6.430896116484519,-15.751694951601516,0.2782857142857163,12.066991609810673,-72.77590019470226,1,0,50116.74000000001,84.555:592.0;,84.555:592.0;,,0.0,84.555;
228,2024-04-18 01:19:00,84.87,84.907,84.938,84.857,109068.0,92205056.0,1713374340,,,,,,,,,,,90.07833247233503,-5.525182550622532,0.2851428571428564,8.211060027789003,49.83992023963594,0,0,100359.78000000001,,,84.87:592.0;,186.47999999999865,
8,2024-04-18 21:39:00,83.52,83.02,83.52,83.02,452798.0,376848640.0,1713447540,1.0,,,,,,,,1.0,,13.026996965823116,16.62140427822284,0.671999999999999,4.39544766459391,-75.48830199919814,1,0,50247.78000000001,83.52:600.0;,83.52:600.0;,,0.0,83.52;
11,2024-04-18 21:42:00,82.981,83.286,83.286,82.944,417055.0,346831360.0,1713447720,,,,,,,1.0,,,,6.912949822426299,12.839730020471784,0.7764285714285707,4.39544766459391,-76.00061361581865,1,0,127.25600000001577,83.52:600.0;82.981:604.0;,82.981:604.0;,,0.0,83.52;82.981;
18,2024-04-18 21:49:00,84.187,84.563,84.563,84.165,347333.0,293166592.0,1713448140,,1.0,,,,,,,,,21.207148134477208,14.226570340392025,0.8437142857142855,4.39544766459391,75.81348313310451,0,1,50807.83000000001,83.52:300.0;82.981:302.0;,,84.187:300;84.187:302;,564.3120000000014,84.35;84.35;
43,2024-04-18 22:14:00,84.863,84.894,84.905,84.863,94802.0,80484352.0,1713449640,,,,,,,,,,1.0,47.95146123497429,28.968010532002168,0.9428571428571432,5.236046123242446,66.85598353134338,0,1,101895.356,,,84.863:300.0;84.863:302.0;,971.2640000000026,84.971;84.971;
278,2024-04-20 02:09:00,79.277,79.044,79.277,79.033,294208.0,232370176.0,1713550140,,,,,1.0,,,,,,-0.2201610327057395,0.1166044841711055,0.3509285714285722,14.00116955703376,-60.38356990910549,1,0,50999.522,79.277:642.0;,79.277:642.0;,,0.0,79.277;
285,2024-04-20 02:16:00,78.869,78.605,78.869,78.605,195348.0,153272320.0,1713550560,,,,,,,,,,,12.919025651321768,1.332549724292072,0.4022142857142867,14.00116955703376,17.696023959154438,0,0,101633.42,,,78.869:642.0;,-261.93600000000083,
24,2024-06-21 21:55:00,125.46,124.97,125.46,124.97,2464024.0,307318784.0,1718978100,1.0,,,,,,,,1.0,,-13.7201498832858,7.549272116311485,1.4226428571428542,14.17295246274884,-76.43822277872134,1,0,50822.12,125.46:405.0;,125.46:405.0;,,0.0,125.46;
61,2024-06-21 22:32:00,125.29,125.6,125.6,125.29,877424.0,109492224.0,1718980320,,,,,,,,,,,47.29985554453837,12.603977512654623,1.511499999999997,1.6940772157227857,-58.57720688292567,0,0,101564.57,,,125.29:405.0;,-68.84999999999494,
15,2024-06-24 21:46:00,122.841,122.87,122.94,122.46,2619520.0,320923648.0,1719236760,1.0,,,,,,,,,,5.822589248124075,6.77086745480738,0.9230714285714268,4.376084287804588,-73.88702227307208,1,0,50831.23700000001,122.841:413.0;,122.841:413.0;,,0.0,122.841;
20,2024-06-24 21:51:00,121.5,121.78,121.88,121.5,3033896.0,369145344.0,1719237060,,,,,,,,,,,-5.045169089238627,4.025394225831235,1.0394999999999988,4.376084287804588,-77.27627801620946,0,0,101010.73700000001,,,121.5:413.0;,-553.8329999999975,
21,2024-06-24 21:52:00,121.8,122.255,122.255,121.8,2113144.0,257652736.0,1719237120,,,,,,,,,1.0,,-4.720973673252516,4.025394225831235,1.0394999999999988,4.376084287804588,-77.11998508207427,1,0,50341.93700000001,121.8:416.0;,121.8:416.0;,,0.0,121.8;
51,2024-06-24 22:22:00,122.41,122.12,122.41,122.12,1067448.0,130383872.0,1719238920,,,,,,,,,,,37.54810652541333,13.363749979322996,1.244571428571428,2.0946456828208966,-53.67800494246155,0,0,101264.497,,,122.41:416.0;,253.75999999999976,
61,2024-06-24 22:32:00,121.45,121.57,121.665,121.45,1887544.0,229396480.0,1719239520,,,,,,,1.0,,,,14.264655457689535,8.247013598235569,1.2933571428571429,-0.8467088734686286,-75.7194276705596,1,0,50498.397000000004,121.45:418.0;,121.45:418.0;,,0.0,121.45;
73,2024-06-24 22:44:00,120.34,120.07,120.34,120.07,3913216.0,470594560.0,1719240240,,,,,,,,,,,4.930156831316239,6.335410492290777,1.215357142857142,-0.8467088734686286,-75.51580571245438,0,0,100800.517,,,120.34:418.0;,-463.9799999999998,
81,2024-06-24 22:52:00,118.98,119.145,119.164,118.98,2628896.0,313114624.0,1719240720,,,1.0,,,,,,,,-0.719493180054755,1.9247153517032205,1.1076428571428565,-0.8467088734686286,-73.22955926580511,1,0,50115.037000000004,118.98:426.0;,118.98:426.0;,,0.0,118.98;
114,2024-06-24 23:25:00,119.71,119.38,119.73,119.38,1554848.0,185841664.0,1719242700,,,,,,,,,,,66.38173825872175,11.099131618712876,0.9823571428571428,-1.7043505243930213,25.438491019130144,0,0,101111.497,,,119.71:426.0;,310.97999999999564,
35,2024-07-17 22:06:00,119.3,119.209,119.3,119.185,2042592.0,243321856.0,1721225160,1.0,,,,,,,,1.0,,-11.875788649534726,16.28297287589706,1.026142857142856,11.017449878133348,-77.54472127113387,1,0,50647.597,119.3:423.0;,119.3:423.0;,,0.0,119.3;
42,2024-07-17 22:13:00,118.14,118.69,118.72,118.14,2121984.0,251576320.0,1721225580,,,,,,,,,,,-9.824080517214362,11.786258057787762,1.0551428571428565,11.017449878133348,-77.78059167221409,0,0,100620.81700000001,,,118.14:423.0;,-490.6799999999986,
194,2024-07-18 00:45:00,117.4,117.09,117.4,117.09,1262912.0,148187136.0,1721234700,,,,,,,1.0,,,,4.127616000965936,-5.856795043608152,0.4385714285714306,5.979289052274929,-68.73671289013134,1,0,50138.81700000001,117.4:430.0;,117.4:430.0;,,0.0,117.4;
200,2024-07-18 00:51:00,116.905,117.0,117.0,116.799,1050928.0,123019264.0,1721235060,,,,,,,,,,,0.1500932585321237,-6.6137094369243385,0.4417857142857165,5.979289052274929,-75.88355414209086,0,0,100407.967,,,116.905:430.0;,-212.85000000000196,
115,2024-07-18 23:26:00,116.77,117.065,117.065,116.77,1066736.0,124255232.0,1721316360,,,1.0,,,,,,,,-5.717819863614487,17.085815539274634,0.7656428571428587,15.996207234919613,-78.10373717235913,1,0,50313.637,116.77:429.0;,116.77:429.0;,,0.0,116.77;
150,2024-07-19 00:01:00,117.99,118.102,118.17,117.99,652608.0,77240320.0,1721318460,,,,,,,,,,,104.81506903165176,14.70759150677263,0.7302142857142887,13.481835967743212,67.0637051104101,0,0,100931.34700000001,,,117.99:429.0;,523.3799999999995,
361,2024-07-25 03:32:00,114.01,113.995,114.02,113.93,1052352.0,120623104.0,1721849520,,,1.0,,,,,,,,6.584091178107137,8.355478846359453,0.4540714285714295,-9.365665309899214,-77.06488954193462,1,0,50538.927,114.01:442.0;,114.01:442.0;,,0.0,114.01;
375,2024-07-25 03:46:00,114.98,115.02,115.11,114.941,937440.0,108312576.0,1721850360,,,,,,,,,,,95.33549438126538,19.702363516263347,0.5549999999999997,-9.365665309899214,80.1921652322723,0,0,101360.087,,,114.98:442.0;,428.7399999999995,
