,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
222,2024-04-19 01:13:00,406.702,406.66,406.702,406.59,18942,7729408.0,1713460380,1.0,,,,,,,,,,3.3061917249873147,19.353791268213783,0.6782142857142779,5.66922629392073,-71.51534032033763,1,0,50382.356,406.702:122.0;,406.702:122.0;,,0.0,406.702;
228,2024-04-19 01:19:00,406.175,406.0,406.175,405.93,38491,15670784.0,1713460740,,,,,,,,,,,5.672781245772452,15.429146887558304,0.656428571428559,5.66922629392073,-59.10503748041697,0,0,99935.706,,,406.175:122.0;,-64.29399999999839,
322,2024-05-01 02:53:00,392.901,392.59,392.901,392.59,40026,15776768.0,1714503180,,,,,1.0,,,,1.0,,-10.433730142986278,2.0039479496741883,0.4105000000000091,7.557806460896032,-75.4986481374566,1,0,50037.279,392.901:127.0;,392.901:127.0;,,0.0,392.901;
346,2024-05-01 03:17:00,393.08,392.955,393.08,392.94,52370,20646400.0,1714504620,,,,,,,,,,,52.861331658328446,8.283557469569327,0.4094285714285815,3.594877824099584,46.374015114425504,0,0,99958.439,,,393.08:127.0;,22.73299999999665,
125,2024-07-18 23:36:00,435.72,436.16,436.24,435.72,72878,31858432.0,1721316960,,,,,,,1.0,,,,-3.8995328970306886,-12.87436664875952,1.121714285714274,17.23206580961805,-75.8229791594639,1,0,50286.359,435.72:114.0;,435.72:114.0;,,0.0,435.72;
138,2024-07-18 23:49:00,435.55,435.03,435.55,434.89,117547,51217664.0,1721317740,,,,,,,,,,,13.957663755815185,-13.392426251123313,1.049285714285702,17.23206580961805,-11.869356416372556,0,0,99939.05900000001,,,435.55:114.0;,-19.380000000001814,
155,2024-07-19 00:06:00,434.85,435.05,435.05,434.83,21909,9537536.0,1721318760,,,,,,,,,1.0,,5.5274811774874095,-16.612796909649653,0.962857142857136,14.696357233828923,-75.4513192326635,1,0,50366.15900000001,434.85:114.0;,434.85:114.0;,,0.0,434.85;
169,2024-07-19 00:20:00,434.77,434.8,434.86,434.7,31993,13912320.0,1721319600,,,,,,,,,,,18.58997370718924,-15.855955021720137,0.9459285714285628,14.696357233828923,-59.69867833654753,0,0,99929.93900000001,,,434.77:114.0;,-9.120000000004666,
