,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
58,2024-01-29 23:29:00,129.54,129.455,129.54,129.16,216526.0,27993600.0,1706542140,,,,,,,1.0,,,,0.2296330385717482,-11.70697722626526,1.550785714285717,14.21427031169793,-76.06865242246583,1,0,50127.100000000006,129.54:385.0;,129.54:385.0;,,0.0,129.54;
71,2024-01-29 23:42:00,129.21,129.069,129.21,128.89,184072.0,23762688.0,1706542920,,,,,,,,,,,25.458034363303835,-9.77396805356254,1.8415000000000048,7.16432418816666,56.814453992173696,0,0,99872.95000000001,,,129.21:385.0;,-127.04999999999387,
101,2024-01-30 00:12:00,128.5,128.975,129.01,128.5,104710.0,13491584.0,1706544720,,,1.0,,,,,,,,8.981577415258663,-9.972664021572626,1.0002142857142908,1.295630415172127,-74.95933474788063,1,0,49886.45000000001,128.5:389.0;,128.5:389.0;,,0.0,128.5;
127,2024-01-30 00:38:00,129.36,129.46,129.63,129.36,50585.0,6558464.0,1706546280,,,,,,,,,,,69.46418414815217,-3.753851075560057,1.059357142857144,-2.515250756620361,51.354264823921405,0,0,100207.49000000002,,,129.36:389.0;,334.5400000000053,
89,2024-03-09 00:00:00,112.602,112.54,112.602,112.49,50709.0,5708480.0,1709913600,,,,,,,1.0,,,,6.13959222264495,-16.254114218518147,0.4139999999999994,18.218470853736875,-45.24084396849253,1,0,50212.20200000002,112.602:444.0;,112.602:444.0;,,0.0,112.602;
93,2024-03-09 00:04:00,112.11,111.86,112.11,111.86,75557.0,8465920.0,1709913840,,,,,,,,,,,2.0072454693023367,-16.254114218518147,0.4139999999999994,18.218470853736875,-68.7425090720218,0,0,99989.04200000002,,,112.11:444.0;,-218.44800000000197,
109,2024-03-09 00:20:00,111.05,110.99,111.135,110.99,76996.0,8557056.0,1709914800,,,,,1.0,,,,,,1.0906081705879451,-17.62936090082942,0.4751428571428562,18.218470853736875,-51.06762338282434,1,0,49905.49200000002,111.05:451.0;,111.05:451.0;,,0.0,111.05;
120,2024-03-09 00:31:00,110.62,110.735,110.735,110.57,69080.0,7646400.0,1709915460,,,,,,,,,,,4.743281689347452,-17.402606837913233,0.4422857142857138,13.953120087124326,-18.23398836233262,0,0,99795.11200000002,,,110.62:451.0;,-193.92999999999665,
176,2024-03-09 01:27:00,108.96,108.96,109.01,108.95,76446.0,8329088.0,1709918820,,,1.0,,,,,,,,-1.461298191755937,-12.677954543694714,0.445214285714285,9.963905836566228,-75.8905223308882,1,0,49782.47200000002,108.96:459.0;,108.96:459.0;,,0.0,108.96;
178,2024-03-09 01:29:00,109.4,109.97,109.97,109.4,28502.0,3122624.0,1709918940,,,,,1.0,,,,,,8.655840225735684,-12.677954543694714,0.445214285714285,9.963905836566228,-0.9294539403364552,1,0,5.4720000000233995,108.96:459.0;109.4:455.0;,109.4:455.0;,,0.0,109.4;109.4;
