,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
114,2024-06-24 23:25:00,119.71,119.38,119.73,119.38,1554848.0,1719242700,,,,,,,,,,,66.38173825872175,11.099131618712876,0.9823571428571428,-1.7043505243930213,25.438491019130144,0,0,100673.39299999998,,,119.71:422.0;,308.0599999999957,
35,2024-07-17 22:06:00,119.3,119.209,119.3,119.185,2042592.0,1721225160,1.0,,,,,,,,1.0,,-11.875788649534726,16.28297287589706,1.026142857142856,11.017449878133348,-77.54472127113387,1,0,50448.092999999986,119.3:421.0;,119.3:421.0;,,0.0,119.3;
42,2024-07-17 22:13:00,118.14,118.69,118.72,118.14,2121984.0,1721225580,,,,,,,,,,,-9.824080517214362,11.786258057787762,1.0551428571428565,11.017449878133348,-77.78059167221409,0,0,100185.033,,,118.14:421.0;,-488.35999999999854,
194,2024-07-18 00:45:00,117.4,117.09,117.4,117.09,1262912.0,1721234700,,,,,,,1.0,,,,4.127616000965936,-5.856795043608152,0.4385714285714306,5.979289052274929,-68.73671289013134,1,0,49937.83299999999,117.4:428.0;,117.4:428.0;,,0.0,117.4;
197,2024-07-18 00:48:00,117.025,116.93,117.025,116.93,829472.0,1721234880,,,,,,,,,,,-0.0112926372434962,-5.856795043608152,0.4385714285714306,5.979289052274929,-76.16745882464272,0,0,100024.533,,,117.025:428.0;,-160.5,
115,2024-07-18 23:26:00,116.77,117.065,117.065,116.77,1066736.0,1721316360,,,1.0,,,,,,,,-5.717819863614487,17.085815539274634,0.7656428571428587,15.996207234919613,-78.10373717235913,1,0,50046.973,116.77:428.0;,116.77:428.0;,,0.0,116.77;
150,2024-07-19 00:01:00,117.99,118.102,118.17,117.99,652608.0,1721318460,,,,,,,,,,,104.81506903165176,14.70759150677263,0.7302142857142887,13.481835967743212,67.0637051104101,0,0,100546.693,,,117.99:428.0;,522.1599999999995,
361,2024-07-25 03:32:00,114.01,113.995,114.02,113.93,1052352.0,1721849520,,,1.0,,,,,,,,6.584091178107137,8.355478846359453,0.4540714285714295,-9.365665309899214,-77.06488954193462,1,0,50382.293,114.01:440.0;,114.01:440.0;,,0.0,114.01;
375,2024-07-25 03:46:00,114.98,115.02,115.11,114.941,937440.0,1721850360,,,,,,,,,,,95.33549438126538,19.702363516263347,0.5549999999999997,-9.365665309899214,80.1921652322723,0,0,100973.493,,,114.98:440.0;,426.7999999999995,
5,2024-07-25 21:36:00,111.44,110.83,111.44,110.83,3623226.0,1721914560,1.0,,,,,,,,1.0,,16.584362387338857,14.988972994949757,0.8929999999999997,-17.85498298800377,-69.85869821823992,1,0,50491.173,111.44:453.0;,111.44:453.0;,,0.0,111.44;
8,2024-07-25 21:39:00,111.83,111.62,111.9,111.62,1497992.0,1721914740,,,,,1.0,,,,,,11.311812151388024,14.988972994949757,0.8929999999999997,-17.85498298800377,-69.61599831937272,1,0,55.84300000000076,111.44:453.0;111.83:451.0;,111.83:451.0;,,0.0,111.83;111.83;
14,2024-07-25 21:45:00,112.717,112.753,112.753,112.565,1408076.0,1721915100,,1.0,,,,,,,,,27.987929160896456,18.67834999771322,1.0158571428571417,-17.85498298800377,67.51611752598203,0,1,51116.644,111.44:226.0;111.83:225.0;,,112.717:227;112.717:226;,490.34100000000035,113.17;113.17;
17,2024-07-25 21:48:00,112.296,112.655,112.655,112.244,1262924.0,1721915280,,,,,,,,,,,28.762559715088894,18.67834999771322,1.0158571428571417,-17.85498298800377,41.73057242517712,0,0,101762.14,,,112.296:226.0;112.296:225.0;,298.3060000000038,
30,2024-07-25 22:01:00,109.784,109.65,109.784,109.61,1849376.0,1721916060,,,,,,,1.0,,,,-0.4717347883247313,14.98478291192464,1.2742142857142855,-20.60089219015059,-76.15960044281795,1,0,51371.284,109.784:459.0;,109.784:459.0;,,0.0,109.784;
33,2024-07-25 22:04:00,108.64,108.451,108.805,108.451,2922608.0,1721916240,,,,,,,,,,,-6.028983341211621,14.98478291192464,1.2742142857142855,-20.60089219015059,-77.12916422475965,0,0,101237.044,,,108.64:459.0;,-525.0960000000025,
36,2024-07-25 22:07:00,108.51,107.64,108.51,107.49,4763792.0,1721916420,,,1.0,,,,,,,,-8.428671675390568,12.007859333651126,1.358857142857143,-20.60089219015059,-76.62088905324444,1,0,50779.89399999999,108.51:465.0;,108.51:465.0;,,0.0,108.51;
38,2024-07-25 22:09:00,106.84,106.67,107.51,106.67,4389536.0,1721916540,,,,,,,,,,,-10.307324329980624,12.007859333651126,1.358857142857143,-20.60089219015059,-77.41692911437839,0,0,100460.49399999999,,,106.84:465.0;,-776.5500000000008,
