,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
112,2024-05-01 23:23:00,51.591,51.67,51.68,51.591,221124,1714576980,,,,,,,1.0,,,,-6.589752597596046,14.9659561754818,18.16036737469139,-74.31600111888672,1,0,27.150000000016007,51.51:955.0;51.591:954.0;,51.591:954.0;,,0.0,51.591;51.591;
272,2024-05-02 02:03:00,52.05,52.055,52.22,52.02,456372,1714586580,,1.0,,,,,,,,,97.70882819156868,55.06188202973393,-13.774950227649184,37.6217501282223,0,1,49734.900000000016,51.51:477.0;51.591:477.0;,,52.05:478;52.05:477;,477.0629999999977,52.27;52.27;
301,2024-05-02 02:32:00,52.44,52.145,52.44,52.145,652228,1714588320,,,,,,,,,,1.0,78.74312933507085,91.73716095968123,-12.823442563009875,47.65782119724106,0,1,99762.66,,,52.44:477.0;52.44:477.0;,848.5829999999983,52.68;52.68;
49,2024-05-31 22:20:00,61.395,61.21,61.4,61.21,210378,1717165200,,,,,,,1.0,,,,-3.107183096225363,12.27004823368749,0.3187046272265803,-75.9019593331923,1,0,49909.92,61.395:812.0;,61.395:812.0;,,0.0,61.395;
60,2024-05-31 22:31:00,60.67,60.555,60.67,60.555,470476,1717165860,,,,,,,,,,,-11.770202440639189,4.779806975627039,-3.62224502009164,-76.80760400191188,0,0,99173.95999999999,,,60.67:812.0;,-588.7000000000012,
67,2024-05-31 22:38:00,60.32,60.295,60.32,60.279,228248,1717166280,,,,,1.0,,,,,,-10.863896235119878,2.0262645240692407,-3.62224502009164,-76.62285366933283,1,0,49349.63999999999,60.32:826.0;,60.32:826.0;,,0.0,60.32;
98,2024-05-31 23:09:00,60.055,60.03,60.08,60.013,97094,1717168140,,,1.0,,,,,,,,5.539232054798838,-6.657678893394824,-6.18517233727961,-74.97105595633396,1,0,44.484999999993306,60.32:826.0;60.055:821.0;,60.055:821.0;,,0.0,60.58;60.055;
112,2024-05-31 23:23:00,59.94,59.88,59.94,59.87,202884,1717168980,,,,,,,,,,,3.914011132307333,-8.894398304675356,-6.18517233727961,-73.55150037155445,0,0,49554.92499999999,60.055:821.0;,,59.94:826.0;,-313.8800000000021,60.195;
148,2024-05-31 23:59:00,59.56,59.545,59.568,59.54,181220,1717171140,,,,,,,,,,,7.109567498268792,-10.973853066259853,-9.055487644901092,-64.02776896057253,0,0,98453.685,,,59.56:821.0;,-406.3949999999979,
173,2024-06-01 00:24:00,59.025,59.09,59.09,58.99,466776,1717172640,,,,,1.0,,,,,,1.9546890419715943,-11.269021421732967,-11.617094305329942,-67.70254456437411,1,0,48577.56,59.025:845.0;,59.025:845.0;,,0.0,59.025;
373,2024-06-01 03:44:00,61.206,61.35,61.35,61.18,327080,1717184640,,1.0,,,,,,,,,107.5017824506707,121.37087226330348,-8.331142645068745,23.53671772503223,0,1,74467.698,59.025:422.0;,,61.206:423;,922.5630000000019,61.206;
377,2024-06-01 03:48:00,61.415,61.443,61.443,61.397,130640,1717184880,,,,,,,,,,1.0,106.80676775993516,123.92283904016844,-8.331142645068745,18.241129437124226,0,1,100384.82800000001,,,61.415:422.0;,1008.5800000000003,61.415;
