,0
code,TQQQ
trade_days,11
win_days,7
win_sells,10
lose_sells,12
max_1d_profit,632.4800000000016
max_1d_lost,-606.2039999999977
start_day,20240102
end_day,20240604
start_cash,100000
end_cash,101818.33799999999
total_profit_rate,0.01818337999999997
buy_nums,22
sell_nums,22
avg_win_sell_profit,371.04129999999975
avg_lose_sell_profit,-157.67291666666833
