,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao
0,2023-12-04 22:31:00,129.68,129.25,131.53,129.25,1163915.0,1701700260,,,,,,,,,,,39.485575803426684,92.22041277024648,0.13985714285713868,16.533789715647643,10.482035683142609
1,2023-12-04 22:32:00,129.32,128.975,129.36,128.975,269302.0,1701700320,,,,,,,,,,,29.2799005671545,92.22041277024648,0.13985714285713868,16.533789715647643,-58.59188347482906
2,2023-12-04 22:33:00,128.99,129.172,129.172,128.74,354898.0,1701700380,,,,,,,,,,,22.89719026154779,92.22041277024648,0.13985714285713868,16.533789715647643,-70.38467664389951
3,2023-12-04 22:34:00,129.14,129.21,129.3,129.14,138607.0,1701700440,,,,,,,,,,,17.52873683761851,92.22041277024648,0.13985714285713868,16.533789715647643,-72.78401008171446
4,2023-12-04 22:35:00,129.063,129.08,129.14,129.063,261840.0,1701700500,,,,,,,,,,,12.047297359004602,80.03153485269377,0.34378571428570937,16.533789715647643,-73.90921037046981
5,2023-12-04 22:36:00,129.17,128.755,129.17,128.755,250143.0,1701700560,,,,,,,,,,,5.282708744061267,80.03153485269377,0.34378571428570937,16.533789715647643,-74.9815336208832
6,2023-12-04 22:37:00,128.78,129.055,129.17,128.78,188500.0,1701700620,,,,,,,,,,,1.2003875486557831,80.03153485269377,0.34378571428570937,16.533789715647643,-76.56438820188856
7,2023-12-04 22:38:00,129.125,129.18,129.21,129.06,141371.0,1701700680,,,,,,,,,,,-1.5531511378683547,80.03153485269377,0.34378571428570937,16.533789715647643,-76.66001961643465
8,2023-12-04 22:39:00,129.12,129.25,129.25,129.12,117867.0,1701700740,,,,,,,,,,,-3.4550035345277053,80.03153485269377,0.34378571428570937,16.533789715647643,-76.3016483695832
9,2023-12-04 22:40:00,129.17,129.04,129.344,129.04,204065.0,1701700800,,,,,,,,,,,-6.306170374768442,68.8620190146401,0.3719285714285669,16.533789715647643,-75.73686780931692
10,2023-12-04 22:41:00,128.98,128.915,128.985,128.86,145528.0,1701700860,,,,,,,,,,,-9.482450843178611,68.8620190146401,0.3719285714285669,16.533789715647643,-76.03259714085657
