,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao
0,2023-09-13 21:31:00,135.09,135.04,135.65,134.17,805689,1694611860,,,,,,,,,,,65.06907438001016,7.329265987882735,43.93519087843421,55.37809410602735
1,2023-09-13 21:32:00,135.15,134.96,135.15,134.87,110012,1694611920,,,,,,,,,,,65.35412918512151,7.329265987882735,43.93519087843421,77.39988822102184
2,2023-09-13 21:33:00,135.015,134.84,135.045,134.84,87377,1694611980,,,,,,,,,,,63.99966848443894,7.329265987882735,43.93519087843421,79.83905161742858
3,2023-09-13 21:34:00,134.885,134.835,134.969,134.834,70502,1694612040,,,,,,,,,,,62.67197638410575,7.329265987882735,43.93519087843421,79.31924061229601
4,2023-09-13 21:35:00,134.79,134.585,134.79,134.49,90280,1694612100,,,,,,,,,,,58.20833839757988,8.032297491604844,43.93519087843421,78.53570457747955
5,2023-09-13 21:36:00,134.57,134.96,134.96,134.57,72882,1694612160,,,,,,,,,,,59.02827699229502,8.032297491604844,43.93519087843421,73.13287416375864
6,2023-09-13 21:37:00,135.035,135.096,135.096,135.03,80778,1694612220,,,,,,,,,,,61.473580108229996,8.032297491604844,43.93519087843421,76.30534984847188
7,2023-09-13 21:38:00,135.11,135.05,135.15,135.05,80876,1694612280,,,,,,,,,,,63.014578995047614,8.032297491604844,43.93519087843421,78.82253034752677
8,2023-09-13 21:39:00,134.93,134.97,135.01,134.93,72154,1694612340,,,,,,,,,,,63.30812668326183,8.032297491604844,43.93519087843421,79.12639012118335
9,2023-09-13 21:40:00,134.97,134.91,134.985,134.88,79350,1694612400,,,,,,,,,,,62.74793534964607,11.728800143827485,43.93519087843421,78.1266493019802
10,2023-09-13 21:41:00,134.91,134.86,134.96,134.85,119872,1694612460,,,,,,,,,,,61.55764331849696,11.728800143827485,43.93519087843421,76.30139373044895
11,2023-09-13 21:42:00,134.86,135.05,135.05,134.86,180887,1694612520,,,,,,,,,,,62.90783783949658,11.728800143827485,43.93519087843421,73.66583159820966
12,2023-09-13 21:43:00,135.13,135.09,135.145,135.05,68160,1694612580,,,,,,,,,,,64.5851976792836,11.728800143827485,43.93519087843421,74.60509072974666
13,2023-09-13 21:44:00,134.96,134.88,134.96,134.805,96624,1694612640,,,,,,,,,,,63.32388371459908,11.728800143827485,43.93519087843421,75.22014874001687
14,2023-09-13 21:45:00,135.015,135.04,135.06,135.0,86553,1694612700,,,,,,,,,,,64.22297890146598,16.426385396445284,43.93519087843421,71.73002854957086
15,2023-09-13 21:46:00,135.03,135.01,135.03,134.983,56655,1694612760,,,,,,,,,,,64.59462912078186,16.426385396445284,43.93519087843421,71.83848013401986
16,2023-09-13 21:47:00,135.025,134.81,135.025,134.81,44444,1694612820,,,,,,,,,,,62.30096018540779,16.426385396445284,43.93519087843421,70.81612248821835
17,2023-09-13 21:48:00,134.77,134.83,134.89,134.71,75907,1694612880,,,,,,,,,,,60.476476984664075,16.426385396445284,43.93519087843421,64.04589532582773
18,2023-09-13 21:49:00,134.991,135.08,135.08,134.95,72099,1694612940,,,,,,,,,,,62.04479148073301,16.426385396445284,43.93519087843421,57.715475748135866
19,2023-09-13 21:50:00,135.08,135.13,135.13,135.032,57316,1694613000,,,,,,,,,,,64.05413195409069,21.493069637118417,43.93519087843421,63.813900271557635
