,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,manxian,jw1D
0,2024-08-01 21:31:00,170.25,170.85,172.21,170.041,1050295,179336976.0,1722519060,,,,,,,,,,,,,,,,,23.361823361823312
1,2024-08-01 21:32:00,170.76,170.74,170.905,170.63,93576,15978944.0,1722519120,,,,,,,,,,,,,,,,,23.361823361823312
2,2024-08-01 21:33:00,170.57,170.53,170.57,170.31,146685,25009168.0,1722519180,,,,,,,,,,,,,,,,,23.361823361823312
3,2024-08-01 21:34:00,170.76,170.77,171.08,170.74,132591,22653072.0,1722519240,,,,,,,,,,,,,,,,,23.361823361823312
4,2024-08-01 21:35:00,170.73,170.84,170.89,170.712,89582,15301344.0,1722519300,,,,,,,,,,,,,,,,,23.361823361823312
5,2024-08-01 21:36:00,170.74,170.86,170.86,170.53,84909,14493392.0,1722519360,,,,,,,,,,,,,,,,,23.361823361823312
6,2024-08-01 21:37:00,170.92,171.31,171.31,170.92,146986,25134784.0,1722519420,,,,,,,,,,,,,,,,,23.361823361823312
7,2024-08-01 21:38:00,171.34,171.355,171.41,171.28,121664,20843296.0,1722519480,,,,,,,,,,,,,,,,,23.361823361823312
8,2024-08-01 21:39:00,171.55,171.805,171.805,171.55,122236,20982816.0,1722519540,,,,,,,,,,,,,,,,,23.361823361823312
9,2024-08-01 21:40:00,171.81,171.49,171.81,171.49,82316,14127488.0,1722519600,,,,,,,,,,,,,,,,,23.361823361823312
10,2024-08-01 21:41:00,171.59,171.995,171.995,171.59,71496,12279136.0,1722519660,,1.0,,,,,,,,,,,,,,,23.361823361823312
11,2024-08-01 21:42:00,172.03,171.98,172.05,171.961,54548,9381792.0,1722519720,,,,,,,,,,,,,,,,,23.361823361823312
12,2024-08-01 21:43:00,172.05,172.12,172.23,172.05,85227,14669536.0,1722519780,,,,,,,,,,,,,,,,,23.361823361823312
13,2024-08-01 21:44:00,172.24,172.745,172.745,172.24,104286,17981728.0,1722519840,,,,,,,,,,,,,,,,,23.361823361823312
14,2024-08-01 21:45:00,172.78,172.847,172.89,172.76,114948,19860480.0,1722519900,,,,,,,,,,,,,,,,,23.361823361823312
