,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,manxian,jw1D
0,2024-08-02 21:31:00,166.44,166.7,168.77,165.92,1490660,248516544.0,1722605460,,,,,,,,,,,81.50644108071981,61.34183980158324,0.6049999999999959,,24.765455298150034,79.69945545875167,26.475021066570328
1,2024-08-02 21:32:00,166.84,166.83,166.84,166.6,178664,29784768.0,1722605520,,,,,,,,,,,69.23686836445245,61.34183980158324,0.6049999999999959,,-49.20799822106842,78.77586400847372,26.475021066570328
2,2024-08-02 21:33:00,166.916,167.4,167.4,166.845,151529,25300416.0,1722605580,,,,,,,,,,,60.251268571149865,61.34183980158324,0.6049999999999959,,-64.89455739847853,77.09458356286012,26.475021066570328
3,2024-08-02 21:34:00,167.43,167.155,167.43,167.1,137265,22956352.0,1722605640,,,,,,,,,,,51.4399360178177,61.34183980158324,0.6049999999999959,,-68.45210906769732,75.14219479036898,26.475021066570328
4,2024-08-02 21:35:00,167.34,166.92,167.34,166.92,153591,25662976.0,1722605700,,,,,,,,,,,42.83420136019279,57.25330263526251,0.9307142857142817,,-70.86603237301327,72.97635090208689,26.475021066570328
5,2024-08-02 21:36:00,167.3,167.37,167.49,167.3,171574,28704256.0,1722605760,,,,,,,,,,,36.75660780407486,57.25330263526251,0.9307142857142817,,-72.65122925365947,70.6403309621888,26.475021066570328
6,2024-08-02 21:37:00,167.5,168.01,168.08,167.5,168188,28216608.0,1722605820,,,,,,,,,,,33.590009947377325,57.25330263526251,0.9307142857142817,,-72.65698641546241,68.37828996122832,26.475021066570328
7,2024-08-02 21:38:00,168.05,168.2,168.395,168.05,108128,18186368.0,1722605880,,,,,,,,,,,31.493650337243878,57.25330263526251,0.9307142857142817,,-70.91057303574374,66.4024451560325,26.475021066570328
8,2024-08-02 21:39:00,168.44,168.45,168.455,168.39,110404,18589824.0,1722605940,,,,,,,,,,,30.55796322561912,57.25330263526251,0.9307142857142817,,-68.6768025888206,64.70133176786955,26.475021066570328
9,2024-08-02 21:40:00,168.21,168.08,168.315,168.0,95350,16036096.0,1722606000,,,,,,,,,,,28.548936874868048,57.460998151074534,1.0167857142857133,,-65.49941258165174,63.28161913370411,26.475021066570328
10,2024-08-02 21:41:00,168.215,168.3,168.3,168.095,102181,17187936.0,1722606060,,1.0,,,,1.0,,,,,27.590907826931215,57.460998151074534,1.0167857142857133,,-64.59773448806884,61.949038251904256,26.475021066570328
11,2024-08-02 21:42:00,168.265,168.28,168.285,168.14,111619,18784352.0,1722606120,,,,,,,,,,,26.753937436365163,57.460998151074534,1.0167857142857133,,-62.41015073365443,60.763543593162154,26.475021066570328
12,2024-08-02 21:43:00,168.25,168.365,168.37,168.25,88311,14866144.0,1722606180,,,,,,,,,,,26.381618928647782,57.460998151074534,1.0167857142857133,,-60.59222460116947,59.68550028183583,26.475021066570328
13,2024-08-02 21:44:00,168.195,167.89,168.195,167.89,96576,16236480.0,1722606240,,,,,,,,,,,24.518130608363123,57.460998151074534,1.0167857142857133,,-58.25584405760327,58.720768327251776,26.475021066570328
14,2024-08-02 21:45:00,167.97,167.76,167.97,167.7,80293,13470528.0,1722606300,,,,,,,,,,,22.499576596042857,56.46918316884294,1.0425,,-60.18055197271974,57.69624660954372,26.475021066570328
15,2024-08-02 21:46:00,167.67,167.92,168.08,167.67,90565,15209024.0,1722606360,,,,,,,,,,,21.330794281989256,56.46918316884294,1.0425,,-61.99510276599957,56.6113551196507,26.475021066570328
16,2024-08-02 21:47:00,167.69,167.74,167.82,167.69,63240,10611392.0,1722606420,,,,,,,,,,,19.763917130197257,56.46918316884294,1.0425,,-61.76008035585867,55.55731546800685,26.475021066570328
17,2024-08-02 21:48:00,167.635,167.72,167.73,167.635,84051,14096000.0,1722606480,,,,,,,,,,,18.387072737541104,56.46918316884294,1.0425,,-62.60953447880008,54.48506281379326,26.475021066570328
18,2024-08-02 21:49:00,167.742,167.57,167.742,167.516,79190,13273664.0,1722606540,,,,,,,,,,,16.73823368322431,56.46918316884294,1.0425,,-63.04006634431692,53.413875294239006,26.475021066570328
19,2024-08-02 21:50:00,167.64,167.785,168.01,167.64,102371,17173632.0,1722606600,,,,,,,,,,,16.089124890491433,55.58475386980251,1.0560000000000014,,-64.0697721154488,52.315328006638836,26.475021066570328
20,2024-08-02 21:51:00,167.89,167.68,167.89,167.51,91224,15294592.0,1722606660,,,,,,,,,,,15.2426027874818,55.58475386980251,1.0560000000000014,,-63.060494074156736,51.2858898140167,26.475021066570328
