,0
code,TSLA
trade_days,16
win_days,10
win_sells,11
lose_sells,15
max_1d_profit,369.3599999999956
max_1d_lost,-156.4500000000017
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,100843.663
total_profit_rate,0.008436630000000056
buy_nums,26
sell_nums,26
avg_win_sell_profit,128.70527272727057
avg_lose_sell_profit,-59.21866666666795
