,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao
0,2024-03-11 21:31:00,172.69,172.89,173.21,170.53,2851483,492007232.0,1710163860,,,,,,,,,,,23.846971240874755,1.6684732008638719,0.38085714285714645,90.57289051230205,-5.804804242651401
1,2024-03-11 21:32:00,172.91,172.61,172.91,172.59,436583,75542272.0,1710163920,,,,,,,,,,,36.13102690555664,1.6684732008638719,0.38085714285714645,90.57289051230205,86.07735529685998
2,2024-03-11 21:33:00,172.67,173.23,173.23,172.67,404850,70161088.0,1710163980,,,,,,,,,,,50.35266060686352,1.6684732008638719,0.38085714285714645,90.57289051230205,87.03729135485095
3,2024-03-11 21:34:00,173.397,173.14,173.428,172.891,484891,84132672.0,1710164040,,,,,,,,,,,61.46547311360706,1.6684732008638719,0.38085714285714645,90.57289051230205,87.36045353580683
4,2024-03-11 21:35:00,173.302,173.26,173.33,173.19,337537,58569792.0,1710164100,,,,,,,,,,,71.9059578846173,13.648355208292344,0.5638571428571473,90.57289051230205,87.06662128505936
5,2024-03-11 21:36:00,173.135,173.38,173.38,173.135,323919,56206912.0,1710164160,,,,,,,,,,,81.72886897458699,13.648355208292344,0.5638571428571473,90.57289051230205,86.67877184362776
6,2024-03-11 21:37:00,173.72,173.67,174.11,173.67,653246,113704896.0,1710164220,,,,,,,,,,,88.68188741269108,13.648355208292344,0.5638571428571473,90.57289051230205,86.23123032739768
7,2024-03-11 21:38:00,173.75,173.338,173.75,173.338,362848,63088960.0,1710164280,,,,,,,,,,,93.28893981569512,13.648355208292344,0.5638571428571473,90.57289051230205,85.46994757755755
8,2024-03-11 21:39:00,173.16,173.27,173.38,173.16,337661,58588928.0,1710164340,,,,,,,,,,,96.95526287778965,13.648355208292344,0.5638571428571473,90.57289051230205,84.42358029841863
9,2024-03-11 21:40:00,173.36,172.985,173.36,172.985,324853,56304064.0,1710164400,,,,,,,,,,,98.82770741376964,20.423232669548327,0.6322142857142897,90.57289051230205,83.28257480926305
10,2024-03-11 21:41:00,173.09,173.395,173.42,173.09,371087,64410880.0,1710164460,,,,,,,,,,,102.1464917138135,20.423232669548327,0.6322142857142897,90.57289051230205,81.74899750824781
11,2024-03-11 21:42:00,173.445,173.51,173.541,173.445,397564,69068416.0,1710164520,,,,,,,,,,,105.45917429034068,20.423232669548327,0.6322142857142897,90.57289051230205,80.87841333198175
12,2024-03-11 21:43:00,173.545,173.73,173.74,173.53,392326,68217856.0,1710164580,,,,,,,,,,,109.2237859342664,20.423232669548327,0.6322142857142897,90.57289051230205,80.12352474457651
13,2024-03-11 21:44:00,173.676,173.64,173.735,173.624,275768,47960960.0,1710164640,,,,,,,,,,,112.02895496562192,20.423232669548327,0.6322142857142897,90.57289051230205,79.64928478818398
14,2024-03-11 21:45:00,173.62,173.61,173.685,173.6,339185,58973056.0,1710164700,,,,,,,,,,,114.2396980887465,29.30345080293435,0.6698571428571459,90.57289051230205,78.78701042263727
15,2024-03-11 21:46:00,173.675,173.6,173.71,173.591,211732,36813440.0,1710164760,,,,,,,,,,,116.00741221680997,29.30345080293435,0.6698571428571459,90.57289051230205,77.74541435370338
16,2024-03-11 21:47:00,173.494,173.121,173.494,173.121,265690,46132480.0,1710164820,,,,,,,,,,,115.32456356034994,29.30345080293435,0.6698571428571459,90.57289051230205,76.59580581211554
17,2024-03-11 21:48:00,173.09,173.35,173.435,173.09,213571,37031808.0,1710164880,,,,,,,,,,,115.5645735042973,29.30345080293435,0.6698571428571459,90.57289051230205,73.85158568086051
