,dt,open,close,high,low,vol,ts
0,2023-03-17 21:31:00,96.66,96.81,98.43,96.359,3768968,1679059860
1,2023-03-17 21:32:00,96.91,97.049,97.049,96.85,766636,1679059920
2,2023-03-17 21:33:00,97.05,97.65,97.88,97.05,802425,1679059980
3,2023-03-17 21:34:00,97.61,97.819,97.895,97.61,495769,1679060040
4,2023-03-17 21:35:00,97.91,98.345,98.37,97.91,876020,1679060100
5,2023-03-17 21:36:00,98.27,97.63,98.27,97.63,808237,1679060160
6,2023-03-17 21:37:00,97.652,97.92,97.92,97.4,584092,1679060220
7,2023-03-17 21:38:00,98.0,98.34,98.52,98.0,782018,1679060280
8,2023-03-17 21:39:00,98.44,98.55,98.55,98.31,647038,1679060340
9,2023-03-17 21:40:00,98.51,98.54,98.54,98.189,575753,1679060400
10,2023-03-17 21:41:00,98.609,98.52,98.7,98.475,582221,1679060460
11,2023-03-17 21:42:00,98.5,98.13,98.629,98.13,517668,1679060520
12,2023-03-17 21:43:00,98.11,97.6,98.11,97.53,615821,1679060580
13,2023-03-17 21:44:00,97.85,97.79,97.99,97.65,459247,1679060640
14,2023-03-17 21:45:00,97.949,98.11,98.11,97.94,404764,1679060700
15,2023-03-17 21:46:00,98.025,97.5,98.025,97.5,496066,1679060760
16,2023-03-17 21:47:00,97.45,97.305,97.6,97.305,417061,1679060820
17,2023-03-17 21:48:00,97.305,97.045,97.305,97.045,419515,1679060880
18,2023-03-17 21:49:00,97.24,97.19,97.55,97.135,538005,1679060940
19,2023-03-17 21:50:00,97.14,96.65,97.14,96.65,612937,1679061000
20,2023-03-17 21:51:00,96.88,96.855,96.88,96.721,414528,1679061060
21,2023-03-17 21:52:00,96.77,96.865,97.132,96.77,566702,1679061120
22,2023-03-17 21:53:00,96.82,96.88,96.88,96.74,436746,1679061180
23,2023-03-17 21:54:00,96.84,96.675,96.84,96.59,573493,1679061240
24,2023-03-17 21:55:00,96.44,97.07,97.07,96.44,603890,1679061300
25,2023-03-17 21:56:00,96.902,97.1,97.1,96.828,326344,1679061360
26,2023-03-17 21:57:00,97.135,97.11,97.135,97.02,285344,1679061420
27,2023-03-17 21:58:00,97.3,97.4,97.4,97.3,384272,1679061480
28,2023-03-17 21:59:00,97.29,97.03,97.335,97.03,375712,1679061540
29,2023-03-17 22:00:00,97.26,97.21,97.26,97.14,177770,1679061600
30,2023-03-17 22:01:00,97.31,97.295,97.37,97.14,616782,1679061660
31,2023-03-17 22:02:00,97.43,97.668,97.668,97.4,552494,1679061720
32,2023-03-17 22:03:00,97.73,97.728,97.737,97.657,400770,1679061780
33,2023-03-17 22:04:00,97.772,97.961,97.961,97.772,362012,1679061840
34,2023-03-17 22:05:00,98.063,98.009,98.1,97.955,403990,1679061900
35,2023-03-17 22:06:00,97.97,97.87,97.97,97.75,299266,1679061960
36,2023-03-17 22:07:00,97.82,98.14,98.22,97.82,312588,1679062020
37,2023-03-17 22:08:00,98.243,98.141,98.32,98.141,464432,1679062080
38,2023-03-17 22:09:00,98.13,98.16,98.28,98.067,300144,1679062140
39,2023-03-17 22:10:00,98.13,98.11,98.215,97.93,338220,1679062200
40,2023-03-17 22:11:00,97.97,97.99,98.03,97.97,219300,1679062260
41,2023-03-17 22:12:00,97.88,97.81,97.93,97.728,364610,1679062320
42,2023-03-17 22:13:00,97.76,97.53,97.76,97.53,265622,1679062380
43,2023-03-17 22:14:00,97.568,97.999,98.0,97.568,397962,1679062440
44,2023-03-17 22:15:00,97.99,97.87,97.99,97.87,272982,1679062500
45,2023-03-17 22:16:00,97.84,97.56,97.84,97.54,299392,1679062560
46,2023-03-17 22:17:00,97.67,97.49,97.67,97.46,285080,1679062620
47,2023-03-17 22:18:00,97.45,97.385,97.67,97.385,257184,1679062680
48,2023-03-17 22:19:00,97.22,97.07,97.22,97.04,424520,1679062740
49,2023-03-17 22:20:00,97.031,96.93,97.031,96.93,306560,1679062800
50,2023-03-17 22:21:00,96.99,97.045,97.114,96.94,299608,1679062860
51,2023-03-17 22:22:00,97.02,97.15,97.15,96.96,178476,1679062920
52,2023-03-17 22:23:00,97.15,97.24,97.367,97.15,315370,1679062980
53,2023-03-17 22:24:00,97.33,97.19,97.33,97.155,191452,1679063040
54,2023-03-17 22:25:00,97.18,97.18,97.18,97.122,386854,1679063100
55,2023-03-17 22:26:00,97.18,97.22,97.34,97.18,187068,1679063160
56,2023-03-17 22:27:00,97.181,97.01,97.181,96.95,372522,1679063220
57,2023-03-17 22:28:00,96.88,96.991,97.02,96.86,232006,1679063280
58,2023-03-17 22:29:00,96.888,97.11,97.11,96.888,208388,1679063340
59,2023-03-17 22:30:00,97.06,97.07,97.165,97.06,156336,1679063400
60,2023-03-17 22:31:00,97.075,97.14,97.21,97.06,205296,1679063460
61,2023-03-17 22:32:00,97.18,97.395,97.395,97.18,372196,1679063520
62,2023-03-17 22:33:00,97.4,97.36,97.42,97.36,212920,1679063580
63,2023-03-17 22:34:00,97.2,97.19,97.34,97.19,208292,1679063640
64,2023-03-17 22:35:00,97.01,96.681,97.01,96.681,361118,1679063700
65,2023-03-17 22:36:00,96.73,96.33,96.73,96.33,409614,1679063760
66,2023-03-17 22:37:00,96.205,96.48,96.51,96.205,431120,1679063820
67,2023-03-17 22:38:00,96.54,96.66,96.66,96.54,241340,1679063880
68,2023-03-17 22:39:00,96.66,96.775,96.775,96.58,213296,1679063940
69,2023-03-17 22:40:00,96.79,96.58,96.79,96.573,212088,1679064000
70,2023-03-17 22:41:00,96.561,96.33,96.561,96.33,231360,1679064060
71,2023-03-17 22:42:00,96.37,96.6,96.74,96.37,298074,1679064120
72,2023-03-17 22:43:00,96.62,96.738,96.738,96.53,197790,1679064180
73,2023-03-17 22:44:00,96.64,96.484,96.64,96.46,161248,1679064240
74,2023-03-17 22:45:00,96.37,96.077,96.37,96.077,257160,1679064300
75,2023-03-17 22:46:00,96.07,96.06,96.12,96.037,204116,1679064360
76,2023-03-17 22:47:00,95.98,96.07,96.07,95.95,374424,1679064420
77,2023-03-17 22:48:00,96.07,96.14,96.14,95.99,276388,1679064480
78,2023-03-17 22:49:00,96.33,96.399,96.399,96.26,291240,1679064540
79,2023-03-17 22:50:00,96.362,96.47,96.55,96.35,229064,1679064600
80,2023-03-17 22:51:00,96.468,96.41,96.482,96.41,248476,1679064660
81,2023-03-17 22:52:00,96.43,96.35,96.43,96.34,178108,1679064720
82,2023-03-17 22:53:00,96.39,96.12,96.39,96.12,222208,1679064780
83,2023-03-17 22:54:00,96.08,96.33,96.33,96.03,194412,1679064840
84,2023-03-17 22:55:00,96.348,96.19,96.4,96.19,197372,1679064900
85,2023-03-17 22:56:00,96.12,96.2,96.2,96.114,179092,1679064960
86,2023-03-17 22:57:00,96.37,96.51,96.51,96.37,212988,1679065020
87,2023-03-17 22:58:00,96.413,96.7,96.72,96.413,310232,1679065080
88,2023-03-17 22:59:00,96.82,96.895,96.895,96.79,271796,1679065140
89,2023-03-17 23:00:00,96.925,96.736,96.925,96.736,242592,1679065200
90,2023-03-17 23:01:00,96.61,96.51,96.61,96.51,279608,1679065260
91,2023-03-17 23:02:00,96.368,96.34,96.46,96.34,200944,1679065320
92,2023-03-17 23:03:00,96.38,96.6,96.6,96.38,193404,1679065380
93,2023-03-17 23:04:00,96.625,96.55,96.675,96.55,206068,1679065440
94,2023-03-17 23:05:00,96.5,96.64,96.64,96.45,170156,1679065500
95,2023-03-17 23:06:00,96.74,96.62,96.74,96.555,161652,1679065560
96,2023-03-17 23:07:00,96.552,96.605,96.69,96.515,265308,1679065620
97,2023-03-17 23:08:00,96.607,96.7,96.701,96.607,248316,1679065680
98,2023-03-17 23:09:00,96.73,96.65,96.73,96.615,275848,1679065740
99,2023-03-17 23:10:00,96.72,96.515,96.73,96.515,188912,1679065800
100,2023-03-17 23:11:00,96.45,96.33,96.45,96.318,190156,1679065860
101,2023-03-17 23:12:00,96.27,96.12,96.27,96.12,213756,1679065920
102,2023-03-17 23:13:00,96.217,96.45,96.561,96.217,310072,1679065980
103,2023-03-17 23:14:00,96.43,96.5,96.545,96.43,171408,1679066040
104,2023-03-17 23:15:00,96.48,96.645,96.645,96.422,200176,1679066100
105,2023-03-17 23:16:00,96.62,96.58,96.62,96.545,146024,1679066160
106,2023-03-17 23:17:00,96.691,96.84,96.84,96.625,275936,1679066220
107,2023-03-17 23:18:00,96.85,96.845,96.985,96.78,351652,1679066280
108,2023-03-17 23:19:00,96.82,96.9,96.9,96.82,123608,1679066340
109,2023-03-17 23:20:00,96.92,96.98,96.98,96.85,196116,1679066400
110,2023-03-17 23:21:00,97.0,97.02,97.05,97.0,188208,1679066460
111,2023-03-17 23:22:00,96.88,96.682,96.95,96.682,179604,1679066520
112,2023-03-17 23:23:00,96.622,96.52,96.622,96.46,227128,1679066580
113,2023-03-17 23:24:00,96.482,96.33,96.482,96.27,193776,1679066640
114,2023-03-17 23:25:00,96.439,96.35,96.45,96.35,155136,1679066700
115,2023-03-17 23:26:00,96.335,96.21,96.335,96.16,184296,1679066760
116,2023-03-17 23:27:00,96.19,96.14,96.19,96.045,195168,1679066820
117,2023-03-17 23:28:00,96.095,96.36,96.36,96.07,174784,1679066880
118,2023-03-17 23:29:00,96.39,96.27,96.39,96.23,170588,1679066940
119,2023-03-17 23:30:00,96.255,96.41,96.41,96.255,95448,1679067000
120,2023-03-17 23:31:00,96.479,96.645,96.645,96.479,196576,1679067060
121,2023-03-17 23:32:00,96.605,96.67,96.687,96.54,160552,1679067120
122,2023-03-17 23:33:00,96.71,96.84,96.865,96.71,199328,1679067180
123,2023-03-17 23:34:00,96.857,97.01,97.01,96.83,210696,1679067240
124,2023-03-17 23:35:00,96.991,97.02,97.02,96.92,193540,1679067300
125,2023-03-17 23:36:00,97.01,96.95,97.01,96.935,164192,1679067360
126,2023-03-17 23:37:00,96.895,96.8,96.91,96.78,177452,1679067420
127,2023-03-17 23:38:00,96.78,96.76,96.83,96.731,123188,1679067480
128,2023-03-17 23:39:00,96.73,96.66,96.73,96.63,145708,1679067540
129,2023-03-17 23:40:00,96.63,96.5,96.63,96.489,138960,1679067600
130,2023-03-17 23:41:00,96.49,96.5,96.55,96.46,186696,1679067660
131,2023-03-17 23:42:00,96.53,96.62,96.62,96.46,118532,1679067720
132,2023-03-17 23:43:00,96.623,96.485,96.623,96.415,185324,1679067780
133,2023-03-17 23:44:00,96.36,96.315,96.36,96.3,203928,1679067840
134,2023-03-17 23:45:00,96.26,96.44,96.457,96.252,162332,1679067900
135,2023-03-17 23:46:00,96.51,96.68,96.68,96.51,215224,1679067960
136,2023-03-17 23:47:00,96.59,96.72,96.72,96.59,157616,1679068020
137,2023-03-17 23:48:00,96.61,96.62,96.63,96.58,102184,1679068080
138,2023-03-17 23:49:00,96.665,96.555,96.723,96.54,157000,1679068140
139,2023-03-17 23:50:00,96.565,96.625,96.625,96.56,120576,1679068200
140,2023-03-17 23:51:00,96.62,96.74,96.74,96.615,136452,1679068260
141,2023-03-17 23:52:00,96.75,96.77,96.83,96.75,159800,1679068320
142,2023-03-17 23:53:00,96.79,96.66,96.81,96.63,121140,1679068380
143,2023-03-17 23:54:00,96.59,96.46,96.59,96.46,131964,1679068440
144,2023-03-17 23:55:00,96.47,96.42,96.5,96.38,129568,1679068500
145,2023-03-17 23:56:00,96.4,96.71,96.71,96.4,148376,1679068560
146,2023-03-17 23:57:00,96.79,96.865,96.865,96.79,165276,1679068620
147,2023-03-17 23:58:00,96.94,96.8,96.94,96.79,151428,1679068680
148,2023-03-17 23:59:00,96.825,96.98,96.98,96.825,145496,1679068740
149,2023-03-18 00:00:00,96.95,97.01,97.01,96.95,170968,1679068800
150,2023-03-18 00:01:00,97.05,96.945,97.12,96.945,263504,1679068860
151,2023-03-18 00:02:00,96.84,96.907,96.907,96.72,205276,1679068920
152,2023-03-18 00:03:00,96.79,96.82,96.82,96.72,109668,1679068980
153,2023-03-18 00:04:00,96.75,96.79,96.8,96.64,144916,1679069040
154,2023-03-18 00:05:00,96.775,96.789,96.83,96.735,132596,1679069100
155,2023-03-18 00:06:00,96.7,96.584,96.7,96.562,203644,1679069160
156,2023-03-18 00:07:00,96.59,96.613,96.613,96.49,183604,1679069220
157,2023-03-18 00:08:00,96.57,96.77,96.793,96.52,157856,1679069280
158,2023-03-18 00:09:00,96.76,96.91,96.91,96.76,131576,1679069340
159,2023-03-18 00:10:00,96.948,96.995,97.04,96.948,135680,1679069400
160,2023-03-18 00:11:00,96.91,96.845,96.91,96.81,111748,1679069460
161,2023-03-18 00:12:00,96.86,96.701,96.86,96.701,128380,1679069520
162,2023-03-18 00:13:00,96.805,96.9,96.9,96.805,1892724,1679069580
163,2023-03-18 00:14:00,96.89,96.87,96.89,96.8,81956,1679069640
164,2023-03-18 00:15:00,96.85,96.87,96.89,96.85,76892,1679069700
165,2023-03-18 00:16:00,96.83,96.855,96.855,96.8,99948,1679069760
166,2023-03-18 00:17:00,96.815,96.775,96.86,96.771,62340,1679069820
167,2023-03-18 00:18:00,96.76,96.83,96.87,96.76,103252,1679069880
168,2023-03-18 00:19:00,96.8,96.71,96.81,96.7,100276,1679069940
169,2023-03-18 00:20:00,96.69,96.64,96.69,96.58,105660,1679070000
170,2023-03-18 00:21:00,96.65,96.68,96.735,96.65,99332,1679070060
171,2023-03-18 00:22:00,96.595,96.555,96.595,96.522,123588,1679070120
172,2023-03-18 00:23:00,96.5,96.62,96.71,96.5,160888,1679070180
173,2023-03-18 00:24:00,96.709,96.748,96.748,96.663,85872,1679070240
174,2023-03-18 00:25:00,96.82,96.753,96.82,96.753,102644,1679070300
175,2023-03-18 00:26:00,96.76,96.766,96.83,96.76,65308,1679070360
176,2023-03-18 00:27:00,96.77,96.754,96.81,96.75,81604,1679070420
177,2023-03-18 00:28:00,96.745,96.933,96.933,96.745,105916,1679070480
178,2023-03-18 00:29:00,96.96,97.0,97.015,96.96,120568,1679070540
179,2023-03-18 00:30:00,96.984,97.1,97.1,96.984,133848,1679070600
180,2023-03-18 00:31:00,97.08,97.345,97.345,97.08,248736,1679070660
181,2023-03-18 00:32:00,97.46,97.41,97.578,97.41,405260,1679070720
182,2023-03-18 00:33:00,97.45,97.4,97.47,97.4,181332,1679070780
183,2023-03-18 00:34:00,97.432,97.31,97.432,97.31,123020,1679070840
184,2023-03-18 00:35:00,97.34,97.26,97.38,97.26,141132,1679070900
185,2023-03-18 00:36:00,97.25,97.19,97.25,97.19,194840,1679070960
186,2023-03-18 00:37:00,97.16,97.182,97.19,97.13,101124,1679071020
187,2023-03-18 00:38:00,97.278,97.13,97.31,97.13,162276,1679071080
188,2023-03-18 00:39:00,97.141,97.2,97.211,97.141,98884,1679071140
189,2023-03-18 00:40:00,97.227,97.13,97.227,97.13,81016,1679071200
190,2023-03-18 00:41:00,97.15,97.152,97.16,97.081,111252,1679071260
191,2023-03-18 00:42:00,97.195,97.09,97.195,97.07,107120,1679071320
192,2023-03-18 00:43:00,97.09,97.14,97.16,97.09,83256,1679071380
193,2023-03-18 00:44:00,97.09,97.134,97.2,97.09,107400,1679071440
194,2023-03-18 00:45:00,97.17,97.08,97.17,97.06,76540,1679071500
195,2023-03-18 00:46:00,96.975,96.951,96.975,96.938,136860,1679071560
196,2023-03-18 00:47:00,96.91,96.88,96.93,96.88,113496,1679071620
197,2023-03-18 00:48:00,96.84,96.87,96.889,96.79,156408,1679071680
198,2023-03-18 00:49:00,96.87,96.73,96.89,96.73,144464,1679071740
199,2023-03-18 00:50:00,96.76,96.73,96.76,96.72,110260,1679071800
200,2023-03-18 00:51:00,96.75,96.79,96.8,96.75,160852,1679071860
201,2023-03-18 00:52:00,96.786,96.64,96.82,96.64,159964,1679071920
202,2023-03-18 00:53:00,96.565,96.46,96.565,96.46,261956,1679071980
203,2023-03-18 00:54:00,96.44,96.42,96.5,96.42,133824,1679072040
204,2023-03-18 00:55:00,96.331,96.29,96.35,96.29,200696,1679072100
205,2023-03-18 00:56:00,96.31,96.445,96.51,96.31,227896,1679072160
206,2023-03-18 00:57:00,96.49,96.527,96.61,96.49,130344,1679072220
207,2023-03-18 00:58:00,96.639,96.62,96.639,96.61,126144,1679072280
208,2023-03-18 00:59:00,96.6,96.48,96.61,96.48,89124,1679072340
209,2023-03-18 01:00:00,96.43,96.44,96.47,96.43,110784,1679072400
210,2023-03-18 01:01:00,96.45,96.48,96.48,96.45,70324,1679072460
211,2023-03-18 01:02:00,96.51,96.5,96.51,96.455,82872,1679072520
