,dt,open,close,high,low,vol,turnover,ts
0,2023-04-10 21:31:00,91.32,91.591,92.44,90.85,825259,75424864.0,1681133460
1,2023-04-10 21:32:00,91.5,91.206,91.5,91.206,180998,16527104.0,1681133520
2,2023-04-10 21:33:00,91.12,91.16,91.225,91.065,148748,13558216.0,1681133580
3,2023-04-10 21:34:00,91.07,91.335,91.335,91.07,178067,16241368.0,1681133640
4,2023-04-10 21:35:00,91.32,91.261,91.32,91.17,134990,12316312.0,1681133700
5,2023-04-10 21:36:00,91.25,91.112,91.27,91.112,113526,10357672.0,1681133760
6,2023-04-10 21:37:00,91.2,91.16,91.2,91.07,217215,19798992.0,1681133820
7,2023-04-10 21:38:00,91.185,91.755,91.755,91.185,402265,36805328.0,1681133880
8,2023-04-10 21:39:00,91.67,91.75,91.75,91.59,238140,21822272.0,1681133940
9,2023-04-10 21:40:00,91.768,91.9,91.99,91.768,317562,29167312.0,1681134000
10,2023-04-10 21:41:00,91.76,91.8,91.86,91.695,206506,18956592.0,1681134060
11,2023-04-10 21:42:00,91.81,91.83,91.9,91.81,123682,11362720.0,1681134120
12,2023-04-10 21:43:00,91.915,92.125,92.125,91.915,419186,38585792.0,1681134180
13,2023-04-10 21:44:00,91.92,91.99,92.02,91.89,292981,26944416.0,1681134240
14,2023-04-10 21:45:00,91.93,91.9,91.93,91.8,191878,17626272.0,1681134300
15,2023-04-10 21:46:00,91.87,91.77,91.89,91.77,125658,11539008.0,1681134360
16,2023-04-10 21:47:00,91.715,91.6,91.75,91.59,219280,20101408.0,1681134420
17,2023-04-10 21:48:00,91.62,91.67,91.67,91.579,163030,14934848.0,1681134480
18,2023-04-10 21:49:00,91.71,91.84,91.911,91.71,173978,15972800.0,1681134540
19,2023-04-10 21:50:00,91.79,91.9,91.9,91.79,101843,9352512.0,1681134600
20,2023-04-10 21:51:00,91.9,92.01,92.01,91.9,175357,16127200.0,1681134660
21,2023-04-10 21:52:00,92.115,92.114,92.22,92.05,259481,23902784.0,1681134720
22,2023-04-10 21:53:00,92.03,91.93,92.03,91.82,162832,14967552.0,1681134780
23,2023-04-10 21:54:00,91.96,91.98,92.068,91.96,107640,9902944.0,1681134840
24,2023-04-10 21:55:00,91.97,91.96,91.97,91.85,132213,12153312.0,1681134900
25,2023-04-10 21:56:00,92.085,92.175,92.175,91.97,154030,14182880.0,1681134960
26,2023-04-10 21:57:00,92.18,92.301,92.395,92.17,227564,20995360.0,1681135020
27,2023-04-10 21:58:00,92.28,92.27,92.33,92.222,182003,16792192.0,1681135080
28,2023-04-10 21:59:00,92.45,92.42,92.5,92.42,261821,24199360.0,1681135140
29,2023-04-10 22:00:00,92.32,92.29,92.36,92.24,166821,15393792.0,1681135200
30,2023-04-10 22:01:00,92.22,92.34,92.43,92.14,183663,16944256.0,1681135260
31,2023-04-10 22:02:00,92.27,92.36,92.365,92.27,128023,11818176.0,1681135320
32,2023-04-10 22:03:00,92.4,92.37,92.42,92.35,95432,8815040.0,1681135380
33,2023-04-10 22:04:00,92.37,92.31,92.46,92.31,141327,13056320.0,1681135440
34,2023-04-10 22:05:00,92.34,92.43,92.43,92.32,113479,10479104.0,1681135500
35,2023-04-10 22:06:00,92.43,92.49,92.576,92.43,216671,20048128.0,1681135560
36,2023-04-10 22:07:00,92.482,92.311,92.505,92.28,189489,17507264.0,1681135620
37,2023-04-10 22:08:00,92.32,92.42,92.45,92.32,123620,11419072.0,1681135680
38,2023-04-10 22:09:00,92.35,92.621,92.621,92.35,175584,16245376.0,1681135740
39,2023-04-10 22:10:00,92.75,92.781,92.781,92.74,259607,24076416.0,1681135800
40,2023-04-10 22:11:00,92.79,92.69,92.81,92.69,173014,16047680.0,1681135860
41,2023-04-10 22:12:00,92.69,92.741,92.741,92.63,104009,9639104.0,1681135920
