,dt,open,close,high,low,vol,ts
0,2024-01-23 22:31:00,145.69,145.9,146.16,145.39,877305,1706020260
1,2024-01-23 22:32:00,145.68,145.718,145.89,145.68,120447,1706020320
2,2024-01-23 22:33:00,145.7,145.61,145.825,145.61,99621,1706020380
3,2024-01-23 22:34:00,145.77,145.81,145.81,145.65,98927,1706020440
4,2024-01-23 22:35:00,145.695,145.93,145.95,145.695,71622,1706020500
5,2024-01-23 22:36:00,145.98,146.21,146.21,145.92,110123,1706020560
6,2024-01-23 22:37:00,146.195,146.478,146.51,146.195,74651,1706020620
7,2024-01-23 22:38:00,146.4,146.38,146.48,146.374,67795,1706020680
8,2024-01-23 22:39:00,146.315,146.36,146.36,146.27,63361,1706020740
9,2024-01-23 22:40:00,146.28,146.271,146.35,146.271,43619,1706020800
10,2024-01-23 22:41:00,146.2,146.415,146.415,146.2,101027,1706020860
11,2024-01-23 22:42:00,146.37,146.33,146.38,146.33,66224,1706020920
12,2024-01-23 22:43:00,146.38,146.29,146.42,146.29,50662,1706020980
13,2024-01-23 22:44:00,146.25,146.19,146.343,146.19,78866,1706021040
14,2024-01-23 22:45:00,146.16,146.155,146.16,146.09,53476,1706021100
15,2024-01-23 22:46:00,146.13,146.194,146.194,146.13,56185,1706021160
16,2024-01-23 22:47:00,146.185,146.055,146.21,146.055,83967,1706021220
17,2024-01-23 22:48:00,146.01,146.08,146.14,146.01,56282,1706021280
18,2024-01-23 22:49:00,146.13,146.19,146.19,146.087,77954,1706021340
19,2024-01-23 22:50:00,146.2,146.23,146.23,146.15,63371,1706021400
20,2024-01-23 22:51:00,146.23,146.29,146.29,146.155,59926,1706021460
21,2024-01-23 22:52:00,146.265,146.34,146.38,146.265,69447,1706021520
22,2024-01-23 22:53:00,146.3,146.22,146.3,146.155,82939,1706021580
23,2024-01-23 22:54:00,146.24,146.26,146.285,146.225,55635,1706021640
24,2024-01-23 22:55:00,146.29,146.2,146.31,146.18,81240,1706021700
25,2024-01-23 22:56:00,146.22,146.245,146.3,146.22,48649,1706021760
26,2024-01-23 22:57:00,146.26,146.245,146.26,146.245,43287,1706021820
27,2024-01-23 22:58:00,146.28,146.17,146.28,146.15,52561,1706021880
28,2024-01-23 22:59:00,146.15,146.16,146.16,146.06,94755,1706021940
29,2024-01-23 23:00:00,146.085,146.216,146.216,146.08,46846,1706022000
30,2024-01-23 23:01:00,146.255,146.35,146.35,146.225,43584,1706022060
31,2024-01-23 23:02:00,146.33,146.17,146.33,146.17,54109,1706022120
32,2024-01-23 23:03:00,146.09,146.11,146.18,146.09,23236,1706022180
33,2024-01-23 23:04:00,146.205,146.31,146.31,146.2,17490,1706022240
