,dt,open,close,high,low,vol,turnover,ts
0,2022-01-05 22:31:00,144.41,144.19,144.425,144.044,45823,132292064.0,1641393060
1,2022-01-05 22:32:00,144.187,143.971,144.187,143.971,7384,21274288.0,1641393120
2,2022-01-05 22:33:00,143.82,143.721,144.058,143.721,7336,21110736.0,1641393180
3,2022-01-05 22:34:00,143.625,143.589,143.656,143.499,14782,42459920.0,1641393240
4,2022-01-05 22:35:00,143.589,143.237,143.589,143.237,7278,20868832.0,1641393300
5,2022-01-05 22:36:00,143.09,143.373,143.373,142.877,10574,30272640.0,1641393360
6,2022-01-05 22:37:00,143.398,143.393,143.42,143.393,3637,10434832.0,1641393420
7,2022-01-05 22:38:00,143.888,143.786,143.888,143.74,4523,13006752.0,1641393480
8,2022-01-05 22:39:00,143.786,143.715,143.786,143.715,2085,5992704.0,1641393540
9,2022-01-05 22:40:00,143.715,143.634,143.715,143.608,1738,4993408.0,1641393600
10,2022-01-05 22:41:00,143.74,143.844,143.844,143.74,5891,16943296.0,1641393660
11,2022-01-05 22:42:00,143.865,143.721,144.119,143.721,5039,14512384.0,1641393720
12,2022-01-05 22:43:00,143.752,143.501,143.857,143.49,3033,8713920.0,1641393780
13,2022-01-05 22:44:00,143.509,143.546,143.546,143.434,3010,8639552.0,1641393840
14,2022-01-05 22:45:00,143.602,143.602,143.602,143.602,2971,8528800.0,1641393900
15,2022-01-05 22:46:00,143.602,143.412,143.602,143.412,2716,7793920.0,1641393960
16,2022-01-05 22:47:00,143.412,143.624,143.624,143.412,2342,6724096.0,1641394020
17,2022-01-05 22:48:00,143.458,143.432,143.499,143.432,2517,7221984.0,1641394080
18,2022-01-05 22:49:00,143.432,143.392,143.432,143.316,2451,7028832.0,1641394140
19,2022-01-05 22:50:00,143.392,143.46,143.46,143.392,1930,5538944.0,1641394200
20,2022-01-05 22:51:00,143.46,143.391,143.46,143.24,6555,18790240.0,1641394260
21,2022-01-05 22:52:00,143.409,143.383,143.409,143.314,5945,17048544.0,1641394320
22,2022-01-05 22:53:00,143.383,143.232,143.383,143.232,4522,12961952.0,1641394380
23,2022-01-05 22:54:00,143.254,143.193,143.273,143.193,5313,15220992.0,1641394440
24,2022-01-05 22:55:00,143.09,143.055,143.09,143.055,5814,16639584.0,1641394500
25,2022-01-05 22:56:00,143.057,143.159,143.159,143.057,5189,14852192.0,1641394560
26,2022-01-05 22:57:00,143.159,143.008,143.159,143.008,13904,39777056.0,1641394620
27,2022-01-05 22:58:00,143.008,143.008,143.008,143.008,1881,5381952.0,1641394680
28,2022-01-05 22:59:00,143.008,143.011,143.011,142.984,5171,14790048.0,1641394740
