,dt,open,close,high,low,vol,ts
0,2021-12-07 22:31:00,145.596,145.452,145.942,145.191,55529,1638887460
1,2021-12-07 22:32:00,145.277,145.88,145.88,145.277,11843,1638887520
2,2021-12-07 22:33:00,145.88,146.055,146.055,145.88,8652,1638887580
3,2021-12-07 22:34:00,146.055,145.868,146.055,145.781,6097,1638887640
4,2021-12-07 22:35:00,145.868,145.814,145.868,145.786,8366,1638887700
5,2021-12-07 22:36:00,145.814,146.038,146.038,145.774,6776,1638887760
6,2021-12-07 22:37:00,146.206,146.113,146.229,146.113,13406,1638887820
7,2021-12-07 22:38:00,146.172,145.952,146.172,145.952,11309,1638887880
8,2021-12-07 22:39:00,145.89,145.758,146.021,145.758,5785,1638887940
9,2021-12-07 22:40:00,145.839,145.6,145.915,145.6,8331,1638888000
10,2021-12-07 22:41:00,145.665,145.487,145.665,145.382,7509,1638888060
11,2021-12-07 22:42:00,145.332,145.35,145.35,145.25,3226,1638888120
12,2021-12-07 22:43:00,145.35,145.443,145.524,145.35,3537,1638888180
13,2021-12-07 22:44:00,145.541,145.342,145.541,145.342,3648,1638888240
14,2021-12-07 22:45:00,145.342,145.487,145.487,145.342,3585,1638888300
15,2021-12-07 22:46:00,145.61,145.694,145.811,145.573,8170,1638888360
16,2021-12-07 22:47:00,145.694,145.504,145.709,145.504,5157,1638888420
17,2021-12-07 22:48:00,145.736,145.758,145.771,145.708,4463,1638888480
18,2021-12-07 22:49:00,145.571,145.709,145.709,145.571,3188,1638888540
19,2021-12-07 22:50:00,145.667,145.934,145.934,145.667,5029,1638888600
20,2021-12-07 22:51:00,145.934,145.958,145.993,145.934,5230,1638888660
21,2021-12-07 22:52:00,145.958,145.982,145.982,145.948,4092,1638888720
22,2021-12-07 22:53:00,145.982,145.91,146.025,145.91,5666,1638888780
23,2021-12-07 22:54:00,145.91,145.975,146.088,145.91,5396,1638888840
24,2021-12-07 22:55:00,145.975,146.139,146.195,145.975,5162,1638888900
25,2021-12-07 22:56:00,146.137,146.113,146.137,146.112,3970,1638888960
26,2021-12-07 22:57:00,146.113,145.992,146.113,145.992,4356,1638889020
27,2021-12-07 22:58:00,146.018,146.09,146.09,145.957,2639,1638889080
28,2021-12-07 22:59:00,146.036,146.126,146.199,146.036,3453,1638889140
29,2021-12-07 23:00:00,146.056,146.148,146.148,146.01,4848,1638889200
30,2021-12-07 23:01:00,146.248,146.116,146.25,146.116,7476,1638889260
31,2021-12-07 23:02:00,146.116,146.114,146.116,146.098,11249,1638889320
32,2021-12-07 23:03:00,146.134,146.188,146.188,146.134,1713,1638889380
33,2021-12-07 23:04:00,146.188,146.113,146.188,146.113,3407,1638889440
34,2021-12-07 23:05:00,146.137,146.099,146.137,146.099,3331,1638889500
35,2021-12-07 23:06:00,146.002,146.12,146.12,145.996,6296,1638889560
36,2021-12-07 23:07:00,146.12,146.056,146.12,146.048,2475,1638889620
37,2021-12-07 23:08:00,146.056,146.077,146.077,146.056,970,1638889680
38,2021-12-07 23:09:00,146.081,146.081,146.081,146.081,1763,1638889740
39,2021-12-07 23:10:00,146.136,146.193,146.284,146.136,3421,1638889800
40,2021-12-07 23:11:00,146.193,146.324,146.324,146.193,4235,1638889860
41,2021-12-07 23:12:00,146.324,146.529,146.529,146.324,10468,1638889920
42,2021-12-07 23:13:00,146.481,146.619,146.68,146.481,6423,1638889980
43,2021-12-07 23:14:00,146.794,146.704,146.794,146.672,12246,1638890040
44,2021-12-07 23:15:00,146.783,146.744,146.783,146.744,3478,1638890100
45,2021-12-07 23:16:00,146.833,146.827,146.85,146.812,5617,1638890160
46,2021-12-07 23:17:00,146.827,146.668,146.827,146.529,2827,1638890220
47,2021-12-07 23:18:00,146.622,146.622,146.622,146.622,3247,1638890280
48,2021-12-07 23:19:00,146.654,146.682,146.682,146.654,3151,1638890340
49,2021-12-07 23:20:00,146.544,146.5,146.544,146.5,2440,1638890400
50,2021-12-07 23:21:00,146.532,146.486,146.532,146.486,4776,1638890460
51,2021-12-07 23:22:00,146.421,146.494,146.494,146.421,2269,1638890520
52,2021-12-07 23:23:00,146.494,146.587,146.587,146.494,4254,1638890580
53,2021-12-07 23:24:00,146.649,146.256,146.649,146.256,6631,1638890640
