,0
code,AMD
trade_days,19
win_days,7
win_sells,13
lose_sells,19
max_1d_profit,981.6120000000033
max_1d_lost,-1102.2600000000075
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,98009.48299999995
total_profit_rate,-0.01990517000000047
buy_nums,34
sell_nums,32
avg_win_sell_profit,217.0289230769222
avg_lose_sell_profit,-253.25752631579144
