,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
266,2024-02-14 02:57:00,144.485,144.52,144.52,144.445,31795,1707850620,1.0,,,,,,,,,,12.592442917940282,4.240860285532548,0.1520714285714299,16.701792087392306,-71.7990564435025,1,0,50008.189999999995,144.485:346.0;,144.485:346.0;,,0.0,144.485;
274,2024-02-14 03:05:00,144.35,144.29,144.35,144.279,63477,1707851100,,,,,,,,,,,2.4126325394946093,-1.1537540990796913,0.1475000000000018,11.084854760311202,-74.9696426329508,0,0,99953.29,,,144.35:346.0;,-46.71000000000669,
288,2024-02-14 03:19:00,144.02,144.1,144.1,144.02,25172,1707851940,,,,,1.0,,,,,,0.966173369945043,-5.369483532115034,0.1592857142857155,11.084854760311202,-60.43092367882285,1,0,49978.34999999999,144.02:347.0;,144.02:347.0;,,0.0,144.02;
317,2024-02-14 03:48:00,144.4,144.26,144.4,144.26,44937,1707853680,,,,,,,,,,,108.2392873454721,3.515880305048391,0.1695714285714282,5.747376917514828,74.61386156226432,0,0,100085.15,,,144.4:347.0;,131.85999999999842,
350,2024-02-14 04:21:00,143.6,143.575,143.61,143.575,54880,1707855660,,,,,,,,,1.0,,-8.426557370630128,-5.944395380345767,0.2188571428571423,-1.046820593956312,-76.42842599832545,1,0,50112.35,143.6:348.0;,143.6:348.0;,,0.0,143.6;
386,2024-02-14 04:57:00,144.745,144.815,144.87,144.745,166388,1707857820,,,,,,,,,,,125.1331419640076,22.23176858216189,0.2419285714285714,-6.23429268342008,75.800922849301,0,0,100483.61,,,144.745:348.0;,398.46000000000356,144.745;
199,2024-02-17 01:50:00,140.295,140.335,140.342,140.291,81001,1708105800,,,,,1.0,,,,,,-8.927973038926275,0.8751372147446119,0.1803571428571493,11.277941302728706,-74.9308758350959,1,0,50258.00000000001,140.295:358.0;,140.295:358.0;,,0.0,140.295;
211,2024-02-17 02:02:00,140.321,140.269,140.321,140.215,100090,1708106520,,,,,,,,,,,22.277750253531856,0.2304785248025282,0.1946428571428608,9.53431596056727,53.95617652362728,0,0,100492.918,,,140.321:358.0;,9.308000000003744,
193,2024-02-27 01:44:00,137.87,137.955,137.955,137.855,122560,1708969440,,,,,1.0,,,,,,-4.466460061345128,-12.026655910056412,0.189785714285713,9.80566020028104,-75.5160145380982,1,0,50308.238000000005,137.87:364.0;,137.87:364.0;,,0.0,137.87;
204,2024-02-27 01:55:00,137.863,137.865,137.875,137.853,92408,1708970100,,,,,,,,,,,7.500746618702781,-11.390988869373007,0.1827142857142831,9.80566020028104,15.913010032844776,0,0,100490.37,,,137.863:364.0;,-2.548000000001821,
190,2024-02-28 01:41:00,137.08,137.045,137.1,137.045,80292,1709055660,1.0,,,,,,,,,,5.828313098232908,15.16701591067769,0.1549285714285641,-22.36476598004677,-73.5537306889651,1,0,50319.08999999999,137.08:366.0;,137.08:366.0;,,0.0,137.08;
233,2024-02-28 02:24:00,137.67,137.741,137.76,137.67,80984,1709058240,,,,,,,,,,,119.86535604915824,26.32357321857701,0.2099999999999937,-22.80401511017624,63.575082361412655,0,0,100706.30999999998,,,137.67:366.0;,215.93999999999085,
349,2024-04-05 03:20:00,151.404,151.33,151.41,151.33,65078,1712258400,,,,,,,,,1.0,,2.249028216379063,-2.563093171054433,0.3407142857142884,19.379347411352484,-76.47888370161164,1,0,50440.181999999986,151.404:332.0;,151.404:332.0;,,0.0,151.404;
357,2024-04-05 03:28:00,151.1,151.0,151.15,150.99,41416,1712258880,,,,,,,,,,,-0.2614925302801651,-5.125422355863464,0.336428571428574,19.379347411352484,-75.26903311001506,0,0,100605.38199999998,,,151.1:332.0;,-100.92800000000068,
373,2024-04-05 03:44:00,150.75,150.685,150.75,150.685,50684,1712259840,,,,,,,1.0,,,,5.38552082717516,-10.12925683246803,0.3149285714285729,11.762091318393118,-24.28386475020385,1,0,50254.88199999998,150.75:334.0;,150.75:334.0;,,0.0,150.75;
384,2024-04-05 03:55:00,150.551,150.72,150.74,150.551,203242,1712260500,,,,,,,,,,,7.897598411458357,-12.516155831401583,0.2820714285714294,11.762091318393118,-38.41319793547967,0,0,100538.91599999997,,,150.551:334.0;,-66.4660000000041,
69,2024-04-16 22:40:00,153.455,153.36,153.455,153.34,56050,1713278400,1.0,,,,,,,,,,-14.980429490021336,9.934505942590413,0.4993571428571418,6.796343885996564,-77.90315910065662,1,0,50359.130999999965,153.455:327.0;,153.455:327.0;,,0.0,153.455;
112,2024-04-16 23:23:00,154.065,154.11,154.16,154.065,36056,1713280980,,,,,,,,,,,96.17786354533334,32.27843602293003,0.3176428571428533,3.1377556382771985,40.07443507115231,0,0,100738.38599999997,,,154.065:327.0;,199.46999999999517,
256,2024-05-11 01:47:00,166.27,166.145,166.27,166.145,49796,1715363220,,,,,1.0,,,,,,-7.767574004960714,-10.9566748831935,0.2043571428571421,4.715063176366257,-75.26685307524436,1,0,50524.84599999997,166.27:302.0;,166.27:302.0;,,0.0,166.27;
258,2024-05-11 01:49:00,166.018,166.21,166.21,166.018,88133,1715363340,,,,,,,,,,,-4.976836253876282,-10.9566748831935,0.2043571428571421,4.715063176366257,-77.62687228286379,0,0,100662.28199999998,,,166.018:302.0;,-76.10400000000288,
216,2024-05-24 01:07:00,174.72,174.73,174.76,174.71,13256,1716484020,,,,,1.0,,,,,,-7.684516909206813,-2.867228585351484,0.1748571428571454,-0.8793647276878573,-73.68849917058773,1,0,50342.92199999998,174.72:288.0;,174.72:288.0;,,0.0,174.72;
230,2024-05-24 01:21:00,174.66,174.6,174.66,174.516,21495,1716484860,,,,,,,,,,,8.204573290170718,-7.674734010573324,0.1847857142857175,-0.8793647276878573,-46.298731102799,0,0,100645.00199999998,,,174.66:288.0;,-17.280000000000655,
251,2024-05-24 01:42:00,174.25,174.215,174.25,174.12,20055,1716486120,,,,,,,1.0,,1.0,,8.330208129969787,-10.3339546951268,0.2195000000000046,-4.536258622138007,-67.6306185659404,1,0,50461.00199999998,174.25:288.0;,174.25:288.0;,,0.0,174.25;
254,2024-05-24 01:45:00,173.95,173.85,173.95,173.799,80322,1716486300,,,,,,,,,,,6.080761325650528,-11.120012597041338,0.2506428571428602,-4.536258622138007,-71.1197064755511,0,0,100558.60199999998,,,173.95:288.0;,-86.40000000000327,
14,2024-05-31 21:45:00,171.43,171.42,171.43,171.35,39532,1717163100,1.0,,,,,,,,,,17.372355643652256,15.599797685110282,0.461428571428572,-9.1607205757511,-71.59020362187879,1,0,50329.61199999998,171.43:293.0;,171.43:293.0;,,0.0,171.43;
47,2024-05-31 22:18:00,171.18,171.21,171.21,171.158,37021,1717165080,,,,,,,,,,,13.787391111266125,14.762981512841328,0.5261428571428581,-12.47579698920353,-22.521881040693437,0,0,100485.35199999998,,,171.18:293.0;,-73.25,
175,2024-06-01 00:26:00,169.39,169.42,169.46,169.35,51580,1717172760,,,,,,,1.0,,,,15.936208274273838,-0.5843981575938422,0.2464999999999975,-19.57798101624969,-72.61516430291209,1,0,50345.91199999999,169.39:296.0;,169.39:296.0;,,0.0,169.39;
218,2024-06-01 01:09:00,169.89,169.83,169.89,169.83,15370,1717175340,,,,,,,,,,,104.31443511142707,8.968227856125992,0.2031428571428567,-20.847512728103894,53.928803876049365,0,0,100633.35199999998,,,169.89:296.0;,148.0,
35,2024-07-17 22:06:00,181.53,181.56,181.67,181.53,83123,1721225160,1.0,,,,,,,,,,-3.2616358355066453,14.599347780931415,0.5556428571428569,4.780184861512566,-76.68933597709872,1,0,50349.54199999999,181.53:277.0;,181.53:277.0;,,0.0,181.53;
43,2024-07-17 22:14:00,180.85,180.66,181.01,180.66,98277,1721225640,,,,,,,,,,,-6.697958480143534,12.957902584374786,0.5770714285714271,4.780184861512566,-75.90574947125248,0,0,100444.99199999998,,,180.85:277.0;,-188.3600000000019,
67,2024-07-18 22:38:00,178.98,179.11,179.11,178.98,68109,1721313480,,,,,,,1.0,,,,12.001365622725402,8.258367503789259,0.6638571428571457,11.405132308785936,-77.62156627907187,1,0,50330.59199999999,178.98:280.0;,178.98:280.0;,,0.0,178.98;
99,2024-07-18 23:10:00,179.255,179.24,179.255,179.12,23037,1721315400,,,,,,,,,,,54.70732142931705,2.8099689154366274,0.4666428571428582,11.159484638127717,62.49691049849231,0,0,100521.992,,,179.255:280.0;,77.00000000000159,
118,2024-07-18 23:29:00,177.78,177.665,177.78,177.644,165030,1721316540,,,,,,,,,1.0,,-4.238845008324489,-5.258714612168902,0.4823571428571459,11.159484638127717,-76.67187992142716,1,0,50388.032,177.78:282.0;,177.78:282.0;,,0.0,177.78;
140,2024-07-18 23:51:00,177.21,177.31,177.33,177.2,76250,1721317860,,,,,,,,,,,0.9406927423990474,-12.820501925629015,0.4647857142857167,9.34267015289072,-60.58574541815717,0,0,100361.25200000001,,,177.21:282.0;,-160.73999999999808,
370,2024-07-20 03:41:00,177.34,177.41,177.45,177.34,35800,1721418060,,,,,1.0,,,,,,3.406693260190508,8.787516077104563,0.2219999999999982,17.98659732184665,-77.30006070995532,1,0,50351.37200000001,177.34:282.0;,177.34:282.0;,,0.0,177.34;
380,2024-07-20 03:51:00,177.48,177.58,177.63,177.48,73333,1721418660,,,,,,,,,,,23.64921329170147,7.666033390850458,0.2372142857142855,17.98659732184665,36.45022888526746,0,0,100400.73200000002,,,177.48:282.0;,39.47999999999615,
