,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
281,2024-01-03 03:12:00,184.185,184.105,184.2,184.105,190704.0,1704222720,,,,,,,,,1.0,,4.960337517913651,-2.091781170653846,0.2092857142857188,-10.795811519854766,-72.7647941633205,1,0,50085.865,184.185:271.0;,184.185:271.0;,,0.0,184.185;
290,2024-01-03 03:21:00,184.01,183.95,184.05,183.95,207248.0,1704223260,,,,,,,,,,,0.5147460285580898,-3.884327736785728,0.2001428571428627,-10.795811519854766,-72.17946178414272,0,0,99952.575,,,184.01:271.0;,-47.42500000000308,
299,2024-01-03 03:30:00,183.86,184.005,184.005,183.86,176824.0,1704223800,,,,,,,1.0,,,,2.4644118332573264,-4.037489045183662,0.2135000000000043,-13.50596374964158,-51.90653752226541,1,0,50126.51499999999,183.86:271.0;,183.86:271.0;,,0.0,183.86;
310,2024-01-03 03:41:00,183.871,184.05,184.05,183.871,87676.0,1704224460,,,,,,,,,,,33.32171174371683,-3.0421695385551253,0.2117142857142876,-13.50596374964158,76.11434063748804,0,0,99955.556,,,183.871:271.0;,2.9809999999988293,
20,2024-01-29 22:51:00,189.638,189.93,189.93,189.638,379397.0,1706539860,1.0,,,,,,,,,,2.261646570733028,-0.8015455816718671,0.4054285714285726,-12.60867665262839,-72.19837872742255,1,0,50080.761999999995,189.638:263.0;,189.638:263.0;,,0.0,189.638;
53,2024-01-29 23:24:00,190.183,190.14,190.195,190.115,95614.0,1706541840,,,,,,,,,,,67.09853469114721,24.043360207467003,0.4873571428571434,-13.434563012583652,48.54162797122973,0,0,100098.891,,,190.183:263.0;,143.3349999999967,
279,2024-01-31 03:10:00,187.21,187.095,187.24,187.095,105724.0,1706641800,,,,,1.0,,1.0,,,,-20.034790313622125,-1.5836967186630275,0.2144285714285721,7.643299991694384,-75.52727040559336,1,0,50113.821,187.21:267.0;,187.21:267.0;,,0.0,187.21;
289,2024-01-31 03:20:00,187.075,187.06,187.085,187.06,71860.0,1706642400,,,,,,,,,,,-8.8096594408104,-2.846352436230738,0.2147142857142837,7.643299991694384,-71.35546818281293,0,0,100062.84599999999,,,187.075:267.0;,-36.04500000000516,
337,2024-02-13 04:08:00,186.612,186.65,186.68,186.612,40488.0,1707768480,1.0,,,,1.0,,,,,,-0.9798883209255536,6.785919375396965,0.1644999999999978,10.182809237326396,-58.16471543063449,1,0,50050.829999999994,186.612:268.0;,186.612:268.0;,,0.0,186.612;
361,2024-02-13 04:32:00,186.81,186.87,186.87,186.81,67326.0,1707769920,,,,,,,,,,,85.66562700877674,7.593736430285922,0.1514999999999986,6.86239028465198,69.57485003719282,0,0,100115.91,,,186.81:268.0;,53.06400000000201,
7,2024-02-13 22:38:00,184.38,184.52,184.56,184.38,294513.0,1707835080,1.0,,,,,,,,,,7.262916510231179,13.99332350513837,0.343285714285709,0.65481207615953,-76.34221532719961,1,0,50148.93000000001,184.38:271.0;,184.38:271.0;,,0.0,184.38;
11,2024-02-13 22:42:00,184.1,184.035,184.1,184.001,284154.0,1707835320,,,,,,,,,,,-8.395973800943466,10.8658190642549,0.3714999999999954,0.65481207615953,-76.94837964111076,0,0,100040.03,,,184.1:271.0;,-75.88000000000031,
86,2024-02-14 23:57:00,183.135,183.03,183.135,183.02,111029.0,1707926220,1.0,,,,,,,,,,16.589547061492922,9.286304257946298,0.3517142857142862,8.64081395172456,-70.44436154316004,1,0,50044.175,183.135:273.0;,183.135:273.0;,,0.0,183.135;
90,2024-02-15 00:01:00,182.82,182.742,182.82,182.74,391508.0,1707926460,,,,,,,,,,,8.432670516160485,6.867249683698809,0.3445714285714274,6.376971821369189,-61.51748582876623,0,0,99954.035,,,182.82:273.0;,-85.99499999999938,
62,2024-03-05 23:33:00,169.67,169.61,169.67,169.47,325418.0,1709652780,1.0,,,,,,,,,,10.262505645127472,7.43774736906181,0.7860714285714323,8.201669735361186,-73.9005046707577,1,0,50071.05500000001,169.67:294.0;,169.67:294.0;,,0.0,169.67;
96,2024-03-06 00:07:00,169.819,169.821,169.821,169.782,129480.0,1709654820,,,,,,,,,,,85.21273740944798,-6.403710357521788,0.3460000000000016,7.363722818066261,74.5742881307835,0,0,99997.84100000001,,,169.819:294.0;,43.80600000000027,
22,2024-03-06 22:53:00,168.97,169.2,169.2,168.97,218801.0,1709736780,1.0,,,,1.0,,,,,,-11.922413267914171,10.32124091353895,0.3942142857142861,3.467104397970033,-76.87830170077153,1,0,50151.69100000001,168.97:295.0;,168.97:295.0;,,0.0,168.97;
30,2024-03-06 23:01:00,169.29,169.44,169.47,169.29,371077.0,1709737260,,,,,,,,,,,11.16318576564747,14.468369241408787,0.4587857142857164,3.7401599766047,48.93078305891592,0,0,100092.24100000001,,,169.29:295.0;,94.39999999999799,
