,0
code,MSFT
trade_days,3
win_days,1
win_sells,2
lose_sells,2
max_1d_profit,112.85999999998808
max_1d_lost,-64.29399999999839
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,100010.339
total_profit_rate,0.00010339000000003651
buy_nums,4
sell_nums,4
avg_win_sell_profit,56.42999999999404
avg_lose_sell_profit,-51.260499999998416
