,code,total_profit_rate
0,AAPL,0.0006163200000000035
1,AMD,-0.0295282699999998
2,BABA,0.0016478700000002178
3,GOOGL,0.009736340000000121
4,MSFT,-0.0071392100000000625
5,NVDA,0.023885699999999677
6,PDD,0.00016305000000071956
7,TSLA,0.02359315999999989
8,平均,0.0028718700000000957
