,code,total_profit_rate
0,AAPL,0.0010203699999997706
1,AMD,-0.008077140000000815
2,BABA,0.0009184999999998222
3,GOOGL,0.0007512100000002242
4,MSFT,-0.004723010000000194
5,NVDA,0.014540200000000114
6,PDD,0.009228310000000128
7,TSLA,0.01707270999999988
8,平均,0.0038413937499998663
