,dt,open,close,high,low,vol,ts
0,2022-09-06 21:31:00,25.524,25.614,26.214,25.464,7220397,1662471060
1,2022-09-06 21:32:00,25.648,25.564,25.754,25.564,1089058,1662471120
2,2022-09-06 21:33:00,25.509,25.474,25.544,25.474,778868,1662471180
3,2022-09-06 21:34:00,25.393,25.382,25.394,25.354,749786,1662471240
4,2022-09-06 21:35:00,25.334,25.414,25.414,25.334,586676,1662471300
5,2022-09-06 21:36:00,25.369,25.536,25.536,25.369,879120,1662471360
6,2022-09-06 21:37:00,25.499,25.424,25.499,25.409,615060,1662471420
7,2022-09-06 21:38:00,25.389,25.444,25.479,25.389,420591,1662471480
8,2022-09-06 21:39:00,25.404,25.264,25.419,25.264,1014055,1662471540
9,2022-09-06 21:40:00,25.269,25.234,25.294,25.234,726453,1662471600
10,2022-09-06 21:41:00,25.264,25.27,25.322,25.264,529825,1662471660
11,2022-09-06 21:42:00,25.214,25.276,25.276,25.209,497835,1662471720
12,2022-09-06 21:43:00,25.304,25.384,25.384,25.304,426039,1662471780
13,2022-09-06 21:44:00,25.414,25.344,25.419,25.344,589682,1662471840
14,2022-09-06 21:45:00,25.314,25.289,25.314,25.212,602117,1662471900
15,2022-09-06 21:46:00,25.279,25.269,25.349,25.264,827282,1662471960
16,2022-09-06 21:47:00,25.264,25.234,25.264,25.212,337704,1662472020
17,2022-09-06 21:48:00,25.212,25.124,25.229,25.104,500932,1662472080
18,2022-09-06 21:49:00,25.097,25.184,25.184,25.084,824360,1662472140
19,2022-09-06 21:50:00,25.159,25.179,25.204,25.159,950444,1662472200
20,2022-09-06 21:51:00,25.154,25.124,25.154,25.119,301032,1662472260
21,2022-09-06 21:52:00,25.044,25.099,25.099,25.044,585152,1662472320
22,2022-09-06 21:53:00,25.134,25.074,25.134,25.059,306364,1662472380
23,2022-09-06 21:54:00,25.043,24.934,25.043,24.934,561336,1662472440
24,2022-09-06 21:55:00,24.909,24.879,24.954,24.879,624714,1662472500
25,2022-09-06 21:56:00,24.909,24.844,24.909,24.844,651690,1662472560
26,2022-09-06 21:57:00,24.844,24.824,24.844,24.824,519126,1662472620
27,2022-09-06 21:58:00,24.844,24.899,24.899,24.844,895620,1662472680
28,2022-09-06 21:59:00,24.904,24.854,24.904,24.824,599542,1662472740
29,2022-09-06 22:00:00,24.876,24.924,24.924,24.864,376280,1662472800
30,2022-09-06 22:01:00,24.924,24.844,24.943,24.844,1142582,1662472860
31,2022-09-06 22:02:00,24.804,24.619,24.804,24.619,1879090,1662472920
32,2022-09-06 22:03:00,24.565,24.474,24.604,24.474,1126456,1662472980
33,2022-09-06 22:04:00,24.499,24.464,24.499,24.434,1081744,1662473040
