,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao
0,2024-08-06 21:31:00,200.75,199.65,206.88,198.0,3530538,710752000.0,1722951060,,,,,,,,,,,66.95863699976691,8.166135755670467,1.3851428571428548,39.03126641176178,47.759079531509734
1,2024-08-06 21:32:00,198.885,198.5,199.53,198.5,601430,119711808.0,1722951120,,,,,,,,,,,57.93249964071916,8.166135755670467,1.3851428571428548,39.03126641176178,-0.6907666956228113
2,2024-08-06 21:33:00,199.393,200.02,200.34,199.364,643399,128500288.0,1722951180,,,,,,,,,,,52.77403816713333,8.166135755670467,1.3851428571428548,39.03126641176178,-46.16653494323564
3,2024-08-06 21:34:00,200.589,199.35,200.589,199.35,482841,96565440.0,1722951240,,,,,,,,,,,46.79979212281104,8.166135755670467,1.3851428571428548,39.03126641176178,-51.22665093316938
4,2024-08-06 21:35:00,199.05,198.16,199.05,198.155,656120,130364352.0,1722951300,,,,,,,,,,,39.217888258298174,7.296762594691273,1.958357142857139,39.03126641176178,-57.351048906972466
5,2024-08-06 21:36:00,198.808,198.12,198.87,198.12,444664,88278400.0,1722951360,,,,,,,,,,,32.41842041767735,7.296762594691273,1.958357142857139,39.03126641176178,-64.63705700604294
6,2024-08-06 21:37:00,198.255,197.175,198.255,197.175,514616,101821568.0,1722951420,,,,,,,,,,,24.59595820906013,7.296762594691273,1.958357142857139,39.03126641176178,-67.93980719811582
7,2024-08-06 21:38:00,196.94,196.18,196.94,196.18,515685,101432576.0,1722951480,,,,,,,,,,,17.158047035620626,7.296762594691273,1.958357142857139,39.03126641176178,-71.49026018800222
8,2024-08-06 21:39:00,196.7,196.97,196.97,196.7,455430,89614720.0,1722951540,,,,,,,,,,,12.013549251106213,7.296762594691273,1.958357142857139,39.03126641176178,-74.66571623554198
9,2024-08-06 21:40:00,197.07,196.08,197.07,196.08,499703,98263680.0,1722951600,1.0,,,,,,,,1.0,,6.100533371284627,2.934267903751177,2.096571428571425,39.03126641176178,-75.342601260144
10,2024-08-06 21:41:00,196.52,195.24,196.52,195.24,702849,137746304.0,1722951660,,,,,,,,,,,0.9225260565454363,2.934267903751177,2.096571428571425,39.03126641176178,-76.74140571800197
11,2024-08-06 21:42:00,195.09,194.939,195.09,194.54,736712,143682304.0,1722951720,,,,,,,,,,,-2.974257513870043,2.934267903751177,2.096571428571425,39.03126641176178,-77.61402268496259
12,2024-08-06 21:43:00,194.86,193.86,195.135,193.86,605528,117775488.0,1722951780,,,,,,,,,,,-6.95913569756479,2.934267903751177,2.096571428571425,39.03126641176178,-77.81829727999818
13,2024-08-06 21:44:00,194.275,193.835,194.7,193.81,641206,124664576.0,1722951840,,,,,,,,,,,-10.362922567297801,2.934267903751177,2.096571428571425,39.03126641176178,-78.28429485412245
14,2024-08-06 21:45:00,194.115,193.6,194.18,193.6,601695,116769536.0,1722951900,,,,,,,,,,,-13.317646872994615,-0.9821216394377785,2.2162142857142846,39.03126641176178,-78.5685318093442
15,2024-08-06 21:46:00,193.22,193.045,193.636,193.045,620306,120034816.0,1722951960,,,,,,,,,,,-15.832350504299427,-0.9821216394377785,2.2162142857142846,39.03126641176178,-78.7781699632539
16,2024-08-06 21:47:00,192.911,194.27,194.27,192.82,646638,125327360.0,1722952020,,,,,,,,,,,-15.981652489731403,-0.9821216394377785,2.2162142857142846,39.03126641176178,-78.92039722038277
17,2024-08-06 21:48:00,195.392,195.56,195.56,195.26,615274,120170496.0,1722952080,,,,,,,1.0,,,,-14.241408584363413,-0.9821216394377785,2.2162142857142846,39.03126641176178,-77.73186090733519
18,2024-08-06 21:49:00,195.46,196.105,196.105,195.46,377145,73890304.0,1722952140,,,,,1.0,,,,,,-11.83476127936801,-0.9821216394377785,2.2162142857142846,39.03126641176178,-74.87793941245326
19,2024-08-06 21:50:00,195.892,195.715,196.09,195.66,295490,57916672.0,1722952200,,,,,,,,,,,-10.111973506078243,-0.4543267974234908,2.38192857142857,39.03126641176178,-70.43622712608463
20,2024-08-06 21:51:00,195.555,194.976,195.65,194.976,378949,74075904.0,1722952260,,,,,,,,,,,-9.479267964236499,-0.4543267974234908,2.38192857142857,39.03126641176178,-66.88814631449539
21,2024-08-06 21:52:00,195.25,194.98,195.3,194.77,269135,52505088.0,1722952320,,,,,,,,,,,-8.812391677983001,-0.4543267974234908,2.38192857142857,39.03126641176178,-66.71961539019578
22,2024-08-06 21:53:00,195.79,196.6,196.83,195.79,552304,108457728.0,1722952380,,,,,,,,,,,-5.922031879785308,-0.4543267974234908,2.38192857142857,39.03126641176178,-66.38534128453156
23,2024-08-06 21:54:00,196.52,196.76,197.02,196.52,333633,65708288.0,1722952440,,,,,,,,,,,-3.040918655283633,-0.4543267974234908,2.38192857142857,39.03126641176178,-56.23558658907595
24,2024-08-06 21:55:00,196.99,197.41,197.41,196.955,410393,80939008.0,1722952500,,,,,,,,,,,0.4904269732436717,2.402908463711654,2.516214285714284,39.03126641176178,-41.19857587689266
25,2024-08-06 21:56:00,197.2,197.2,197.2,197.025,293818,57948160.0,1722952560,,,,,,,,,,,3.424090834797795,2.402908463711654,2.516214285714284,39.03126641176178,-8.640116462902373
26,2024-08-06 21:57:00,197.26,197.655,197.655,197.26,322589,63739392.0,1722952620,,,,,,,,,,,6.721334648921129,2.402908463711654,2.516214285714284,39.03126641176178,12.078995060451156
27,2024-08-06 21:58:00,197.34,197.61,197.845,197.34,201034,39736576.0,1722952680,,,,,,,,,,,9.655398390993142,2.402908463711654,2.516214285714284,39.03126641176178,33.20784845215686
28,2024-08-06 21:59:00,197.57,197.23,197.57,196.9,304212,60011520.0,1722952740,,,,,,,,,,,11.803279091633215,2.402908463711654,2.516214285714284,39.03126641176178,41.81648729163478
29,2024-08-06 22:00:00,197.26,197.37,197.37,197.11,170456,33644544.0,1722952800,,,,,,,,,,,13.951560936288686,4.971920554821509,2.5490714285714255,39.329356057093094,40.300208329575156
30,2024-08-06 22:01:00,197.145,197.06,197.235,196.99,191088,37703424.0,1722952860,,,,,,,,,,,15.483405484878404,4.971920554821509,2.5490714285714255,39.329356057093094,40.9020524946206
31,2024-08-06 22:02:00,196.89,196.92,197.12,196.81,243328,47955712.0,1722952920,,,,,,,,,,,16.69273036305262,4.971920554821509,2.5490714285714255,39.329356057093094,35.697825531514574
32,2024-08-06 22:03:00,197.38,198.1,198.1,197.38,407504,80619520.0,1722952980,,,,,,,,,,,19.405519785329496,4.971920554821509,2.5490714285714255,39.329356057093094,28.79262100664619
33,2024-08-06 22:04:00,198.03,198.36,198.36,198.0,298420,59143168.0,1722953040,,,,,,,,,,,22.202723822045797,4.971920554821509,2.5490714285714255,39.329356057093094,43.96793583497719
34,2024-08-06 22:05:00,198.05,198.54,198.626,198.05,283396,56262144.0,1722953100,,,,,,,,,,,24.96050877519368,8.92187331511738,2.629499999999997,39.329356057093094,52.76742118952742
35,2024-08-06 22:06:00,198.62,198.055,198.62,198.055,351604,69760768.0,1722953160,,,,,,,,,,,26.773484501164155,8.92187331511738,2.629499999999997,39.329356057093094,57.667509440097604
36,2024-08-06 22:07:00,197.818,198.2,198.2,197.44,342504,67749120.0,1722953220,,1.0,,,,,,,,,28.59636763519734,8.92187331511738,2.629499999999997,39.329356057093094,56.18448685341078
37,2024-08-06 22:08:00,197.93,197.78,197.93,197.36,281120,55633920.0,1722953280,,,,,,,,,,,29.656384545737076,8.92187331511738,2.629499999999997,39.329356057093094,55.739827292345126
