,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao
0,2024-07-26 21:31:00,221.19,221.173,225.6,220.92,3417785,1722000660,,,,,,,,,,,1.714315087390034,10.338735670119974,1.0410714285714298,32.12036648862252,-60.59953093775466
1,2024-07-26 21:32:00,220.57,220.72,221.11,220.08,791230,1722000720,,,,,,,,,,,5.141150230167781,10.338735670119974,1.0410714285714298,32.12036648862252,25.53957006217096
2,2024-07-26 21:33:00,220.822,219.345,221.17,219.345,568324,1722000780,,,,,,,,,,,4.672331621095026,10.338735670119974,1.0410714285714298,32.12036648862252,54.09405863873653
3,2024-07-26 21:34:00,219.5,218.81,219.5,218.81,659870,1722000840,,,,,,,,,,,2.9158943714097347,10.338735670119974,1.0410714285714298,32.12036648862252,18.75124887466335
4,2024-07-26 21:35:00,219.195,218.44,219.195,218.17,611822,1722000900,,,,,,,,,,,0.6686362384158855,4.1057340453987194,1.5255714285714288,32.12036648862252,-42.53848800428665
5,2024-07-26 21:36:00,218.88,219.031,219.33,218.88,529034,1722000960,,,,,,,,,,,0.24434729499272834,4.1057340453987194,1.5255714285714288,32.12036648862252,-63.822262907008344
6,2024-07-26 21:37:00,218.863,218.67,219.579,218.67,474103,1722001020,1.0,,,,,,,,,,-1.0033865186337891,4.1057340453987194,1.5255714285714288,32.12036648862252,-64.24841444368948
7,2024-07-26 21:38:00,219.3,218.25,219.835,218.25,650015,1722001080,,,,,,,,,,,-3.136238103065992,4.1057340453987194,1.5255714285714288,32.12036648862252,-68.21959641617083
8,2024-07-26 21:39:00,218.37,218.51,218.85,218.37,489781,1722001140,,,,,,,,,,,-4.306704294943479,4.1057340453987194,1.5255714285714288,32.12036648862252,-73.03956473530468
9,2024-07-26 21:40:00,218.626,217.69,218.92,217.69,701689,1722001200,,,,,,,,,,,-6.161364198036601,-1.9933134230357155,1.6086428571428582,32.12036648862252,-73.92802754964862
10,2024-07-26 21:41:00,218.228,216.973,218.228,216.973,863727,1722001260,,,,,,,,,,,-7.749595206073124,-1.9933134230357155,1.6086428571428582,32.12036648862252,-76.04874002611291
11,2024-07-26 21:42:00,217.25,217.44,217.44,216.944,507768,1722001320,,,,,,,,,,,-8.003586844287717,-1.9933134230357155,1.6086428571428582,32.12036648862252,-77.20508452481577
12,2024-07-26 21:43:00,217.07,217.298,217.592,216.987,547357,1722001380,,,,,,,,,1.0,,-8.477317112243874,-1.9933134230357155,1.6086428571428582,32.12036648862252,-76.1738638055731
13,2024-07-26 21:44:00,216.96,218.12,218.24,216.96,575325,1722001440,,,,,,,,,,,-7.019286585526054,-1.9933134230357155,1.6086428571428582,32.12036648862252,-75.90549969585221
14,2024-07-26 21:45:00,218.49,219.06,219.06,218.435,556164,1722001500,,,,,1.0,,,,,,-3.582226335176337,-2.787128890771939,1.7100714285714307,32.12036648862252,-70.53359374492348
15,2024-07-26 21:46:00,218.67,219.44,219.45,218.64,511331,1722001560,,,,,,,,,,,0.3753838940568741,-2.787128890771939,1.7100714285714307,32.12036648862252,-36.2189530983219
16,2024-07-26 21:47:00,219.7,219.042,219.955,219.042,674529,1722001620,,,,,,,,,,,3.070668967626716,-2.787128890771939,1.7100714285714307,32.12036648862252,49.70041471757914
17,2024-07-26 21:48:00,219.381,218.154,219.381,218.154,627553,1722001680,,,,,,,,,,,3.55206979859458,-2.787128890771939,1.7100714285714307,32.12036648862252,61.024135475449455
18,2024-07-26 21:49:00,218.315,218.28,218.52,218.17,302057,1722001740,,,,,,,,,,,4.2959527211780255,-2.787128890771939,1.7100714285714307,32.12036648862252,44.00439848519869
19,2024-07-26 21:50:00,218.29,218.595,218.595,217.961,340765,1722001800,,,,,,,,,,,5.688932874448938,-4.352504805300953,1.8214285714285734,32.12036648862252,30.9387173970454
20,2024-07-26 21:51:00,219.01,219.523,219.523,219.01,483276,1722001860,,,,,,,,,,,9.01074089126682,-4.352504805300953,1.8214285714285734,32.12036648862252,37.63919795751494
21,2024-07-26 21:52:00,219.53,219.748,219.88,219.05,447153,1722001920,,,,,,,,,,,12.493541663902874,-4.352504805300953,1.8214285714285734,32.12036648862252,64.11271561174674
22,2024-07-26 21:53:00,220.28,220.58,220.58,220.28,556502,1722001980,,,,,,,,,,,17.452820831592923,-4.352504805300953,1.8214285714285734,32.12036648862252,71.95733558923112
23,2024-07-26 21:54:00,220.41,220.32,220.415,220.24,427290,1722002040,,,,,,,,,,,21.307987393558705,-4.352504805300953,1.8214285714285734,32.12036648862252,77.71422914653213
24,2024-07-26 21:55:00,219.87,219.61,219.87,219.475,397348,1722002100,,1.0,,,,,,,,,23.177334860263926,-3.45145485861363,1.908928571428573,32.12036648862252,78.65086170095289
25,2024-07-26 21:56:00,219.76,219.335,219.76,219.18,331406,1722002160,,,,,,,,,,,24.23246272898566,-3.45145485861363,1.908928571428573,32.12036648862252,76.68284896789567
26,2024-07-26 21:57:00,219.67,219.29,219.67,219.05,437258,1722002220,,,,,,,,,,,25.067309936637244,-3.45145485861363,1.908928571428573,32.12036648862252,73.47890926087466
27,2024-07-26 21:58:00,219.275,219.96,220.11,219.206,352110,1722002280,,,,,,,,,,,27.282856815543205,-3.45145485861363,1.908928571428573,32.12036648862252,69.95512761763467
28,2024-07-26 21:59:00,219.77,219.95,219.95,219.77,239868,1722002340,,,,,,,,,,,29.224365982225976,-3.45145485861363,1.908928571428573,32.12036648862252,71.4368674698214
29,2024-07-26 22:00:00,219.49,220.2,220.2,219.49,297708,1722002400,,,,,,,,,,,31.492055314754126,-1.2068461299143252,1.8649999999999989,31.33054885160142,71.68639408385741
30,2024-07-26 22:01:00,219.576,220.57,220.751,219.576,533368,1722002460,,,,,,,,,,,34.31158297249635,-1.2068461299143252,1.8649999999999989,31.33054885160142,72.64000936625419
31,2024-07-26 22:02:00,220.14,219.925,220.45,219.925,366796,1722002520,,,,,,,,,,,35.377326396840076,-1.2068461299143252,1.8649999999999989,31.33054885160142,74.26639233676265
32,2024-07-26 22:03:00,220.1,219.295,220.1,219.295,305886,1722002580,,,,,,,,,,,34.91059225153726,-1.2068461299143252,1.8649999999999989,31.33054885160142,71.94356486354849
33,2024-07-26 22:04:00,219.96,219.16,219.96,219.16,291266,1722002640,,,,,,,,,,,34.17151028612829,-1.2068461299143252,1.8649999999999989,31.33054885160142,65.139443684276
34,2024-07-26 22:05:00,218.965,218.85,219.08,218.85,365064,1722002700,,,,,,,,,,,32.80516333727717,-1.9836887576763615,1.9168571428571437,31.33054885160142,55.51116732855017
35,2024-07-26 22:06:00,218.64,218.339,218.64,218.165,472876,1722002760,,,,,,,,,,,30.438777562507447,-1.9836887576763615,1.9168571428571437,31.33054885160142,36.57314884315932
36,2024-07-26 22:07:00,218.107,217.88,218.107,217.72,437336,1722002820,,,,,,,,,,,27.300334673414845,-1.9836887576763615,1.9168571428571437,31.33054885160142,-7.630224456785531
37,2024-07-26 22:08:00,218.091,218.119,218.48,218.091,418580,1722002880,,,,,,,,,,,25.020801617377543,-1.9836887576763615,1.9168571428571437,31.33054885160142,-46.74678839508972
38,2024-07-26 22:09:00,218.22,217.565,218.22,217.31,505570,1722002940,,,,,,,,,,,21.761055708115073,-1.9836887576763615,1.9168571428571437,31.33054885160142,-55.371670061854324
39,2024-07-26 22:10:00,217.85,216.837,217.85,216.837,660018,1722003000,,,,,,,,,,,17.485552332697978,-6.650989087442383,2.018500000000001,31.33054885160142,-65.0989921588651
40,2024-07-26 22:11:00,217.119,217.31,217.31,216.761,584292,1722003060,,,,,,,,,,,14.870412376297793,-6.650989087442383,2.018500000000001,31.33054885160142,-72.36050377745224
41,2024-07-26 22:12:00,217.18,216.85,217.29,216.52,527126,1722003120,,,,,,,,,,,12.06140382224693,-6.650989087442383,2.018500000000001,31.33054885160142,-73.24986669561774
42,2024-07-26 22:13:00,217.18,217.084,217.18,216.766,373886,1722003180,,,,,,,,,,,10.06950275020619,-6.650989087442383,2.018500000000001,31.33054885160142,-74.60997892084835
43,2024-07-26 22:14:00,216.76,216.695,216.76,216.561,294656,1722003240,,,,,,,,,,,7.4984417688741445,-6.650989087442383,2.018500000000001,31.33054885160142,-74.54717371196524
44,2024-07-26 22:15:00,216.68,216.885,216.962,216.12,641616,1722003300,,,,,,,,,,,6.4078646142618965,-9.18305108575693,2.065642857142858,31.33054885160142,-75.8210742334426
45,2024-07-26 22:16:00,217.5,217.52,217.658,217.455,502936,1722003360,,,,,,,,,,,9.22117203812693,-9.18305108575693,2.065642857142858,31.33054885160142,-74.59953404692858
46,2024-07-26 22:17:00,217.265,217.427,217.427,217.118,269228,1722003420,,,,,,,,,,,11.402157533703601,-9.18305108575693,2.065642857142858,31.33054885160142,-70.03876768961196
47,2024-07-26 22:18:00,217.49,216.57,217.49,216.57,370588,1722003480,,,,,,,,,,,10.277257173963015,-9.18305108575693,2.065642857142858,31.33054885160142,-65.72549021788501
48,2024-07-26 22:19:00,216.733,216.355,216.733,216.355,360388,1722003540,,,,,,,,,,,8.407597117915088,-9.18305108575693,2.065642857142858,31.33054885160142,-69.81413059707023
49,2024-07-26 22:20:00,216.08,216.59,216.718,215.86,624368,1722003600,,,,,,,,,,,8.646713397165385,-11.406452649275266,2.0897857142857146,31.33054885160142,-72.99489343087973
50,2024-07-26 22:21:00,216.97,217.32,217.416,216.87,332036,1722003660,,,,,,,,,,,11.735320042704629,-11.406452649275266,2.0897857142857146,31.33054885160142,-72.15590184107587
51,2024-07-26 22:22:00,217.3,216.9,217.3,216.9,238100,1722003720,,,,,,,,,,,12.865243094045496,-11.406452649275266,2.0897857142857146,31.33054885160142,-65.19010711497872
52,2024-07-26 22:23:00,217.1,216.45,217.1,216.45,259268,1722003780,,,,,,,,,,,12.128525776770822,-11.406452649275266,2.0897857142857146,31.33054885160142,-63.13670693890251
53,2024-07-26 22:24:00,216.7,216.69,216.72,216.496,209896,1722003840,,,,,,,,,,,12.424248658492736,-11.406452649275266,2.0897857142857146,31.33054885160142,-66.90861882575261
54,2024-07-26 22:25:00,217.1,217.335,217.42,217.024,295100,1722003900,,,,,,,,,,,15.222334576168045,-11.820168281264984,2.097785714285714,31.33054885160142,-66.41333135025923
55,2024-07-26 22:26:00,217.391,216.938,217.391,216.92,230704,1722003960,,,,,,,,,,,16.174917282149053,-11.820168281264984,2.097785714285714,31.33054885160142,-55.42174031418687
56,2024-07-26 22:27:00,216.875,216.995,217.21,216.875,202828,1722004020,,,,,,,,,,,17.253513846817853,-11.820168281264984,2.097785714285714,31.33054885160142,-53.694381657683934
57,2024-07-26 22:28:00,217.17,217.06,217.46,217.06,282388,1722004080,,,,,,,,,,,18.47352753194749,-11.820168281264984,2.097785714285714,31.33054885160142,-50.51147426822025
58,2024-07-26 22:29:00,217.254,217.3,217.61,217.254,243906,1722004140,,,,,,,,,,,20.50101113302813,-11.820168281264984,2.097785714285714,31.33054885160142,-45.53328976442779
59,2024-07-26 22:30:00,217.26,216.828,217.33,216.828,200546,1722004200,,,,,,,,,,,20.46261709768327,-13.041451941695257,2.090285714285715,29.18133418066207,-29.769526484026596
60,2024-07-26 22:31:00,216.78,216.03,216.78,216.03,451970,1722004260,,,,,,,,,,,17.308080588728828,-13.041451941695257,2.090285714285715,29.18133418066207,-41.30965495136275
61,2024-07-26 22:32:00,216.015,215.806,216.18,215.806,381418,1722004320,,,,,,,,,,,13.834393241939964,-13.041451941695257,2.090285714285715,29.18133418066207,-64.48183024196153
62,2024-07-26 22:33:00,215.831,215.805,215.831,215.68,387228,1722004380,,,,,,,,,,,11.218027729022609,-13.041451941695257,2.090285714285715,29.18133418066207,-72.15217099109977
63,2024-07-26 22:34:00,216.065,216.295,216.295,216.05,336632,1722004440,,,,,,,,,,,10.746646529828304,-13.041451941695257,2.090285714285715,29.18133418066207,-74.52374701048454
64,2024-07-26 22:35:00,216.479,216.52,216.645,216.36,243776,1722004500,,,,,,,1.0,,,,11.19011850727648,-14.280220255664275,2.1137142857142868,29.18133418066207,-72.98716537627763
65,2024-07-26 22:36:00,216.36,216.33,216.47,216.2,198096,1722004560,,,,,,,,,,,10.884265007407507,-14.280220255664275,2.1137142857142868,29.18133418066207,-69.5676244029405
66,2024-07-26 22:37:00,216.75,216.94,216.97,216.685,305716,1722004620,,,,,,,,,,,12.925337953766189,-14.280220255664275,2.1137142857142868,29.18133418066207,-68.50356141482057
67,2024-07-26 22:38:00,217.086,217.0,217.31,216.95,297228,1722004680,,,,,,,,,,,14.982447592267903,-14.280220255664275,2.1137142857142868,29.18133418066207,-56.23321747098958
68,2024-07-26 22:39:00,217.03,216.99,217.186,216.96,237980,1722004740,,,,,,,,,,,16.785833461126323,-14.280220255664275,2.1137142857142868,29.18133418066207,-34.53692880962828
69,2024-07-26 22:40:00,217.078,216.76,217.078,216.76,180718,1722004800,,,,,,,,,,,17.530190793890682,-14.803305317419756,1.9808571428571449,29.18133418066207,-9.556591558056477
