,dt,open,close,high,low,vol,ts
0,2022-03-18 21:31:00,24.478,24.392,24.57,24.09,3379419,1647610260
1,2022-03-18 21:32:00,24.452,24.385,24.452,24.376,230725,1647610320
2,2022-03-18 21:33:00,24.449,24.709,24.709,24.449,429942,1647610380
3,2022-03-18 21:34:00,24.687,24.614,24.687,24.614,303394,1647610440
4,2022-03-18 21:35:00,24.587,24.625,24.625,24.544,241968,1647610500
5,2022-03-18 21:36:00,24.601,24.821,24.821,24.601,408857,1647610560
6,2022-03-18 21:37:00,24.846,24.872,24.877,24.835,386115,1647610620
7,2022-03-18 21:38:00,24.87,24.838,24.87,24.811,257026,1647610680
8,2022-03-18 21:39:00,24.848,24.913,24.917,24.848,355026,1647610740
9,2022-03-18 21:40:00,24.935,24.956,24.956,24.849,416393,1647610800
10,2022-03-18 21:41:00,24.995,24.887,25.006,24.86,390190,1647610860
11,2022-03-18 21:42:00,24.924,24.914,24.924,24.898,211286,1647610920
12,2022-03-18 21:43:00,24.963,24.986,24.989,24.963,276692,1647610980
13,2022-03-18 21:44:00,24.994,25.108,25.109,24.994,349316,1647611040
14,2022-03-18 21:45:00,25.15,25.073,25.168,25.073,483538,1647611100
15,2022-03-18 21:46:00,25.087,25.153,25.153,25.079,259003,1647611160
16,2022-03-18 21:47:00,25.132,25.095,25.135,25.089,217422,1647611220
17,2022-03-18 21:48:00,25.095,25.144,25.144,25.085,158924,1647611280
18,2022-03-18 21:49:00,25.146,25.244,25.244,25.146,344428,1647611340
19,2022-03-18 21:50:00,25.275,25.32,25.32,25.227,336734,1647611400
20,2022-03-18 21:51:00,25.363,25.433,25.433,25.363,479624,1647611460
21,2022-03-18 21:52:00,25.43,25.425,25.43,25.41,398465,1647611520
22,2022-03-18 21:53:00,25.437,25.293,25.437,25.268,477840,1647611580
23,2022-03-18 21:54:00,25.292,25.231,25.306,25.231,253178,1647611640
24,2022-03-18 21:55:00,25.26,25.325,25.325,25.26,359885,1647611700
25,2022-03-18 21:56:00,25.315,25.348,25.364,25.315,396854,1647611760
26,2022-03-18 21:57:00,25.396,25.489,25.489,25.396,364397,1647611820
27,2022-03-18 21:58:00,25.47,25.42,25.49,25.42,300440,1647611880
28,2022-03-18 21:59:00,25.407,25.448,25.448,25.393,195251,1647611940
29,2022-03-18 22:00:00,25.47,25.559,25.562,25.47,323863,1647612000
30,2022-03-18 22:01:00,25.558,25.594,25.623,25.537,389326,1647612060
31,2022-03-18 22:02:00,25.578,25.633,25.634,25.578,259890,1647612120
32,2022-03-18 22:03:00,25.641,25.546,25.641,25.546,385342,1647612180
33,2022-03-18 22:04:00,25.547,25.626,25.626,25.547,264959,1647612240
34,2022-03-18 22:05:00,25.633,25.589,25.655,25.589,253644,1647612300
35,2022-03-18 22:06:00,25.576,25.593,25.597,25.576,172741,1647612360
36,2022-03-18 22:07:00,25.617,25.641,25.653,25.592,186996,1647612420
37,2022-03-18 22:08:00,25.65,25.628,25.689,25.628,384286,1647612480
38,2022-03-18 22:09:00,25.629,25.696,25.701,25.629,245901,1647612540
39,2022-03-18 22:10:00,25.689,25.699,25.699,25.671,203625,1647612600
40,2022-03-18 22:11:00,25.723,25.837,25.84,25.723,347451,1647612660
41,2022-03-18 22:12:00,25.825,25.932,25.932,25.825,446129,1647612720
42,2022-03-18 22:13:00,25.902,25.864,25.902,25.856,329191,1647612780
43,2022-03-18 22:14:00,25.851,25.834,25.86,25.834,297562,1647612840
44,2022-03-18 22:15:00,25.847,25.844,25.874,25.84,274106,1647612900
45,2022-03-18 22:16:00,25.843,25.824,25.843,25.813,224728,1647612960
46,2022-03-18 22:17:00,25.848,25.716,25.848,25.716,309332,1647613020
47,2022-03-18 22:18:00,25.733,25.791,25.791,25.729,265160,1647613080
48,2022-03-18 22:19:00,25.793,25.761,25.799,25.761,185212,1647613140
49,2022-03-18 22:20:00,25.749,25.728,25.749,25.712,191012,1647613200
50,2022-03-18 22:21:00,25.728,25.614,25.728,25.614,279128,1647613260
51,2022-03-18 22:22:00,25.619,25.756,25.756,25.619,358852,1647613320
52,2022-03-18 22:23:00,25.756,25.806,25.83,25.756,236878,1647613380
53,2022-03-18 22:24:00,25.835,25.797,25.84,25.791,241018,1647613440
54,2022-03-18 22:25:00,25.817,25.767,25.817,25.753,187548,1647613500
55,2022-03-18 22:26:00,25.743,25.804,25.804,25.743,144872,1647613560
56,2022-03-18 22:27:00,25.787,25.826,25.826,25.757,201350,1647613620
57,2022-03-18 22:28:00,25.819,25.753,25.819,25.736,184778,1647613680
58,2022-03-18 22:29:00,25.781,25.799,25.799,25.736,126108,1647613740
59,2022-03-18 22:30:00,25.802,25.77,25.802,25.758,125292,1647613800
60,2022-03-18 22:31:00,25.791,25.76,25.791,25.742,136856,1647613860
61,2022-03-18 22:32:00,25.757,25.789,25.789,25.734,154748,1647613920
62,2022-03-18 22:33:00,25.838,25.753,25.838,25.751,253210,1647613980
63,2022-03-18 22:34:00,25.748,25.663,25.748,25.655,315626,1647614040
64,2022-03-18 22:35:00,25.664,25.615,25.664,25.615,222278,1647614100
65,2022-03-18 22:36:00,25.618,25.624,25.655,25.611,301898,1647614160
66,2022-03-18 22:37:00,25.614,25.547,25.614,25.547,289612,1647614220
67,2022-03-18 22:38:00,25.558,25.492,25.558,25.492,233380,1647614280
68,2022-03-18 22:39:00,25.519,25.42,25.519,25.42,359772,1647614340
69,2022-03-18 22:40:00,25.405,25.396,25.422,25.396,233576,1647614400
70,2022-03-18 22:41:00,25.391,25.354,25.396,25.35,283022,1647614460
71,2022-03-18 22:42:00,25.375,25.5,25.5,25.375,345498,1647614520
72,2022-03-18 22:43:00,25.522,25.542,25.542,25.497,267838,1647614580
73,2022-03-18 22:44:00,25.558,25.576,25.598,25.558,257184,1647614640
74,2022-03-18 22:45:00,25.579,25.475,25.579,25.475,247574,1647614700
75,2022-03-18 22:46:00,25.506,25.507,25.529,25.498,221056,1647614760
76,2022-03-18 22:47:00,25.522,25.581,25.581,25.522,266186,1647614820
77,2022-03-18 22:48:00,25.591,25.573,25.594,25.559,132478,1647614880
78,2022-03-18 22:49:00,25.597,25.58,25.601,25.58,159730,1647614940
79,2022-03-18 22:50:00,25.554,25.49,25.554,25.49,216034,1647615000
80,2022-03-18 22:51:00,25.481,25.532,25.532,25.43,221774,1647615060
81,2022-03-18 22:52:00,25.503,25.486,25.513,25.473,141968,1647615120
82,2022-03-18 22:53:00,25.512,25.464,25.512,25.46,251848,1647615180
83,2022-03-18 22:54:00,25.495,25.528,25.56,25.495,134152,1647615240
84,2022-03-18 22:55:00,25.536,25.53,25.544,25.528,96000,1647615300
85,2022-03-18 22:56:00,25.558,25.604,25.604,25.526,219452,1647615360
86,2022-03-18 22:57:00,25.604,25.725,25.725,25.604,290094,1647615420
