,0
code,GOOGL
trade_days,12
win_days,6
win_sells,8
lose_sells,10
max_1d_profit,483.6099999999953
max_1d_lost,-188.3600000000019
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,100400.73200000002
total_profit_rate,0.004007320000000147
buy_nums,18
sell_nums,18
avg_win_sell_profit,152.4397499999987
avg_lose_sell_profit,-81.87860000000201
