,0
code,GOOGL
trade_days,45
win_days,19
win_sells,28
lose_sells,35
max_1d_profit,752.8559999999961
max_1d_lost,-440.7740000000051
start_day,20240102
end_day,20240906
start_cash,100000
end_cash,100937.264
total_profit_rate,0.009372640000000043
buy_nums,62
sell_nums,63
avg_win_sell_profit,195.8136071428584
avg_lose_sell_profit,-129.87191428571546
