,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
4,2024-01-17 22:35:00,55.579,55.446,55.579,55.446,370498.0,205768704.0,1705502100,1.0,,,,,,,,,,44.24001161826246,3.2808853659831243,0.2176428571428564,85.17502640701423,-69.40248553727977,1,0,50034.479,55.579:899.0;,55.579:899.0;,,0.0,55.579;
15,2024-01-17 22:46:00,55.425,55.44,55.475,55.425,175311.0,97268224.0,1705502760,,,,,,,,,,,8.550202435256878,0.1190037626462299,0.254214285714285,85.17502640701423,-69.73766199922706,0,0,99861.554,,,55.425:899.0;,-138.44600000000312,
24,2024-01-17 22:55:00,55.054,54.959,55.054,54.959,419083.0,230476288.0,1705503300,,,,,,,,,1.0,,-11.272788522290512,-5.760819809288009,0.2863571428571418,85.17502640701423,-77.3213646931365,1,0,49872.522000000004,55.054:908.0;,55.054:908.0;,,0.0,55.054;
26,2024-01-17 22:57:00,55.075,55.053,55.126,55.053,221675.0,122241024.0,1705503420,,,,,1.0,,,,,,-11.696018872909242,-5.760819809288009,0.2863571428571418,85.17502640701423,-77.22046638667392,1,0,29.647000000004482,55.054:908.0;55.075:905.0;,55.075:905.0;,,0.0,55.075;55.075;
32,2024-01-17 23:03:00,54.805,54.825,54.858,54.805,225718.0,123820032.0,1705503780,,,,,,,1.0,,,,-14.060014883647046,-8.610999316996939,0.293214285714285,77.41397874709654,-78.03225083498099,1,0,29.647000000004482,55.054:908.0;55.075:905.0;,,,0.0,55.075;55.075;
94,2024-01-18 00:05:00,55.694,55.743,55.743,55.694,128996.0,71941120.0,1705507500,,1.0,,,,,,,,,113.75585294782522,26.408031145876837,0.177071428571428,70.31989515334774,76.45756593254781,0,1,50544.105,55.054:454.0;55.075:452.0;,,55.694:454;55.694:453;,570.9670000000002,55.719;55.719;
140,2024-01-18 00:51:00,55.762,55.745,55.779,55.742,83322.0,46515200.0,1705510260,,,,,,,,,,,61.292573595915314,54.14448760827759,0.1285714285714278,69.56042054012093,-27.097110649902053,0,0,101064.47700000001,,,55.762:454.0;55.762:452.0;,631.9559999999982,
349,2024-01-25 04:20:00,61.349,61.281,61.364,61.259,133464.0,81694720.0,1706127600,1.0,,,,,,,,,,7.089598873862755,4.360098096163739,0.217142857142857,89.31155884372575,-76.28287260859643,1,0,50574.250000000015,61.349:823.0;,61.349:823.0;,,0.0,61.349;
359,2024-01-25 04:30:00,61.197,61.186,61.228,61.186,127772.0,78118912.0,1706128200,,,,,,,,,,,-0.0523611272145885,-4.750454697219197,0.233357142857143,84.06529555730503,-71.82126659187861,0,0,100939.38100000002,,,61.197:823.0;,-125.095999999995,61.497;
37,2024-02-06 23:08:00,67.704,67.689,67.773,67.688,189644.0,128804864.0,1707232080,,,,,,,1.0,,,,-17.40217436904259,8.184467686497669,0.5265714285714286,85.04878052920077,-77.80303882730935,1,0,50499.90100000003,67.704:745.0;,67.704:745.0;,,0.0,67.704;
81,2024-02-06 23:52:00,67.868,67.901,67.91,67.861,96766.0,65819648.0,1707234720,,,,,,,,,,,80.2615810611506,-10.792758548977858,0.3391428571428574,80.86742163304336,44.6136009181946,0,0,101061.56100000002,,,67.868:745.0;,122.1800000000011,
291,2024-02-13 03:22:00,71.406,71.599,71.599,71.406,221604.0,158048256.0,1707765720,,,,,,,1.0,,,,13.285047654029071,-13.85958961252598,0.3336428571428566,87.37706367840386,-75.88943553335041,1,0,50577.519000000015,71.406:707.0;,71.406:707.0;,,0.0,71.406;
322,2024-02-13 03:53:00,71.98,72.042,72.042,71.974,142244.0,102760448.0,1707767580,,,,,,,,,,,96.79164061100018,-4.519219255648849,0.3118571428571438,81.57492770675242,71.08593703340625,0,0,101467.37900000002,,,71.98:707.0;,405.8179999999986,
13,2024-02-27 22:44:00,77.57,77.336,77.679,77.336,433984.0,337095168.0,1709045040,1.0,,,,,,,,1.0,,8.79467611232819,12.064524076104306,0.3902857142857152,83.85633821656134,-76.47932339754985,1,0,50736.59900000002,77.57:654.0;,77.57:654.0;,,0.0,77.57;
15,2024-02-27 22:46:00,77.716,77.778,77.778,77.626,253772.0,197627904.0,1709045160,,,,,1.0,,,,,,7.797795612036097,11.295931985196276,0.4296428571428571,83.85633821656134,-73.54941118025994,1,0,65.76700000002165,77.57:654.0;77.716:652.0;,77.716:652.0;,,0.0,77.716;77.716;
46,2024-02-27 23:17:00,78.547,78.679,78.679,78.547,117345.0,92430336.0,1709047020,,1.0,,,,,,,,,66.7974585784559,25.8978238413678,0.5014999999999991,82.53203721421357,58.98207277368667,0,1,51356.95800000002,77.57:327.0;77.716:326.0;,,78.547:327;78.547:326;,590.3850000000023,78.659;78.659;
