,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
319,2024-01-05 03:50:00,366.94,367.11,367.11,366.94,41146.0,15176448.0,1704397800,1.0,,,,,,,,,,-13.597783457023349,-13.472895302597294,0.2844285714285734,,-77.69365393117117,1,0,50096.16,366.94:136.0;,366.94:136.0;,,0.0,366.94;
333,2024-01-05 04:04:00,366.85,366.634,366.88,366.634,62722.0,23113728.0,1704398640,,,,,,,,,,,-5.294691802775766,-14.5717204687367,0.3021428571428544,,-75.10038259905086,0,0,99987.76000000001,,,366.85:136.0;,-12.239999999996598,
323,2024-01-06 03:54:00,365.01,364.97,365.09,364.97,65564.0,24090112.0,1704484440,,,,,1.0,,,,,,-2.290775545534508,-14.10730443073544,0.3085000000000012,24.044315956763825,-74.91288375906299,1,0,50346.40000000001,365.01:136.0;,365.01:136.0;,,0.0,365.01;
355,2024-01-06 04:26:00,364.68,364.65,364.68,364.59,30403.0,11175424.0,1704486360,,,,,,,,,,,6.356992165811633,-16.304262896274302,0.3295714285714268,20.38522156637027,-74.66491039105306,0,0,99942.88,,,364.68:136.0;,-44.879999999997835,
93,2024-01-12 00:04:00,380.195,380.53,380.53,380.195,60365.0,23096832.0,1704989040,,,,,1.0,,,,,,-1.322425541690066,13.997955539402994,1.2587142857142746,85.80668542447657,-77.52898624137102,1,0,50137.33500000001,380.195:131.0;,380.195:131.0;,,0.0,380.195;
106,2024-01-12 00:17:00,379.11,378.79,379.16,378.79,78047.0,29731328.0,1704989820,,,,,,,,,,,-7.981812087523544,0.020813961761803,1.1175714285714256,85.80668542447657,-76.29391072242076,0,0,99800.74500000001,,,379.11:131.0;,-142.13499999999732,
109,2024-01-12 00:20:00,378.76,378.55,378.76,378.49,76898.0,29265920.0,1704990000,,,,,,,1.0,,,,-8.958274193049007,-4.700686635259757,1.0312142857142863,85.80668542447657,-75.74841551050683,1,0,50183.18500000001,378.76:131.0;,378.76:131.0;,,0.0,378.76;
136,2024-01-12 00:47:00,378.175,378.834,378.834,378.175,88914.0,33827840.0,1704991620,,,,,,,,,,,14.227635523447455,-19.24090507276763,0.7604285714285766,79.89856999439897,-60.631581539119416,0,0,99724.11000000002,,,378.175:131.0;,-76.63499999999732,
176,2024-01-31 01:27:00,405.848,405.8,405.94,405.8,38354.0,15680512.0,1706635620,1.0,,,,1.0,,,,,,-10.224236232497836,3.0944554434437634,0.3633571428571421,67.11623088790253,-77.40281090026943,1,0,50210.65400000002,405.848:122.0;,405.848:122.0;,,0.0,405.848;
180,2024-01-31 01:31:00,405.155,404.822,405.155,404.822,63259.0,25798656.0,1706635860,,,,,,,,,,,-10.32150701945156,-1.036718134220905,0.4072857142857141,62.00196456808956,-76.8410874587459,0,0,99639.56400000001,,,405.155:122.0;,-84.54600000000494,
292,2024-02-13 03:23:00,413.69,413.765,413.84,413.689,43256.0,18008064.0,1707765780,1.0,,,,,,,,,,10.412227499832206,9.403252454204363,0.4784285714285821,82.32743704094312,-74.45837040993018,1,0,49996.76400000001,413.69:120.0;,413.69:120.0;,,0.0,413.69;
318,2024-02-13 03:49:00,413.33,413.389,413.42,413.33,22393.0,9315840.0,1707767340,,,,,,,,,,,14.878465403030797,0.5894125395311249,0.4594285714285807,75.74769378029745,-72.55553651144527,0,0,99596.364,,,413.33:120.0;,-43.20000000000164,
23,2024-02-20 22:54:00,398.24,398.44,398.44,398.13,158651.0,63401216.0,1708440840,1.0,,,,,,,,,,27.882938535929235,0.9153420066409268,1.0676428571428531,22.60921897473649,-74.38705788074282,1,0,49816.364,398.24:125.0;,398.24:125.0;,,0.0,398.24;
62,2024-02-20 23:33:00,396.66,396.75,396.75,396.58,83238.0,33255424.0,1708443180,,,,,,,,,,,1.4134299255766507,-12.074807851917868,1.2958571428571386,15.984523445958544,-72.39885450147975,0,0,99398.864,,,396.66:125.0;,-197.499999999998,
208,2024-02-28 01:59:00,402.64,402.765,402.8,402.64,16865.0,6827008.0,1709056740,1.0,,,,,,,,,,0.882194603755913,-4.457139794023512,0.3525000000000042,36.55580542694351,-74.88070078975119,1,0,49874.144,402.64:123.0;,402.64:123.0;,,0.0,402.64;
