,code,total_profit_rate
0,AAPL,0.002027599999999463
1,AMD,0.0041710399999987935
2,BABA,-0.0008303200000003841
3,GOOGL,0.009372640000000043
4,MSFT,-0.023408670000000242
5,NVDA,0.05242732000000072
6,PDD,-0.06453669999999956
7,QQQ,0.00473497000000056
8,TSLA,-0.04897145999999897
9,平均,-0.007223731111111064
