,0
code,AMD
trade_days,19
win_days,10
win_sells,21
lose_sells,14
max_1d_profit,1555.8949999999986
max_1d_lost,-3223.8100000000004
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,98598.33999999998
total_profit_rate,-0.014016600000000157
buy_nums,32
sell_nums,35
avg_win_sell_profit,459.93066666666647
avg_lose_sell_profit,-790.0145714285718
