,0
code,TSLA
trade_days,16
win_days,7
win_sells,12
lose_sells,14
max_1d_profit,1216.3499999999963
max_1d_lost,-997.4889999999932
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,101109.37700000002
total_profit_rate,0.011093770000000225
buy_nums,26
sell_nums,26
avg_win_sell_profit,563.0209999999994
avg_lose_sell_profit,-403.3482142857118
