,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
36,2024-01-03 23:07:00,239.745,239.43,239.98,239.43,479878.0,1704294420,,,,,,,1.0,,,,-7.432368491788207,-8.239620615296467,1.3991428571428568,19.93908593761357,-69.2601185672658,1,0,50133.04,239.745:208.0;,239.745:208.0;,,0.0,239.745;
192,2024-01-04 01:43:00,240.88,240.69,240.88,240.665,132064.0,1704303780,,1.0,,,,,,,,,72.91507075317978,30.950706707902967,0.6301428571428492,16.25792940300737,46.06079247227884,0,1,75184.56,239.745:104.0;,,240.88:104;,118.03999999999905,240.91;
370,2024-01-04 04:41:00,239.079,239.368,239.368,239.079,140984.0,1704314460,,,,,,,,,,,18.07127843952962,39.77821830525544,0.6005000000000028,18.12402984133773,-60.23670899195093,0,0,100048.776,,,239.079:104.0;,-69.26399999999967,
38,2024-01-11 23:09:00,226.859,226.67,226.859,226.58,303134.0,1704985740,,,,,,,,,1.0,,-2.439674186817492,14.216180265267084,1.336500000000001,19.006600347606277,-76.50540549360852,1,0,50139.795999999995,226.859:220.0;,226.859:220.0;,,0.0,226.859;
172,2024-01-12 01:23:00,225.6,225.73,225.73,225.39,435424.0,1704993780,,,,,,,,,,,16.671821512820003,-10.776893672402792,0.6132857142857192,9.033439654299317,-67.46733437496677,0,0,99771.796,,,225.6:220.0;,-276.9800000000032,
98,2024-01-13 00:09:00,220.87,221.155,221.169,220.87,323788.0,1705075740,,,,,,,,,1.0,,14.142387592360812,14.810658766981106,0.8492142857142844,11.990600059003564,-72.30345125078998,1,0,50076.046,220.87:225.0;,220.87:225.0;,,0.0,220.87;
132,2024-01-13 00:43:00,219.64,219.467,219.64,219.4,279028.0,1705077780,,,,,,,1.0,,,,27.90543000557288,4.796273248323303,0.7757142857142867,11.5300691648517,-71.85607855417715,1,0,217.76600000000326,220.87:225.0;219.64:227.0;,219.64:227.0;,,0.0,222.005;219.64;
141,2024-01-13 00:52:00,218.835,219.1,219.141,218.785,382208.0,1705078320,,,,,,,,,,,0.2188492937056736,-1.6257265725718495,0.7665000000000016,11.5300691648517,-76.37531906153653,0,0,49455.641,219.64:227.0;,,218.835:225.0;,-457.8749999999992,219.72;
149,2024-01-13 01:00:00,218.26,218.25,218.27,218.161,299200.0,1705078800,,,,,1.0,,,,,,-9.781027399799434,-6.593276377637039,0.7433571428571436,9.58732625417364,-73.89155800499722,1,0,128.8810000000085,219.64:227.0;218.26:226.0;,218.26:226.0;,,0.0,219.72;218.26;
292,2024-01-13 03:23:00,218.08,217.88,218.08,217.88,312080.0,1705087380,,,,,,,,,,,29.597291345599004,19.26998649949116,0.3829285714285687,7.875194360238286,-67.41894749828309,0,0,98919.12100000001,,,218.08:227.0;218.08:226.0;,-394.7999999999892,
138,2024-01-20 00:49:00,207.93,207.92,207.947,207.82,214736.0,1705682940,,,,,,,1.0,,1.0,,12.754613695268231,10.85418763736807,0.7487142857142837,15.436557843012444,-75.87328252669396,1,0,49639.71100000001,207.93:237.0;,207.93:237.0;,,0.0,207.93;
320,2024-01-20 03:51:00,212.185,212.05,212.185,212.021,132912.0,1705693860,,,,,,,,,,1.0,79.00594591619648,111.21134060510596,0.478357142857143,19.753635162487864,47.84820702761091,0,1,99927.55600000001,,,212.185:237.0;,1008.4349999999989,212.185;
150,2024-01-26 01:01:00,184.284,184.167,184.359,184.167,494600.0,1706202060,,,,,,,1.0,,,,-2.3036603768703685,-8.467573607481611,0.6245714285714244,15.379191330030828,-78.09379532180151,1,0,49986.59200000001,184.284:271.0;,184.284:271.0;,,0.0,184.284;
154,2024-01-26 01:05:00,183.979,183.89,183.979,183.835,390592.0,1706202300,,,,,1.0,,,,,,-7.776825315461252,-8.388652628798642,0.6215714285714264,15.379191330030828,-76.14077156587899,1,0,128.28300000001036,184.284:271.0;183.979:271.0;,183.979:271.0;,,0.0,184.284;183.979;
