,code,total_profit_rate
0,AAPL,0.0016196799999996792
1,AMD,-0.00975902999999989
2,BABA,0.0026778900000001826
3,GOOGL,0.0013138900000002618
4,MSFT,-0.0012357299999997684
5,NVDA,0.0076687700000002135
6,PDD,-0.00206042999999978
7,TSLA,0.008289660000000199
8,平均,0.001064337500000137
