,0
code,NVDA
trade_days,12
win_days,7
win_sells,12
lose_sells,10
max_1d_profit,523.3799999999995
max_1d_lost,-651.9299999999986
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,100766.87700000002
total_profit_rate,0.0076687700000002135
buy_nums,20
sell_nums,22
avg_win_sell_profit,354.819416666667
avg_lose_sell_profit,-349.0955999999996
