,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
266,2024-02-14 02:57:00,144.485,144.52,144.52,144.445,31795,1707850620,1.0,,,,,,,,,,12.592442917940282,4.240860285532548,0.1520714285714299,16.701792087392306,-71.7990564435025,1,0,50008.189999999995,144.485:346.0;,144.485:346.0;,,0.0,144.485;
276,2024-02-14 03:07:00,144.2,144.19,144.205,144.17,20258,1707851220,,,,,,,,,,,0.0620427413584394,-1.1537540990796913,0.1475000000000018,11.084854760311202,-76.47541683798319,0,0,99901.38999999998,,,144.2:346.0;,-98.61000000000865,
288,2024-02-14 03:19:00,144.02,144.1,144.1,144.02,25172,1707851940,,,,,1.0,,,,,,0.966173369945043,-5.369483532115034,0.1592857142857155,11.084854760311202,-60.43092367882285,1,0,49926.44999999998,144.02:347.0;,144.02:347.0;,,0.0,144.02;
318,2024-02-14 03:49:00,144.21,144.12,144.22,144.12,48681,1707853740,,,,,,,,,,,98.48294746448366,3.515880305048391,0.1695714285714282,5.747376917514828,64.9513104425566,0,0,99967.31999999998,,,144.21:347.0;,65.92999999999921,
350,2024-02-14 04:21:00,143.6,143.575,143.61,143.575,54880,1707855660,,,,,,,,,1.0,,-8.426557370630128,-5.944395380345767,0.2188571428571423,-1.046820593956312,-76.42842599832545,1,0,49994.51999999998,143.6:348.0;,143.6:348.0;,,0.0,143.6;
386,2024-02-14 04:57:00,144.745,144.815,144.87,144.745,166388,1707857820,,,,,,,,,,,125.1331419640076,22.23176858216189,0.2419285714285714,-6.23429268342008,75.800922849301,0,0,100365.77999999998,,,144.745:348.0;,398.46000000000356,144.745;
199,2024-02-17 01:50:00,140.295,140.335,140.342,140.291,81001,1708105800,,,,,1.0,,,,,,-8.927973038926275,0.8751372147446119,0.1803571428571493,11.277941302728706,-74.9308758350959,1,0,50280.46499999999,140.295:357.0;,140.295:357.0;,,0.0,140.295;
228,2024-02-17 02:19:00,140.16,140.18,140.18,140.12,49421,1708107540,,,,,,,,,,,19.148441841313836,-1.96242617432582,0.1860714285714319,9.53431596056727,-51.31761122580812,0,0,100317.58499999999,,,140.16:357.0;,-48.19499999999675,
193,2024-02-27 01:44:00,137.87,137.955,137.955,137.855,122560,1708969440,,,,,1.0,,,,,,-4.466460061345128,-12.026655910056412,0.189785714285713,9.80566020028104,-75.5160145380982,1,0,50270.77499999999,137.87:363.0;,137.87:363.0;,,0.0,137.87;
210,2024-02-27 02:01:00,137.59,137.6,137.65,137.59,263554,1708970460,,,,,,,,,,,2.902659953050147,-11.3392920496948,0.1904285714285691,3.3490435012419937,-71.84583185105751,0,0,100215.94499999998,,,137.59:363.0;,-101.64000000000041,
190,2024-02-28 01:41:00,137.08,137.045,137.1,137.045,80292,1709055660,1.0,,,,,,,,,,5.828313098232908,15.16701591067769,0.1549285714285641,-22.36476598004677,-73.5537306889651,1,0,50181.74499999997,137.08:365.0;,137.08:365.0;,,0.0,137.08;
288,2024-02-28 03:19:00,138.425,138.4,138.425,138.39,27060,1709061540,,1.0,,,,,,,,,100.7714243633234,89.01711816154194,0.1557857142857191,-20.649307951121852,15.911273484338269,0,1,75513.51999999997,137.08:182.0;,,138.425:183;,246.1349999999998,138.45;
336,2024-02-28 04:07:00,138.56,138.55,138.59,138.545,62300,1709064420,,,,,,,,,,,57.77641560085033,119.89757955744824,0.1407857142857145,-14.403315748136194,-34.33801330925731,0,0,100731.43999999997,,,138.56:182.0;,269.35999999999814,
349,2024-04-05 03:20:00,151.404,151.33,151.41,151.33,65078,1712258400,,,,,,,,,1.0,,2.249028216379063,-2.563093171054433,0.3407142857142884,19.379347411352484,-76.47888370161164,1,0,50465.311999999976,151.404:332.0;,151.404:332.0;,,0.0,151.404;
363,2024-04-05 03:34:00,150.82,150.84,150.89,150.82,65636,1712259240,,,,,,,,,,,-0.2971957654711588,-7.4749045582080385,0.3427857142857147,11.762091318393118,-70.16911276206427,0,0,100537.55199999997,,,150.82:332.0;,-193.88800000000106,
373,2024-04-05 03:44:00,150.75,150.685,150.75,150.685,50684,1712259840,,,,,,,1.0,,,,5.38552082717516,-10.12925683246803,0.3149285714285729,11.762091318393118,-24.28386475020385,1,0,50187.05199999997,150.75:334.0;,150.75:334.0;,,0.0,150.75;
386,2024-04-05 03:57:00,150.495,150.34,150.495,150.34,202004,1712260620,,,,,,,,,,,5.735221586168329,-12.516155831401583,0.2820714285714294,11.762091318393118,41.16424283368727,0,0,100452.38199999997,,,150.495:334.0;,-85.16999999999848,150.86;
69,2024-04-16 22:40:00,153.455,153.36,153.455,153.34,56050,1713278400,1.0,,,,,,,,,,-14.980429490021336,9.934505942590413,0.4993571428571418,6.796343885996564,-77.90315910065662,1,0,50272.596999999965,153.455:327.0;,153.455:327.0;,,0.0,153.455;
152,2024-04-17 00:03:00,154.479,154.63,154.63,154.479,24823,1713283380,,,,,,,,,,,84.33360266273738,63.79587934340614,0.2457142857142794,0.13900212439205,-2.0898491192459625,0,0,100787.22999999997,,,154.479:327.0;,334.8480000000003,
256,2024-05-11 01:47:00,166.27,166.145,166.27,166.145,49796,1715363220,,,,,1.0,,,,,,-7.767574004960714,-10.9566748831935,0.2043571428571421,4.715063176366257,-75.26685307524436,1,0,50407.41999999996,166.27:303.0;,166.27:303.0;,,0.0,166.27;
268,2024-05-11 01:59:00,168.87,169.02,169.165,168.87,212112,1715363940,,1.0,,,,,,,,,100.23693644471172,12.918040107217765,0.340285714285715,4.715063176366257,84.3386319161943,0,1,76075.65999999996,166.27:151.0;,,168.87:152;,395.19999999999914,169.01;
270,2024-05-11 02:01:00,168.623,168.71,168.77,168.57,178976,1715364060,,,,,,1.0,,,,,104.51817962420036,24.497521975208045,0.4199285714285728,8.387136975238164,81.97224427584308,0,1,101537.73299999996,,,168.623:151.0;,355.30299999999704,169.01;
216,2024-05-24 01:07:00,174.72,174.73,174.76,174.71,13256,1716484020,,,,,1.0,,,,,,-7.684516909206813,-2.867228585351484,0.1748571428571454,-0.8793647276878573,-73.68849917058773,1,0,50868.93299999996,174.72:290.0;,174.72:290.0;,,0.0,174.72;
246,2024-05-24 01:37:00,174.43,174.39,174.45,174.39,52450,1716485820,,,,,,,,,,,8.403147254940922,-9.242140470379582,0.1896428571428612,-4.536258622138007,-72.61560104325474,0,0,101453.63299999997,,,174.43:290.0;,-84.09999999999769,
251,2024-05-24 01:42:00,174.25,174.215,174.25,174.12,20055,1716486120,,,,,,,1.0,,1.0,,8.330208129969787,-10.3339546951268,0.2195000000000046,-4.536258622138007,-67.6306185659404,1,0,50746.88299999997,174.25:291.0;,174.25:291.0;,,0.0,174.25;
258,2024-05-24 01:49:00,173.796,173.87,173.91,173.796,53146,1716486540,,,,,,,,,,,4.590036422741207,-11.120012597041338,0.2506428571428602,-4.536258622138007,-72.8554012222205,0,0,101321.51899999997,,,173.796:291.0;,-132.11400000000225,
14,2024-05-31 21:45:00,171.43,171.42,171.43,171.35,39532,1717163100,1.0,,,,,,,,,,17.372355643652256,15.599797685110282,0.461428571428572,-9.1607205757511,-71.59020362187879,1,0,50749.66899999997,171.43:295.0;,171.43:295.0;,,0.0,171.43;
59,2024-05-31 22:30:00,170.735,170.78,170.8,170.735,38149,1717165800,,,,,,,,,,,6.377206433292301,7.985330216144959,0.5751428571428586,-15.305544034577592,-77.03164686520412,0,0,101116.49399999998,,,170.735:295.0;,-205.024999999998,
175,2024-06-01 00:26:00,169.39,169.42,169.46,169.35,51580,1717172760,,,,,,,1.0,,,,15.936208274273838,-0.5843981575938422,0.2464999999999975,-19.57798101624969,-72.61516430291209,1,0,50468.883999999984,169.39:299.0;,169.39:299.0;,,0.0,169.39;
250,2024-06-01 01:41:00,170.0,170.0,170.02,169.98,15599,1717177260,,,,,,,,,,,44.22621759264999,29.33465626474494,0.1907142857142827,-20.08506552130088,-21.149108598410777,0,0,101298.88399999999,,,170.0:299.0;,182.39000000000408,
35,2024-07-17 22:06:00,181.53,181.56,181.67,181.53,83123,1721225160,1.0,,,,,,,,,,-3.2616358355066453,14.599347780931415,0.5556428571428569,4.780184861512566,-76.68933597709872,1,0,50652.01399999999,181.53:279.0;,181.53:279.0;,,0.0,181.53;
78,2024-07-17 22:49:00,180.671,180.79,180.79,180.56,58710,1721227740,,,,,,,,,,,41.9899486280761,12.478478099641835,0.4932142857142878,3.0040008986756206,-33.651225318267564,0,0,101059.22299999998,,,180.671:279.0;,-239.66100000000247,
67,2024-07-18 22:38:00,178.98,179.11,179.11,178.98,68109,1721313480,,,,,,,1.0,,,,12.001365622725402,8.258367503789259,0.6638571428571457,11.405132308785936,-77.62156627907187,1,0,50586.86299999998,178.98:282.0;,178.98:282.0;,,0.0,178.98;
103,2024-07-18 23:14:00,178.81,178.69,178.81,178.69,52927,1721315640,,,,,,,,,,,38.176184449432384,2.8099689154366274,0.4666428571428582,11.159484638127717,-27.29811696041548,0,0,101011.28299999998,,,178.81:282.0;,-47.93999999999647,
118,2024-07-18 23:29:00,177.78,177.665,177.78,177.644,165030,1721316540,,,,,,,,,1.0,,-4.238845008324489,-5.258714612168902,0.4823571428571459,11.159484638127717,-76.67187992142716,1,0,50521.762999999984,177.78:284.0;,177.78:284.0;,,0.0,177.78;
154,2024-07-19 00:05:00,176.96,176.94,176.98,176.9,130718,1721318700,,,,,,,,,,,6.994111241260772,-14.3164090479748,0.4669285714285759,8.185438031846683,-68.16403607011877,0,0,100778.40299999999,,,176.96:284.0;,-232.87999999999806,
370,2024-07-20 03:41:00,177.34,177.41,177.45,177.34,35800,1721418060,,,,,1.0,,,,,,3.406693260190508,8.787516077104563,0.2219999999999982,17.98659732184665,-77.30006070995532,1,0,50413.84299999999,177.34:284.0;,177.34:284.0;,,0.0,177.34;
386,2024-07-20 03:57:00,177.523,177.51,177.523,177.47,84990,1721419020,,,,,,,,,,,33.34760511968291,9.363342788555762,0.2366428571428583,17.98659732184665,29.41358862970948,0,0,100830.375,,,177.523:284.0;,51.971999999997934,177.73;
