,0
code,TQQQ
trade_days,11
win_days,4
win_sells,9
lose_sells,12
max_1d_profit,592.0200000000042
max_1d_lost,-1551.8060000000023
start_day,20240102
end_day,20240604
start_cash,100000
end_cash,97505.40099999995
total_profit_rate,-0.024945990000000418
buy_nums,22
sell_nums,21
avg_win_sell_profit,357.4932222222226
avg_lose_sell_profit,-476.00316666666754
