,code,total_profit_rate
0,AAPL,-0.0026386399999994703
1,AMD,-0.019286930000000257
2,BABA,0.004371760000000169
3,GOOGL,0.006601590000000046
4,MSFT,-0.011946850000000508
5,NVDA,0.02835434999999964
6,PDD,0.025732000000000754
7,TSLA,0.010500269999999201
8,平均,0.005210943749999947
