,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
386,2023-09-23 03:57:00,174.14,174.15,174.16,174.14,215544.0,1695412620,,,,,,,,,,,-18.65877373055075,2.028371277714328,18.602007875772983,-75.89421164124589,0,0,100203.644,,,174.14:287.0;,11.479999999997716,174.27;
33,2023-09-27 22:04:00,170.39,170.409,170.45,170.39,171411.0,1695823440,1.0,,,,,,,,,,-12.511349092290487,19.473365802932832,-10.584442543895108,-78.09234074623777,1,0,50108.984000000004,170.39:294.0;,170.39:294.0;,,0.0,170.39;
43,2023-09-27 22:14:00,169.96,169.9,169.98,169.9,240363.0,1695824040,,,,,,,,,,,-15.982329240298302,14.652972717418308,-10.584442543895108,-77.86964743228272,0,0,100077.22400000002,,,169.96:294.0;,-126.41999999999365,
239,2023-09-28 01:30:00,168.635,168.58,168.635,168.58,154308.0,1695835800,,,,,,,1.0,,,,-4.3660984037678645,0.3280634048204334,-16.118786875352413,-74.48905120588421,1,0,49992.62900000002,168.635:297.0;,168.635:297.0;,,0.0,168.635;
254,2023-09-28 01:45:00,168.54,168.678,168.678,168.51,104008.0,1695836700,,,,,,,,,1.0,,-2.54642062228114,1.7359146071459293,-16.118786875352413,-64.56831749236754,1,0,-63.75099999997474,168.635:297.0;168.54:297.0;,168.54:297.0;,,0.0,168.78;168.54;
347,2023-09-28 03:18:00,169.61,169.72,169.72,169.59,155668.0,1695842280,,,,,,,,,,,65.17081868251523,76.53063974086913,-12.87330189958528,-21.649157321214304,0,0,100684.58900000004,,,169.61:297.0;169.61:297.0;,607.3650000000132,
290,2023-12-23 03:21:00,193.025,193.17,193.17,193.025,79568.0,1703272860,1.0,,,,,,,,,,9.473062329082572,4.092082593391233,-6.051678992826339,-73.41013761688029,1,0,50498.089000000036,193.025:260.0;,193.025:260.0;,,0.0,193.025;
297,2023-12-23 03:28:00,192.675,192.67,192.68,192.65,65142.0,1703273280,,,,,,,,,,,-0.0889995691762024,2.687570483929285,-6.051678992826339,-75.84321179373596,0,0,100593.58900000004,,,192.675:260.0;,-90.99999999999852,
68,2023-12-27 23:39:00,190.765,190.905,190.905,190.765,116664.0,1703691540,1.0,,,,,,,,,,-3.505149501404432,13.680724989653116,2.25292751452551,-75.05214164975257,1,0,50422.39400000004,190.765:263.0;,190.765:263.0;,,0.0,190.765;
109,2023-12-28 00:20:00,190.9,190.905,190.91,190.892,77028.0,1703694000,,,,,,,,,,,73.80500226104823,8.450203272086839,2.8777054367606745,-14.439135186059106,0,0,100629.09400000004,,,190.9:263.0;,35.50500000000508,
281,2024-01-03 03:12:00,184.185,184.105,184.2,184.105,190704.0,1704222720,,,,,,,,,1.0,,4.960337517913651,-2.091781170653846,-10.795811519854766,-72.7647941633205,1,0,50346.58900000004,184.185:273.0;,184.185:273.0;,,0.0,184.185;
293,2024-01-03 03:24:00,183.84,183.95,183.95,183.84,138388.0,1704223440,,,,,,,,,,,0.4772156923869737,-3.884327736785728,-10.795811519854766,-75.98831747093277,0,0,100534.90900000004,,,183.84:273.0;,-94.18499999999969,
299,2024-01-03 03:30:00,183.86,184.005,184.005,183.86,176824.0,1704223800,,,,,,,1.0,,,,2.4644118332573264,-4.037489045183662,-13.50596374964158,-51.90653752226541,1,0,50341.12900000004,183.86:273.0;,183.86:273.0;,,0.0,183.86;
324,2024-01-03 03:55:00,183.701,183.65,183.701,183.65,194384.0,1704225300,,,,,,,,,,,37.37135897064057,-2.7112378706503364,-13.50596374964158,-44.727152471115794,0,0,100491.50200000004,,,183.701:273.0;,-43.407000000005524,
20,2024-01-29 22:51:00,189.638,189.93,189.93,189.638,379397.0,1706539860,1.0,,,,,,,,,,2.261646570733028,-0.8015455816718671,-12.60867665262839,-72.19837872742255,1,0,50427.070000000036,189.638:264.0;,189.638:264.0;,,0.0,189.638;
