,0
code,TQQQ
trade_days,11
win_days,6
win_sells,11
lose_sells,11
max_1d_profit,1351.5779999999959
max_1d_lost,-996.334999999998
start_day,20240102
end_day,20240604
start_cash,100000
end_cash,101425.21800000005
total_profit_rate,0.014252180000000614
buy_nums,22
sell_nums,22
avg_win_sell_profit,429.6039090909084
avg_lose_sell_profit,-300.0386363636349
