,0
code,TQQQ
trade_days,11
win_days,8
win_sells,12
lose_sells,6
max_1d_profit,1332.131999999996
max_1d_lost,-2805.8680000000004
start_day,20240102
end_day,20240604
start_cash,100000
end_cash,101444.18800000004
total_profit_rate,0.014441880000000351
buy_nums,21
sell_nums,18
avg_win_sell_profit,655.6183333333324
avg_lose_sell_profit,-1070.5386666666664
