,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
233,2024-04-16 01:24:00,417.11,417.01,417.25,416.99,45728.0,1713201840,,,,,,,1.0,,1.0,,11.178593425736588,-7.778145278999084,1.12365106278979,-77.39885479888783,1,0,49975.76599999995,417.11:119.0;,417.11:119.0;,,0.0,417.11;
238,2024-04-16 01:29:00,416.03,415.51,416.03,415.51,48463.0,1713202140,,,,,,,,,,,-0.6544098855748572,-9.414910563180072,1.12365106278979,-77.99062596184505,0,0,99483.33599999995,,,416.03:119.0;,-128.52000000000487,
245,2024-04-16 01:36:00,414.87,415.18,415.18,414.85,116071.0,1713202560,,,,,1.0,,,,,,-3.173321009388822,-11.370998488291242,-3.691401011368896,-73.54572355709676,1,0,49698.93599999995,414.87:120.0;,414.87:120.0;,,0.0,414.87;
257,2024-04-16 01:48:00,414.46,414.539,414.57,414.46,28788.0,1713203280,,,,,,,,,,,-0.6992272238829322,-12.706203401192935,-3.691401011368896,-13.678707393242847,0,0,99434.13599999994,,,414.46:120.0;,-49.200000000003,
222,2024-04-19 01:13:00,406.702,406.66,406.702,406.59,18942.0,1713460380,1.0,,,,,,,,,,3.3061917249873147,19.353791268213783,5.66922629392073,-71.51534032033763,1,0,49816.49199999994,406.702:122.0;,406.702:122.0;,,0.0,406.702;
235,2024-04-19 01:26:00,405.825,406.06,406.17,405.825,26149.0,1713461160,,,,,,,,,,,8.11227682299549,8.42477962384281,5.66922629392073,-69.69448479706794,0,0,99327.14199999993,,,405.825:122.0;,-106.99400000000117,
322,2024-05-01 02:53:00,392.901,392.59,392.901,392.59,40026.0,1714503180,,,,,1.0,,,,1.0,,-10.433730142986278,2.0039479496741883,7.557806460896032,-75.4986481374566,1,0,49821.615999999936,392.901:126.0;,392.901:126.0;,,0.0,392.901;
375,2024-05-01 03:46:00,392.384,392.355,392.385,392.31,73734.0,1714506360,,,,,,,,,,,13.14021649659955,4.700161948004016,-0.2852675332159293,-76.51644929873618,0,0,99261.99999999994,,,392.384:126.0;,-65.14199999999948,
370,2024-05-31 03:41:00,415.29,415.205,415.34,415.135,80828.0,1717098060,,,,,1.0,,,,1.0,,1.6493993404736926,5.498807992303277,4.243269641159444,-59.38120000613458,1,0,49842.48999999994,415.29:119.0;,415.29:119.0;,,0.0,415.29;
379,2024-05-31 03:50:00,414.83,414.63,414.83,414.6,106468.0,1717098600,,,,,,,,,,,7.94687601476388,3.680246243081825,4.243269641159444,53.1107336843461,0,0,99207.25999999994,,,414.83:119.0;,-54.74000000000433,
381,2024-05-31 03:52:00,414.925,414.84,414.99,414.8,127308.0,1717098720,,,,,,,1.0,,,,7.654172682699215,3.680246243081825,4.243269641159444,-27.54325374513952,1,0,49831.18499999993,414.925:119.0;,414.925:119.0;,,0.0,414.925;
386,2024-05-31 03:57:00,414.85,414.73,414.85,414.72,171688.0,1717099020,,,,,,,,,,,11.520851131554071,3.966239916644966,4.243269641159444,54.03920368959096,0,0,99198.33499999993,,,414.85:119.0;,-8.924999999998647,415.285;
10,2024-05-31 21:41:00,413.095,413.467,413.467,413.02,69172.0,1717162860,1.0,,,,,,,,,,45.11177790194735,15.6676957172155,-1.810792927049377,48.5257815564155,1,0,49626.93499999993,413.095:120.0;,413.095:120.0;,,0.0,413.095;
13,2024-05-31 21:44:00,412.21,412.49,412.65,412.21,84158.0,1717163040,,,,,,,,,,,36.66860557825444,15.6676957172155,-1.810792927049377,-21.582837909274776,0,0,99092.13499999992,,,412.21:120.0;,-106.20000000000573,
69,2024-05-31 22:40:00,407.91,407.89,407.92,407.804,73034.0,1717166400,,,,,,,1.0,,1.0,,-4.632002981566529,3.2571184852946047,-7.824816975265463,-77.41103420986498,1,0,49735.02499999992,407.91:121.0;,407.91:121.0;,,0.0,407.91;
76,2024-05-31 22:47:00,406.985,406.519,406.985,406.44,106383.0,1717166820,,,,,,,,,,,-4.7362390229987525,1.7272343003212711,-7.824816975265463,-76.72238843527,0,0,98980.20999999993,,,406.985:121.0;,-111.92500000000138,
82,2024-05-31 22:53:00,407.16,406.995,407.16,406.94,83760.0,1717167180,,,,,1.0,,,,,,-0.7492149159455721,0.2736367503749832,-7.824816975265463,-56.17826005034341,1,0,49713.84999999993,407.16:121.0;,407.16:121.0;,,0.0,407.16;
102,2024-05-31 23:13:00,406.997,406.96,406.997,406.82,37332.0,1717168380,,,,,,,,,,,26.488177480102657,1.4435553481965897,-9.59405316306166,18.6437454077513,0,0,98960.48699999994,,,406.997:121.0;,-19.72300000000132,
