,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
320,2024-04-20 02:51:00,49.302,49.3,49.385,49.3,462176,1713552660,,,,,1.0,,,,,,-4.889845156774832,15.052378187094211,7.088142350509806,-73.01630831715764,1,0,48723.07299999999,49.302:1025.0;,49.302:1025.0;,,0.0,49.302;
386,2024-04-20 03:57:00,49.49,49.535,49.54,49.49,360840,1713556620,,,,,,,,,,,56.10683988184228,20.488902293722447,6.453746885649643,79.14188096043782,0,0,99450.32299999999,,,49.49:1025.0;,192.70000000000243,49.6;
110,2024-05-01 23:21:00,51.51,51.45,51.515,51.45,294860,1714576860,,,,,,,,,1.0,,-10.08159612742115,14.9659561754818,18.16036737469139,-76.0042117249862,1,0,49743.17299999999,51.51:965.0;,51.51:965.0;,,0.0,51.51;
112,2024-05-01 23:23:00,51.591,51.67,51.68,51.591,221124,1714576980,,,,,,,1.0,,,,-6.589752597596046,14.9659561754818,18.16036737469139,-74.31600111888672,1,0,61.03999999998632,51.51:965.0;51.591:963.0;,51.591:963.0;,,0.0,51.591;51.591;
272,2024-05-02 02:03:00,52.05,52.055,52.22,52.02,456372,1714586580,,1.0,,,,,,,,,97.70882819156868,55.06188202973393,-13.774950227649184,37.6217501282223,0,1,50289.289999999986,51.51:482.0;51.591:481.0;,,52.05:483;52.05:482;,482.0579999999977,52.27;52.27;
301,2024-05-02 02:32:00,52.44,52.145,52.44,52.145,652228,1714588320,,,,,,,,,,1.0,78.74312933507085,91.73716095968123,-12.823442563009875,47.65782119724106,0,1,100789.00999999998,,,52.44:482.0;52.44:481.0;,856.6289999999983,52.68;52.68;
49,2024-05-31 22:20:00,61.395,61.21,61.4,61.21,210378,1717165200,,,,,,,1.0,,,,-3.107183096225363,12.27004823368749,0.3187046272265803,-75.9019593331923,1,0,50445.10999999998,61.395:820.0;,61.395:820.0;,,0.0,61.395;
64,2024-05-31 22:35:00,60.35,60.36,60.36,60.291,417308,1717166100,,,,,,,,,,,-12.35572326441929,2.0262645240692407,-3.62224502009164,-78.09486817548336,0,0,99932.10999999999,,,60.35:820.0;,-856.9000000000015,
67,2024-05-31 22:38:00,60.32,60.295,60.32,60.279,228248,1717166280,,,,,1.0,,,,,,-10.863896235119878,2.0262645240692407,-3.62224502009164,-76.62285366933283,1,0,49564.90999999999,60.32:835.0;,60.32:835.0;,,0.0,60.32;
98,2024-05-31 23:09:00,60.055,60.03,60.08,60.013,97094,1717168140,,,1.0,,,,,,,,5.539232054798838,-6.657678893394824,-6.18517233727961,-74.97105595633396,1,0,19.53499999998894,60.32:835.0;60.055:825.0;,60.055:825.0;,,0.0,60.58;60.055;
142,2024-05-31 23:53:00,59.645,59.65,59.65,59.62,112584,1717170780,,,,,,,,,,,14.354089799905523,-10.67150113650412,-9.055487644901092,-35.72219696530983,0,0,49823.10999999999,60.055:825.0;,,59.645:835.0;,-563.6249999999976,60.195;
167,2024-06-01 00:18:00,59.231,59.228,59.285,59.228,155328,1717172280,,,,,,,,,,,2.6829677860377963,-11.29778107277441,-11.617094305329942,-71.24008907976751,0,0,98688.685,,,59.231:825.0;,-679.7999999999984,
173,2024-06-01 00:24:00,59.025,59.09,59.09,58.99,466776,1717172640,,,,,1.0,,,,,,1.9546890419715943,-11.269021421732967,-11.617094305329942,-67.70254456437411,1,0,48340.36,59.025:853.0;,59.025:853.0;,,0.0,59.025;
373,2024-06-01 03:44:00,61.206,61.35,61.35,61.18,327080,1717184640,,1.0,,,,,,,,,107.5017824506707,121.37087226330348,-8.331142645068745,23.53671772503223,0,1,74475.322,59.025:426.0;,,61.206:427;,931.287000000002,61.206;
377,2024-06-01 03:48:00,61.415,61.443,61.443,61.397,130640,1717184880,,,,,,,,,,1.0,106.80676775993516,123.92283904016844,-8.331142645068745,18.241129437124226,0,1,100638.112,,,61.415:426.0;,1018.1400000000002,61.415;
