,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
33,2023-08-18 22:04:00,34.948,34.988,34.988,34.903,864892,1692367440,1.0,,,,,,,,,,1.4815921668259904,5.988028020152392,9.76961584898904,-72.90578753706217,1,0,49932.09499999997,34.948:1427.0;,34.948:1427.0;,,0.0,34.948;
47,2023-08-18 22:18:00,34.854,34.858,34.858,34.803,879044,1692368280,,,,,,,,,,,3.3939496892161145,3.953848578632403,9.76961584898904,-63.138641790302266,0,0,99668.75299999997,,,34.854:1427.0;,-134.1380000000017,
72,2023-09-19 22:43:00,38.108,38.179,38.179,38.096,291284,1695134580,,,,,,,1.0,,,,13.630849829826523,-15.825180201425894,19.507328527032183,-76.48136639331999,1,0,49861.59699999997,38.108:1307.0;,38.108:1307.0;,,0.0,38.108;
156,2023-09-20 00:07:00,38.133,38.168,38.173,38.133,135200,1695139620,,,,,,,,,,,37.20293328545488,0.1505983163332658,13.966579374040016,-35.528357050870824,0,0,99701.42799999999,,,38.133:1307.0;,32.67500000000743,
12,2023-09-22 21:43:00,35.397,35.493,35.493,35.397,296314,1695390180,1.0,,,,,,,,,,56.39201965062453,16.394400684014002,-2.77337170888616,68.2427801853268,1,0,49862.45199999999,35.397:1408.0;,35.397:1408.0;,,0.0,35.397;
20,2023-09-22 21:51:00,35.697,35.617,35.697,35.587,377051,1695390660,,1.0,,,,,,,,,79.13409529679451,26.32131125737171,-2.77337170888616,77.09160293000654,0,1,74993.13999999998,35.397:704.0;,,35.697:704;,211.200000000003,35.752;
41,2023-09-22 22:12:00,35.672,35.677,35.681,35.657,336918,1695391920,,,,,,,,,,,95.35179951033092,49.54522484314895,-1.189319867817865,53.14851728195148,0,0,100106.22799999997,,,35.672:704.0;,193.599999999999,
274,2023-09-23 02:05:00,35.532,35.532,35.532,35.512,41548,1695405900,,,,,,,,,1.0,,7.439155578621435,13.987739553265383,11.922706000249065,-70.75701376509706,1,0,50290.36399999998,35.532:1402.0;,35.532:1402.0;,,0.0,35.532;
284,2023-09-23 02:15:00,35.312,35.283,35.312,35.282,220784,1695406500,,,,,,,,,,,-0.3284199128430316,1.302157927251784,11.922706000249065,-77.15587555545217,0,0,99797.78799999997,,,35.312:1402.0;,-308.4399999999984,
384,2023-09-23 03:55:00,35.147,35.122,35.158,35.122,310624,1695412500,,,,,1.0,,,,,,-18.082012494266607,15.879568662044209,9.764813638891546,-77.91288181766642,1,0,49959.341999999975,35.147:1418.0;,35.147:1418.0;,,0.0,35.147;
386,2023-09-23 03:57:00,35.24,35.242,35.262,35.24,404864,1695412620,,,,,,,,,,,-17.14274054699817,15.879568662044209,9.764813638891546,-76.76927335215494,0,0,99929.66199999998,,,35.24:1418.0;,131.874000000005,35.252;
4,2023-09-25 21:35:00,34.627,34.692,34.712,34.627,279306,1695648900,1.0,,,,,,,,,,-17.37472876156825,8.698766722403732,18.06426318582596,-75.39430656286108,1,0,49997.52799999998,34.627:1442.0;,34.627:1442.0;,,0.0,34.627;
12,2023-09-25 21:43:00,35.094,35.147,35.16,35.082,429308,1695649380,,1.0,,,,,,,,,9.828567134626994,8.925835275973995,18.06426318582596,29.51429349589249,0,1,75300.30199999998,34.627:721.0;,,35.094:721;,336.7069999999991,35.097;
28,2023-09-25 21:59:00,35.247,35.232,35.267,35.217,256132,1695650340,,,,,,,,,,1.0,66.84292935111543,14.436287676335908,18.06426318582596,62.7618489016596,0,1,100713.38899999998,,,35.247:721.0;,447.01999999999816,35.337;
30,2023-09-26 22:01:00,34.492,34.547,34.559,34.492,836832,1695736860,,,,,,,,,1.0,,-22.1545240365095,12.833139156156731,10.091491701437649,-78.06552560064429,1,0,50389.56099999999,34.492:1459.0;,34.492:1459.0;,,0.0,34.492;
44,2023-09-26 22:15:00,34.352,34.277,34.352,34.276,672948,1695737700,,,,,,,,,,,-13.79290458053642,-1.266708656780878,10.091491701437649,-75.92479376320047,0,0,100509.12899999999,,,34.352:1459.0;,-204.26000000000084,
50,2023-09-26 22:21:00,34.202,34.212,34.222,34.202,367428,1695738060,,,,,,,1.0,,,,-11.966807465965635,-4.919932716820455,10.091491701437649,-78.32705750309198,1,0,50163.78499999999,34.202:1472.0;,34.202:1472.0;,,0.0,34.202;
79,2023-09-26 22:50:00,34.537,34.517,34.547,34.502,321064,1695739800,,,,,,,,,,,103.23782203858016,-2.272329191392842,8.383015900371113,70.47318387868658,0,0,101002.24899999998,,,34.537:1472.0;,493.12000000000126,
250,2023-09-27 01:41:00,34.117,34.077,34.117,34.077,168424,1695750060,,,,,1.0,,,,,,-20.913879049961068,14.27006324522226,2.5665868759027504,-78.0931098055881,1,0,50679.673999999985,34.117:1475.0;,34.117:1475.0;,,0.0,34.117;
291,2023-09-27 02:22:00,34.037,34.062,34.062,34.027,209080,1695752520,,,,,,,,,,,23.59193464030508,13.72647988012951,2.8061796100717444,-71.67228657317368,0,0,100884.24899999998,,,34.037:1475.0;,-117.99999999999748,
243,2023-10-14 01:34:00,36.567,36.632,36.632,36.567,243208,1697218440,,,1.0,,,,,,,,-17.975775247394985,2.5610931564396253,5.738449782843958,-78.4758592861442,1,0,50458.35599999998,36.567:1379.0;,36.567:1379.0;,,0.0,36.567;
287,2023-10-14 02:18:00,36.817,36.942,36.942,36.817,237144,1697221080,,,,,,,,,,,78.11347337453236,11.938099948506007,1.202336061916668,-1.3821046573146685,0,0,101228.99899999998,,,36.817:1379.0;,344.75,
323,2023-10-19 02:54:00,36.448,36.447,36.462,36.447,115784,1697655240,,,,,,,1.0,,,,-7.748847602519788,16.90123552553468,15.355584278767637,-76.73493919839092,1,0,50639.17499999998,36.448:1388.0;,36.448:1388.0;,,0.0,36.448;
346,2023-10-19 03:17:00,36.277,36.302,36.302,36.277,116592,1697656620,,,,,,,,,,,-0.0211424364323669,6.08933525626248,10.954813110037293,-68.13882691195226,0,0,100991.65099999998,,,36.277:1388.0;,-237.34799999999913,
9,2023-10-19 21:40:00,36.404,36.422,36.438,36.391,490423,1697722800,1.0,,,,,,,,1.0,,94.13771728151156,18.68964715796517,0.9456910733515542,77.59917448337309,1,0,50499.30299999998,36.404:1387.0;,36.404:1387.0;,,0.0,36.404;
44,2023-10-19 22:15:00,36.747,36.767,36.782,36.712,470842,1697724900,,1.0,,,,,,,,,92.85321082596656,49.10372147599044,2.2627457506724227,63.463592360015056,0,1,76001.72099999998,36.404:693.0;,,36.747:694;,238.04199999999753,36.792;
