,0
code,TQQQ
trade_days,11
win_days,7
win_sells,13
lose_sells,11
max_1d_profit,1338.686999999996
max_1d_lost,-1659.6250000000018
start_day,20240102
end_day,20240604
start_cash,100000
end_cash,100638.112
total_profit_rate,0.006381119999999907
buy_nums,22
sell_nums,24
avg_win_sell_profit,570.9426153846149
avg_lose_sell_profit,-616.7401818181816
