,dt,open,close,high,low,vol,ts
0,2023-05-01 21:31:00,67.69,67.95,68.86,67.69,92416,1682947860
1,2023-05-01 21:32:00,67.87,68.27,68.28,67.87,19714,1682947920
2,2023-05-01 21:33:00,68.36,68.01,68.36,68.01,20539,1682947980
3,2023-05-01 21:34:00,68.11,67.97,68.275,67.97,6778,1682948040
4,2023-05-01 21:35:00,68.155,68.28,68.28,68.135,27347,1682948100
5,2023-05-01 21:36:00,68.37,68.565,68.565,68.37,31970,1682948160
6,2023-05-01 21:37:00,68.64,68.515,68.64,68.515,57511,1682948220
7,2023-05-01 21:38:00,68.54,68.35,68.54,68.35,7374,1682948280
8,2023-05-01 21:39:00,68.45,68.335,68.45,68.335,25727,1682948340
9,2023-05-01 21:40:00,68.47,68.53,68.53,68.47,4551,1682948400
10,2023-05-01 21:41:00,68.53,68.6,68.7,68.53,5645,1682948460
11,2023-05-01 21:42:00,68.555,68.73,68.77,68.5,9797,1682948520
12,2023-05-01 21:43:00,68.64,68.78,68.78,68.64,11827,1682948580
13,2023-05-01 21:44:00,68.81,68.775,68.95,68.775,16783,1682948640
14,2023-05-01 21:45:00,68.66,68.738,68.738,68.66,60260,1682948700
15,2023-05-01 21:46:00,68.72,68.88,68.88,68.67,17636,1682948760
16,2023-05-01 21:47:00,68.85,68.955,68.955,68.85,20456,1682948820
17,2023-05-01 21:48:00,68.94,68.905,68.94,68.8,51078,1682948880
18,2023-05-01 21:49:00,68.95,68.8,68.95,68.8,21442,1682948940
19,2023-05-01 21:50:00,68.74,68.87,68.87,68.74,27762,1682949000
20,2023-05-01 21:51:00,68.825,68.905,68.95,68.825,26431,1682949060
21,2023-05-01 21:52:00,68.96,69.2,69.2,68.96,129475,1682949120
22,2023-05-01 21:53:00,69.2,69.35,69.424,69.2,28021,1682949180
23,2023-05-01 21:54:00,69.36,69.385,69.385,69.358,16944,1682949240
24,2023-05-01 21:55:00,69.26,69.13,69.28,69.13,14513,1682949300
25,2023-05-01 21:56:00,69.19,69.03,69.19,69.03,12545,1682949360
26,2023-05-01 21:57:00,68.99,68.806,69.0,68.8,34427,1682949420
27,2023-05-01 21:58:00,68.66,68.65,68.76,68.64,7231,1682949480
28,2023-05-01 21:59:00,68.655,68.61,68.71,68.61,4841,1682949540
29,2023-05-01 22:00:00,68.62,68.65,68.65,68.583,10518,1682949600
30,2023-05-01 22:01:00,68.36,68.491,68.491,68.33,13744,1682949660
31,2023-05-01 22:02:00,68.37,68.35,68.375,68.31,5453,1682949720
32,2023-05-01 22:03:00,68.29,68.35,68.38,68.29,3972,1682949780
33,2023-05-01 22:04:00,68.33,68.309,68.35,68.28,4771,1682949840
34,2023-05-01 22:05:00,68.36,68.28,68.36,68.28,3894,1682949900
35,2023-05-01 22:06:00,68.346,68.44,68.44,68.346,2968,1682949960
36,2023-05-01 22:07:00,68.44,68.4,68.47,68.4,15679,1682950020
37,2023-05-01 22:08:00,68.37,68.32,68.37,68.3,1832,1682950080
38,2023-05-01 22:09:00,68.3,68.22,68.3,68.22,3802,1682950140
39,2023-05-01 22:10:00,68.155,68.23,68.23,68.155,6814,1682950200
40,2023-05-01 22:11:00,68.19,68.26,68.26,68.17,6993,1682950260
41,2023-05-01 22:12:00,68.26,68.24,68.26,68.22,12009,1682950320
42,2023-05-01 22:13:00,68.24,68.287,68.287,68.24,3760,1682950380
43,2023-05-01 22:14:00,68.287,68.34,68.34,68.287,7487,1682950440
44,2023-05-01 22:15:00,68.335,68.28,68.335,68.28,1858,1682950500
45,2023-05-01 22:16:00,68.28,68.44,68.44,68.28,9337,1682950560
46,2023-05-01 22:17:00,68.428,68.38,68.428,68.38,5272,1682950620
47,2023-05-01 22:18:00,68.38,68.33,68.42,68.32,2627,1682950680
48,2023-05-01 22:19:00,68.315,68.15,68.315,68.15,13244,1682950740
49,2023-05-01 22:20:00,68.154,68.22,68.22,68.154,3157,1682950800
50,2023-05-01 22:21:00,68.21,68.28,68.28,68.19,9111,1682950860
51,2023-05-01 22:22:00,68.29,68.24,68.3,68.24,3930,1682950920
52,2023-05-01 22:23:00,68.24,68.19,68.24,68.19,6882,1682950980
53,2023-05-01 22:24:00,68.19,68.09,68.19,68.09,4657,1682951040
54,2023-05-01 22:25:00,68.09,68.01,68.09,68.01,4958,1682951100
55,2023-05-01 22:26:00,68.03,68.02,68.03,67.97,10853,1682951160
56,2023-05-01 22:27:00,68.03,68.05,68.05,67.99,7008,1682951220
57,2023-05-01 22:28:00,68.05,68.04,68.05,68.04,2054,1682951280
58,2023-05-01 22:29:00,67.99,68.0,68.0,67.98,4217,1682951340
59,2023-05-01 22:30:00,67.98,68.02,68.02,67.98,10632,1682951400
60,2023-05-01 22:31:00,68.12,68.08,68.12,68.06,4246,1682951460
61,2023-05-01 22:32:00,68.08,68.15,68.15,68.08,3000,1682951520
62,2023-05-01 22:33:00,68.17,68.14,68.18,68.14,6638,1682951580
63,2023-05-01 22:34:00,68.14,68.16,68.16,68.13,3124,1682951640
64,2023-05-01 22:35:00,68.15,68.164,68.164,68.15,2847,1682951700
65,2023-05-01 22:36:00,68.155,68.24,68.25,68.15,9619,1682951760
66,2023-05-01 22:37:00,68.29,68.24,68.29,68.24,2986,1682951820
