,0
code,NVDA
trade_days,13
win_days,8
win_sells,14
lose_sells,10
max_1d_profit,1561.464000000003
max_1d_lost,-1779.963000000002
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,102908.12299999998
total_profit_rate,0.029081229999999847
buy_nums,22
sell_nums,24
avg_win_sell_profit,563.8485000000002
avg_lose_sell_profit,-498.5756000000007
