,0
code,BABA
trade_days,15
win_days,7
win_sells,10
lose_sells,10
max_1d_profit,538.8599999999931
max_1d_lost,-172.2549999999996
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,100252.86100000003
total_profit_rate,0.0025286100000003753
buy_nums,20
sell_nums,20
avg_win_sell_profit,112.7326000000005
avg_lose_sell_profit,-87.44649999999986
