,0
code,AMD
trade_days,19
win_days,9
win_sells,15
lose_sells,20
max_1d_profit,968.4360000000033
max_1d_lost,-1349.7850000000117
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,98057.174
total_profit_rate,-0.019428259999999975
buy_nums,33
sell_nums,35
avg_win_sell_profit,314.2372666666663
avg_lose_sell_profit,-332.81925000000103
