,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,manxian,jw1D
0,2024-08-07 21:31:00,206.65,208.025,209.04,206.29,4641941,962285120.0,1723037460,,,,,,,,,,,24.125522155633952,29.26717487401382,0.8073571428571427,41.65617053983648,15.940127571887832,20.343830539256388,39.48699747457513
1,2024-08-07 21:32:00,208.305,208.44,208.55,208.0,305698,63745024.0,1723037520,,,,,,,,,,,35.70972075674655,29.26717487401382,0.8073571428571427,41.65617053983648,76.83988655640222,21.213930584227562,39.48699747457513
2,2024-08-07 21:33:00,208.76,208.75,208.78,208.64,294679,61580224.0,1723037580,,,,,,,,,,,47.33278600488989,29.26717487401382,0.8073571428571427,41.65617053983648,81.99183408316391,22.721857372892263,39.48699747457513
3,2024-08-07 21:34:00,208.96,208.71,208.96,208.59,241896,50572672.0,1723037640,,,,,,,,,,,57.49507433768059,29.26717487401382,0.8073571428571427,41.65617053983648,83.48272114084988,24.710856305617376,39.48699747457513
4,2024-08-07 21:35:00,208.95,209.47,209.47,208.71,233588,48909056.0,1723037700,,,,,,,,,,,67.89329559324334,38.72831307735788,1.0142857142857136,41.65617053983648,83.71692767425877,26.955287293208585,39.48699747457513
5,2024-08-07 21:36:00,209.34,209.395,209.47,209.27,190878,40034048.0,1723037760,,,,,,,,,,,76.80560107982541,38.72831307735788,1.0142857142857136,41.65617053983648,84.1324765710886,29.578324848925416,39.48699747457513
6,2024-08-07 21:37:00,209.83,209.81,210.025,209.8,381329,80097280.0,1723037820,,1.0,,,,,,,,,84.21029547644011,38.72831307735788,1.0142857142857136,41.65617053983648,83.94991354581937,32.36913614210542,39.48699747457513
7,2024-08-07 21:38:00,209.96,210.73,210.73,209.96,241737,50885376.0,1723037880,,,,,,,,,,,91.45717867771654,38.72831307735788,1.0142857142857136,41.65617053983648,83.58896606291462,35.24998996135879,39.48699747457513
8,2024-08-07 21:39:00,210.61,210.46,210.63,210.46,218937,46170752.0,1723037940,,,,,,,,,,,96.97973684875453,38.72831307735788,1.0142857142857136,41.65617053983648,83.19820709310649,38.20544167244235,39.48699747457513
9,2024-08-07 21:40:00,210.69,210.89,211.191,210.69,293569,62015744.0,1723038000,,,,,,,,,,1.0,101.75318213206297,47.29361042621434,1.063285714285714,41.65617053983648,82.42938352019698,41.08012503292926,39.48699747457513
10,2024-08-07 21:41:00,211.02,210.881,211.15,210.86,293563,62023168.0,1723038060,,,,,,,,,,,105.85789157387725,47.29361042621434,1.063285714285714,41.65617053983648,81.56516691700833,43.85047408139005,39.48699747457513
11,2024-08-07 21:42:00,211.01,211.33,211.33,211.01,326531,69058176.0,1723038120,,,,,,,,,,,110.2723578247378,47.29361042621434,1.063285714285714,41.65617053983648,80.61616087770761,46.50396535224736,39.48699747457513
12,2024-08-07 21:43:00,210.941,210.73,210.95,210.61,227916,48110208.0,1723038180,,,,,,,,,,,112.39332576146074,47.29361042621434,1.063285714285714,41.65617053983648,79.91380736557007,49.11838149959151,39.48699747457513
13,2024-08-07 21:44:00,210.48,211.0,211.0,210.48,218490,46089344.0,1723038240,,,,,,,,,,,114.90229009696199,47.29361042621434,1.063285714285714,41.65617053983648,78.38513230185004,51.50813284599094,39.48699747457513
14,2024-08-07 21:45:00,210.9,211.14,211.14,210.78,140984,29782016.0,1723038300,,,,,,,,,,,117.39190632294961,55.29728025335638,1.0615000000000012,41.65617053983648,77.24414891328976,53.78341864320801,39.48699747457513
15,2024-08-07 21:46:00,210.89,211.13,211.13,210.89,239947,50696704.0,1723038360,,,,,,,,,,,119.44299643469157,55.29728025335638,1.0615000000000012,41.65617053983648,76.25637039258466,55.982454173984564,39.48699747457513
16,2024-08-07 21:47:00,211.005,211.185,211.28,211.005,232502,49174912.0,1723038420,,,,,,,,,,,121.2841922343582,55.29728025335638,1.0615000000000012,41.65617053983648,75.13866112914968,58.0921834239371,39.48699747457513
17,2024-08-07 21:48:00,211.21,211.05,211.355,211.05,181954,38473472.0,1723038480,,,,,,,,,,,122.33946079804329,55.29728025335638,1.0615000000000012,41.65617053983648,74.0336637419603,60.12262347220927,39.48699747457513
18,2024-08-07 21:49:00,211.13,211.77,211.77,211.13,368699,78122624.0,1723038540,,,,,,,,,,,123.98996779733028,55.29728025335638,1.0615000000000012,41.65617053983648,72.47465265573321,62.0265517387086,39.48699747457513
19,2024-08-07 21:50:00,211.76,211.75,211.76,211.595,163665,34711808.0,1723038600,,,,,,,,,,,125.26854543299429,62.934747149029135,1.0708571428571463,41.65617053983648,71.63744579681085,63.89523359581855,39.48699747457513
20,2024-08-07 21:51:00,212.02,211.89,212.02,211.79,187512,39795840.0,1723038660,,,,,,,,1.0,,,125.99099831143424,62.934747149029135,1.0708571428571463,41.65617053983648,70.54435031751315,65.70404429926509,39.48699747457513
21,2024-08-07 21:52:00,211.63,211.221,211.63,211.17,231018,48914816.0,1723038720,,,,,,,,,,,124.79695897295215,62.934747149029135,1.0708571428571463,41.65617053983648,69.02347537542994,67.4178060119064,39.48699747457513
22,2024-08-07 21:53:00,211.475,211.33,211.55,211.33,146504,31024640.0,1723038780,,,,,,1.0,,,,,123.87639656559273,62.934747149029135,1.0708571428571463,41.65617053983648,65.3268502854201,68.8853957600324,39.48699747457513
23,2024-08-07 21:54:00,211.3,211.25,211.3,211.11,155061,32802304.0,1723038840,,,,,,,,,,,122.72427727148612,62.934747149029135,1.0708571428571463,41.65617053983648,62.29484550955769,70.19719055402555,39.48699747457513
24,2024-08-07 21:55:00,211.13,211.51,211.51,211.13,112452,23802240.0,1723038900,,,,,,,,,,,122.23490479214136,68.50781717948303,1.1130000000000035,41.65617053983648,59.07424397679567,71.36891091065011,39.48699747457513
25,2024-08-07 21:56:00,211.36,211.16,211.36,211.07,191633,40560896.0,1723038960,,,,,,,,,,,120.79016343942705,68.50781717948303,1.1130000000000035,41.65617053983648,57.57123071613761,72.49226366563639,39.48699747457513
26,2024-08-07 21:57:00,211.03,211.38,211.38,211.03,161418,34153216.0,1723039020,,,,,,,,,,,119.94750669967692,68.50781717948303,1.1130000000000035,41.65617053983648,53.82638107794281,73.48370691653292,39.48699747457513
27,2024-08-07 21:58:00,211.39,211.66,211.66,211.39,161385,34217472.0,1723039080,,,,,,,,,,,119.79856233074426,68.50781717948303,1.1130000000000035,41.65617053983648,52.044602105702516,74.42577028175872,39.48699747457513
28,2024-08-07 21:59:00,211.64,211.71,211.8,211.53,142531,30227456.0,1723039140,,,,,,,,,,,119.68661358784573,68.50781717948303,1.1130000000000035,41.65617053983648,52.20509072611255,75.38544180498357,39.48699747457513
29,2024-08-07 22:00:00,211.79,212.15,212.15,211.79,257300,54611968.0,1723039200,,,,,,,,,,,120.27110127974072,74.76850310980038,1.1432857142857185,44.11938775651596,52.0209351194969,76.35106272788846,39.48699747457513
30,2024-08-07 22:01:00,212.333,212.411,212.5,212.25,238617,50734848.0,1723039260,,,,,,,,,,,120.47755010788148,74.76850310980038,1.1432857142857185,44.11938775651596,53.3114343446375,77.37582221028649,39.48699747457513
31,2024-08-07 22:02:00,212.54,212.47,212.54,212.41,222300,47299840.0,1723039320,,,,,,,,,,,120.60765503793681,74.76850310980038,1.1432857142857185,44.11938775651596,52.94086158990889,78.40043658144512,39.48699747457513
32,2024-08-07 22:03:00,212.502,212.345,212.62,212.345,220602,46948352.0,1723039380,,,,,,,,,,,120.14468613400021,74.76850310980038,1.1432857142857185,44.11938775651596,52.20146281245043,79.41122665186788,39.48699747457513
33,2024-08-07 22:04:00,212.24,212.169,212.28,212.02,171072,36345856.0,1723039440,,,,,,,,,,,119.22257386174999,74.76850310980038,1.1432857142857185,44.11938775651596,49.81429348299753,80.35141114969178,39.48699747457513
34,2024-08-07 22:05:00,212.265,211.655,212.265,211.655,210860,44761344.0,1723039500,,,,,,,,,,,117.09944993000988,78.0631865397769,1.1575714285714318,44.11938775651596,46.3081085214619,81.19248208968916,39.48699747457513
35,2024-08-07 22:06:00,211.795,211.83,211.89,211.57,201731,42793984.0,1723039560,,,,,,,,,,,115.5330340935158,78.0631865397769,1.1575714285714318,44.11938775651596,38.793885180554156,81.84514586682977,39.48699747457513
36,2024-08-07 22:07:00,211.74,211.65,211.84,211.65,140033,29707008.0,1723039620,,,,,,,,,,,113.63259054182646,78.0631865397769,1.1575714285714318,44.11938775651596,34.382003605060895,82.40517544701964,39.48699747457513
37,2024-08-07 22:08:00,211.73,211.6,211.755,211.6,108772,23067392.0,1723039680,,,,,,,,,,,111.7457319996347,78.0631865397769,1.1575714285714318,44.11938775651596,28.78829588653345,82.85798380898342,39.48699747457513
38,2024-08-07 22:09:00,211.642,211.72,211.79,211.642,115928,24589824.0,1723039740,,,,,,,,,,,110.27646629032657,78.0631865397769,1.1575714285714318,44.11938775651596,23.851766730638406,83.22432663121205,39.48699747457513
39,2024-08-07 22:10:00,211.73,212.225,212.225,211.73,135092,28689920.0,1723039800,,,,,,,,,,,110.0901988201812,82.31944351721157,1.1661428571428607,44.11938775651596,21.702505236227058,83.55555945799546,39.48699747457513
40,2024-08-07 22:11:00,212.11,212.16,212.3,212.11,149401,31761408.0,1723039860,,,,,,,,,,,109.70849065460615,82.31944351721157,1.1661428571428607,44.11938775651596,26.26678969039432,83.9679154279341,39.48699747457513
41,2024-08-07 22:12:00,212.35,212.04,212.362,212.04,151918,32296704.0,1723039920,,,,,,,,,,,109.02522348230659,82.31944351721157,1.1661428571428607,44.11938775651596,27.778626957425846,84.41022902195716,39.48699747457513
42,2024-08-07 22:13:00,212.05,211.82,212.16,211.82,147038,31230976.0,1723039980,,,,,,,,,,,107.84037499586177,82.31944351721157,1.1661428571428607,44.11938775651596,26.86267050976876,84.83777644686973,39.48699747457513
43,2024-08-07 22:14:00,211.85,211.935,211.935,211.75,151875,32231168.0,1723040040,,,,,,,,,,,107.00026886115305,82.31944351721157,1.1661428571428607,44.11938775651596,23.175567111596628,85.2009644135577,39.48699747457513
44,2024-08-07 22:15:00,211.89,211.71,211.89,211.71,91586,19436544.0,1723040100,,,,,,,,,,,105.06463249229711,84.87198003793796,1.1762857142857155,44.11938775651596,21.813584399946443,85.54197918190991,39.48699747457513
45,2024-08-07 22:16:00,211.765,211.86,211.87,211.765,95888,20355584.0,1723040160,,,,,,,,,,,102.89566716361702,84.87198003793796,1.1762857142857155,44.11938775651596,17.66443527545711,85.81439419817387,39.48699747457513
46,2024-08-07 22:17:00,211.78,211.315,211.78,211.315,185249,39263488.0,1723040220,,,,,,,,,,,97.87550919711722,84.87198003793796,1.1762857142857155,44.11938775651596,16.654790034365345,86.07111245213876,39.48699747457513
47,2024-08-07 22:18:00,211.48,211.21,211.48,211.21,122734,25989632.0,1723040280,,,,,,,,,,,92.86998322342743,84.87198003793796,1.1762857142857155,44.11938775651596,8.23382627086679,86.19566185773823,39.48699747457513
48,2024-08-07 22:19:00,211.08,210.868,211.08,210.83,226092,47784192.0,1723040340,,,,,,,,,,,86.50897840548691,84.87198003793796,1.1762857142857155,44.11938775651596,1.076928686316411,86.21186509851258,39.48699747457513
49,2024-08-07 22:20:00,210.62,210.711,210.9,210.62,218904,46172672.0,1723040400,,,,,,,,,,,78.50150997143498,84.76171865072308,1.2309285714285718,44.11938775651596,-8.341122643163754,86.08546328955751,39.48699747457513
50,2024-08-07 22:21:00,211.0,211.16,211.16,210.93,132222,27935232.0,1723040460,,,,,,,,,,,72.36447297823918,84.76171865072308,1.2309285714285718,44.11938775651596,-16.08144729359764,85.83729169958052,39.48699747457513
51,2024-08-07 22:22:00,211.07,211.23,211.23,211.07,111408,23579136.0,1723040520,,,,,,,,,,,66.81892577938916,84.76171865072308,1.2309285714285718,44.11938775651596,-14.607827161739607,85.61357653282167,39.48699747457513
52,2024-08-07 22:23:00,211.32,211.511,211.511,211.308,114016,24152320.0,1723040580,,,,,,,,,,,62.07785548547716,84.76171865072308,1.2309285714285718,44.11938775651596,-12.462931851010747,85.4243563725212,39.48699747457513
53,2024-08-07 22:24:00,211.565,211.65,211.76,211.477,136907,29022720.0,1723040640,,,,,,,,,,,59.037836975414706,84.76171865072308,1.2309285714285718,44.11938775651596,-6.901784092542321,85.32095430916476,39.48699747457513
54,2024-08-07 22:25:00,211.76,211.59,211.855,211.59,143427,30419712.0,1723040700,,,,,,,,,,,55.83441779579269,86.69770750763385,1.2876428571428562,44.11938775651596,-1.1652884793655394,85.30359919692128,39.48699747457513
55,2024-08-07 22:26:00,211.72,211.775,211.775,211.59,99475,21093376.0,1723040760,,,,,,,,,,,54.67838914619011,86.69770750763385,1.2876428571428562,44.11938775651596,1.6338153265690785,85.32793056004888,39.48699747457513
56,2024-08-07 22:27:00,211.77,211.57,211.92,211.57,99915,21194752.0,1723040820,,,,,,,,,,,51.8665585967359,86.69770750763385,1.2876428571428562,44.11938775651596,6.034528620746698,85.41813397358675,39.48699747457513
57,2024-08-07 22:28:00,211.745,211.58,211.81,211.58,124107,26318080.0,1723040880,,,,,,,,,,,49.5023038904846,86.69770750763385,1.2876428571428562,44.11938775651596,5.74474035273144,85.50406650746426,39.48699747457513
58,2024-08-07 22:29:00,211.48,211.15,211.48,211.06,168064,35574784.0,1723040940,,,,,,,,,,,42.6921939749794,86.69770750763385,1.2876428571428562,44.11938775651596,5.603348685611393,85.5879546291963,39.48699747457513
59,2024-08-07 22:30:00,211.36,211.47,211.58,211.33,95789,20290816.0,1723041000,,,,,,,,,,,39.74564403091708,88.10448342475948,1.2883571428571412,45.86361424047496,-0.7885110326477032,85.57617514634184,39.48699747457513
60,2024-08-07 22:31:00,211.31,211.605,211.605,211.28,99649,21113600.0,1723041060,,,,,,,,,,,38.481113217285355,88.10448342475948,1.2883571428571412,45.86361424047496,-0.1912236587872721,85.57331903922855,39.48699747457513
61,2024-08-07 22:32:00,211.55,211.55,211.678,211.55,126060,26744320.0,1723041120,,,,,,,,,,,36.901872538667305,88.10448342475948,1.2883571428571412,45.86361424047496,2.1414003244852116,85.60531660246878,39.48699747457513
62,2024-08-07 22:33:00,211.73,211.955,212.01,211.73,154144,32764672.0,1723041180,,,,,,,,,,,39.438836780677065,88.10448342475948,1.2883571428571412,45.86361424047496,2.7798222031220257,85.64688249321793,39.48699747457513
63,2024-08-07 22:34:00,211.86,212.04,212.07,211.86,88256,18804992.0,1723041240,,,,,,,,,,,42.58241969024684,88.10448342475948,1.2883571428571412,45.86361424047496,8.91719184847917,85.78126555289053,39.48699747457513
64,2024-08-07 22:35:00,212.044,211.99,212.1,211.9,144554,30764544.0,1723041300,,,,,,,,,,,44.96935227062667,90.54373005979767,1.2633571428571417,45.86361424047496,13.693633229858596,85.99027726258291,39.48699747457513
65,2024-08-07 22:36:00,211.99,212.055,212.116,211.92,120305,25637376.0,1723041360,,,,,,,,,,,47.77432753055476,90.54373005979767,1.2633571428571417,45.86361424047496,15.697992415532012,86.23195311515639,39.48699747457513
66,2024-08-07 22:37:00,212.15,212.15,212.15,211.951,156132,33228800.0,1723041420,,,,,,,,,,,51.23210896795632,90.54373005979767,1.2633571428571417,45.86361424047496,17.513334684979263,86.50406275548396,39.48699747457513
67,2024-08-07 22:38:00,211.98,212.26,212.28,211.942,162745,34652416.0,1723041480,,,,,,,,,,,55.4076336469017,90.54373005979767,1.2633571428571417,45.86361424047496,19.544414010826433,86.81114533366653,39.48699747457513
68,2024-08-07 22:39:00,212.18,212.29,212.29,212.16,96808,20641024.0,1723041540,,,,,,,,,,,59.449834551018995,90.54373005979767,1.2633571428571417,45.86361424047496,21.818713738685727,87.15869498180619,39.48699747457513
