,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao
0,2024-07-12 21:31:00,228.92,229.11,229.2,227.5,2209197,1720791060,,,,,,,,,,,32.73202433112908,93.52688634690587,0.4580714285714314,11.335516903928976,-74.28326078252954
1,2024-07-12 21:32:00,229.46,229.02,229.46,228.743,313457,1720791120,,,,,,,,,,,38.43130594616727,93.52688634690587,0.4580714285714314,11.335516903928976,-60.5013851781708
2,2024-07-12 21:33:00,229.11,229.41,229.6,229.11,371019,1720791180,,,,,,,,,,,46.13102778799322,93.52688634690587,0.4580714285714314,11.335516903928976,-43.890175070699186
3,2024-07-12 21:34:00,229.49,229.76,229.77,229.35,335873,1720791240,,,,,,,,,,,54.68245766324796,93.52688634690587,0.4580714285714314,11.335516903928976,-4.78495501987414
4,2024-07-12 21:35:00,229.83,230.19,230.19,229.7,483964,1720791300,,,,,,,,,,,62.41534655449192,98.78205346419458,0.6316428571428604,11.335516903928976,34.80337441109114
5,2024-07-12 21:36:00,229.97,229.62,229.97,229.62,432956,1720791360,,,,,,,,,,,65.26902859792509,98.78205346419458,0.6316428571428604,11.335516903928976,49.665516025332245
6,2024-07-12 21:37:00,229.48,229.79,229.79,229.47,194201,1720791420,,,,,,,,,,,69.022852032293,98.78205346419458,0.6316428571428604,11.335516903928976,42.771599799750966
7,2024-07-12 21:38:00,229.765,229.83,229.955,229.65,186296,1720791480,,,,,,,,,,,72.64861724595576,98.78205346419458,0.6316428571428604,11.335516903928976,42.16069644233849
8,2024-07-12 21:39:00,229.91,230.03,230.03,229.91,280247,1720791540,,,,,,,,,,,77.29004421144091,98.78205346419458,0.6316428571428604,11.335516903928976,42.323874074943596
9,2024-07-12 21:40:00,230.06,230.08,230.12,229.99,184737,1720791600,,,,,,,,,,,81.76296570562297,102.77644326119696,0.665214285714289,11.335516903928976,47.02920353790796
10,2024-07-12 21:41:00,230.0,230.09,230.1,229.78,184157,1720791660,,,,,,,,,,,85.79330151866608,102.77644326119696,0.665214285714289,11.335516903928976,50.063208813906535
11,2024-07-12 21:42:00,230.03,230.115,230.115,230.03,177831,1720791720,,,,,,,,,,,89.52840316754452,102.77644326119696,0.665214285714289,11.335516903928976,51.36159520382907
12,2024-07-12 21:43:00,230.025,230.09,230.14,230.0,202224,1720791780,,,,,,,,,,,92.63862801485385,102.77644326119696,0.665214285714289,11.335516903928976,51.98881936212193
13,2024-07-12 21:44:00,230.11,230.0,230.12,230.0,143658,1720791840,,,,,,,,,,,94.72476934345423,102.77644326119696,0.665214285714289,11.335516903928976,51.27798964503329
14,2024-07-12 21:45:00,229.77,229.85,229.9,229.62,236746,1720791900,,,,,,,,,,,95.46840837618012,104.99871842623394,0.6731428571428596,11.335516903928976,48.356454909812356
15,2024-07-12 21:46:00,229.81,229.78,229.98,229.77,201990,1720791960,,,,,,,,,,,95.58285071419337,104.99871842623394,0.6731428571428596,11.335516903928976,42.01713217103816
16,2024-07-12 21:47:00,229.78,229.7,229.81,229.66,169128,1720792020,,,,,,,,,,,95.06607369622205,104.99871842623394,0.6731428571428596,11.335516903928976,34.505182213347254
17,2024-07-12 21:48:00,229.69,229.565,229.69,229.465,174743,1720792080,,,,,,,,,,,93.59776596685728,104.99871842623394,0.6731428571428596,11.335516903928976,25.473518917765468
18,2024-07-12 21:49:00,229.54,229.285,229.54,229.24,145568,1720792140,,,,,,,,,,,90.25463741224166,104.99871842623394,0.6731428571428596,11.335516903928976,12.74797783187443
19,2024-07-12 21:50:00,229.455,229.67,229.67,229.455,199259,1720792200,,,,,,,,,,,89.97142209002027,105.90643701160333,0.7088571428571433,11.335516903928976,-9.195907781978056
20,2024-07-12 21:51:00,229.68,229.92,229.92,229.68,161684,1720792260,,,,,,,,,,,91.4594921901274,105.90643701160333,0.7088571428571433,11.335516903928976,-5.2156776570442345
21,2024-07-12 21:52:00,229.943,230.1,230.1,229.88,130522,1720792320,,,,,,,,,,,94.02792514442572,105.90643701160333,0.7088571428571433,11.335516903928976,9.013374492533538
22,2024-07-12 21:53:00,230.08,230.281,230.31,230.08,209905,1720792380,,,,,,,,,,,96.71916139240537,105.90643701160333,0.7088571428571433,11.335516903928976,24.68266169064431
23,2024-07-12 21:54:00,230.215,230.3,230.3,230.2,128970,1720792440,,,,,,,,,,,99.20274293835186,105.90643701160333,0.7088571428571433,11.335516903928976,34.574312581636164
24,2024-07-12 21:55:00,230.2,230.25,230.28,230.13,144887,1720792500,,,,,,,,,,,101.02812477241855,109.07911440011966,0.739928571428572,11.335516903928976,39.77499832352327
25,2024-07-12 21:56:00,230.235,230.403,230.415,230.22,369291,1720792560,,,,,,,,,,,102.93356871138681,109.07911440011966,0.739928571428572,11.335516903928976,40.87919522822822
26,2024-07-12 21:57:00,230.56,230.67,230.69,230.515,279564,1720792620,,,,,,,,,,,104.53740904742622,109.07911440011966,0.739928571428572,11.335516903928976,42.13936731420963
27,2024-07-12 21:58:00,230.725,230.96,230.96,230.725,236144,1720792680,,,,,,,,,,,106.0313983150599,109.07911440011966,0.739928571428572,11.335516903928976,42.16520894894737
28,2024-07-12 21:59:00,230.985,231.17,231.17,230.94,337458,1720792740,,,,,,,,,,,107.3060227512427,109.07911440011966,0.739928571428572,11.335516903928976,42.00137584610019
29,2024-07-12 22:00:00,231.2,231.35,231.37,231.195,352181,1720792800,,,,,,,,,,,108.28512561576872,112.02557250464417,0.7965714285714297,17.28660643327848,41.302341300054636
30,2024-07-12 22:01:00,231.22,231.251,231.251,231.05,269034,1720792860,,,,,,,,,,,108.6100244600608,112.02557250464417,0.7965714285714297,17.28660643327848,39.909445105056065
31,2024-07-12 22:02:00,231.28,231.13,231.28,231.13,258324,1720792920,,1.0,,,,,,,,,108.24358343417728,112.02557250464417,0.7965714285714297,17.28660643327848,36.5477256847088
32,2024-07-12 22:03:00,230.98,230.985,231.01,230.79,261689,1720792980,,,,,,,,,,,107.14412260748378,112.02557250464417,0.7965714285714297,17.28660643327848,31.15054941123281
33,2024-07-12 22:04:00,230.895,230.86,230.9,230.849,156534,1720793040,,,,,,,,,,,105.49311970107607,112.02557250464417,0.7965714285714297,17.28660643327848,23.393442927152304
