,code,total_profit_rate
0,AAPL,0.0008128000000000579
1,AMD,-0.010729480000000069
2,BABA,0.0034872800000003146
3,GOOGL,0.004827009999999854
4,MSFT,-0.0049867799999998574
5,NVDA,0.008307339999999552
6,PDD,0.004238110000000406
7,TSLA,0.020158629999999844
8,平均,0.0032643637500000128
