,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
13,2024-01-16 22:44:00,144.68,144.815,144.815,144.61,28580.0,1705416240,1.0,,,,,,,,1.0,,17.37948275737878,11.951679617924489,0.5474999999999953,17.374213478343762,-72.3851315325029,1,0,50085.399999999994,144.68:345.0;,144.68:345.0;,,0.0,144.68;
35,2024-01-16 23:06:00,144.69,144.765,144.765,144.62,96647.0,1705417560,,,,,,,,,,,19.6222496960372,15.947758596615856,0.8385714285714313,12.843170558036263,16.751347512783536,0,0,100003.44999999998,,,144.69:345.0;,3.4499999999968622,
76,2024-01-16 23:47:00,142.859,142.85,142.95,142.82,47657.0,1705420020,,,,,,,1.0,,,,3.3244386330050872,6.217933368356139,0.7980714285714328,7.634771578289218,-74.75134446030013,1,0,50145.65899999998,142.859:349.0;,142.859:349.0;,,0.0,142.859;
86,2024-01-16 23:57:00,144.13,144.46,144.46,144.12,53726.0,1705420620,,,,,,,,,,,79.48802927555334,13.023692092934295,0.8070000000000063,7.634771578289218,84.02751712698608,0,0,100447.02899999998,,,144.13:349.0;,443.5789999999953,
58,2024-01-29 23:29:00,129.54,129.455,129.54,129.16,216526.0,1706542140,,,,,,,1.0,,,,0.2296330385717482,-11.70697722626526,1.550785714285717,14.21427031169793,-76.06865242246583,1,0,50315.048999999985,129.54:387.0;,129.54:387.0;,,0.0,129.54;
67,2024-01-29 23:38:00,130.07,130.24,130.51,130.07,257094.0,1706542680,,,,,,,,,,,29.279758349756417,-10.28044097773941,1.7489285714285765,7.16432418816666,83.20068217214799,0,0,100652.13899999998,,,130.07:387.0;,205.11000000000044,
101,2024-01-30 00:12:00,128.5,128.975,129.01,128.5,104710.0,1706544720,,,1.0,,,,,,,,8.981577415258663,-9.972664021572626,1.0002142857142908,1.295630415172127,-74.95933474788063,1,0,50537.13899999998,128.5:390.0;,128.5:390.0;,,0.0,128.5;
109,2024-01-30 00:20:00,129.61,129.47,129.61,129.43,33879.0,1706545200,,,,,,,,,,,52.25946763127002,-6.957583735654914,1.1502857142857172,1.295630415172127,83.4623639875398,0,0,101085.03899999999,,,129.61:390.0;,432.9000000000053,
89,2024-03-09 00:00:00,112.602,112.54,112.602,112.49,50709.0,1709913600,,,,,,,1.0,,,,6.13959222264495,-16.254114218518147,0.4139999999999994,18.218470853736875,-45.24084396849253,1,0,50639.342999999986,112.602:448.0;,112.602:448.0;,,0.0,112.602;
91,2024-03-09 00:02:00,112.31,112.28,112.31,112.19,45395.0,1709913720,,,,,,,,,,,4.346080192774345,-16.254114218518147,0.4139999999999994,18.218470853736875,-61.90919739527072,0,0,100954.223,,,112.31:448.0;,-130.8160000000007,
109,2024-03-09 00:20:00,111.05,110.99,111.135,110.99,76996.0,1709914800,,,,,1.0,,,,,,1.0906081705879451,-17.62936090082942,0.4751428571428562,18.218470853736875,-51.06762338282434,1,0,50426.473,111.05:455.0;,111.05:455.0;,,0.0,111.05;
120,2024-03-09 00:31:00,110.62,110.735,110.735,110.57,69080.0,1709915460,,,,,,,,,,,4.743281689347452,-17.402606837913233,0.4422857142857138,13.953120087124326,-18.23398836233262,0,0,100758.573,,,110.62:455.0;,-195.64999999999662,
176,2024-03-09 01:27:00,108.96,108.96,109.01,108.95,76446.0,1709918820,,,1.0,,,,,,,,-1.461298191755937,-12.677954543694714,0.445214285714285,9.963905836566228,-75.8905223308882,1,0,50310.09300000001,108.96:463.0;,108.96:463.0;,,0.0,108.96;
178,2024-03-09 01:29:00,109.4,109.97,109.97,109.4,28502.0,1709918940,,,,,1.0,,,,,,8.655840225735684,-12.677954543694714,0.445214285714285,9.963905836566228,-0.9294539403364552,1,0,95.49300000000221,108.96:463.0;109.4:459.0;,109.4:459.0;,,0.0,109.4;109.4;
182,2024-03-09 01:33:00,110.02,110.022,110.15,110.02,19219.0,1709919180,,,,,,,,,,,35.89595657232168,-10.037995951189725,0.4920714285714282,8.105821480041584,86.88878104988177,0,0,101533.933,,,110.02:463.0;110.02:459.0;,775.3599999999966,
245,2024-03-22 01:36:00,123.68,123.69,123.72,123.68,33090.0,1711042560,,,,,,,1.0,,,,-19.79777068027726,-1.971435652181043,0.3204999999999996,-7.048495879329067,-77.60204508416766,1,0,50825.133,123.68:410.0;,123.68:410.0;,,0.0,123.68;
250,2024-03-22 01:41:00,123.46,123.5,123.59,123.46,42563.0,1711042860,,,,,,,,,,,-20.81219905921438,-3.318105826235545,0.3097857142857145,-7.048495879329067,-78.40912305983014,0,0,101443.73300000001,,,123.46:410.0;,-90.20000000000536,
255,2024-03-22 01:46:00,123.3,123.08,123.32,123.08,38305.0,1711043160,,,,,1.0,,,,,,-18.999341445030048,-3.898819991742848,0.328714285714286,-7.048495879329067,-77.4890273046395,1,0,50767.43300000001,123.3:411.0;,123.3:411.0;,,0.0,123.3;
256,2024-03-22 01:47:00,123.0,122.94,123.09,122.94,58218.0,1711043220,,,,,,,,,,,-19.141172248501704,-3.898819991742848,0.328714285714286,-7.048495879329067,-77.80412941583282,0,0,101320.43300000002,,,123.0:411.0;,-123.29999999999883,
269,2024-03-22 02:00:00,122.565,122.61,122.67,122.565,25055.0,1711044000,,,1.0,,,,,,,,-10.446326489191756,-5.585406619872245,0.3633571428571441,-9.672875378827245,-75.01861670996578,1,0,50578.52300000002,122.565:414.0;,122.565:414.0;,,0.0,122.565;
