,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
281,2024-01-03 03:12:00,184.185,184.105,184.2,184.105,190704.0,35156992.0,1704222720,,,,,,,,,1.0,,4.960337517913651,-2.091781170653846,0.2092857142857188,-10.795811519854766,-72.7647941633205,1,0,50085.865,184.185:271.0;,184.185:271.0;,,0.0,184.185;
296,2024-01-03 03:27:00,183.808,183.809,183.81,183.79,101520.0,18677760.0,1704223620,,,,,,,,,,,-1.484348102510051,-4.831544766959379,0.2094285714285766,-10.795811519854766,-73.14687124617856,0,0,99897.833,,,183.808:271.0;,-102.16700000000259,
299,2024-01-03 03:30:00,183.86,184.005,184.005,183.86,176824.0,32566272.0,1704223800,,,,,,,1.0,,,,2.4644118332573264,-4.037489045183662,0.2135000000000043,-13.50596374964158,-51.90653752226541,1,0,50071.772999999994,183.86:271.0;,183.86:271.0;,,0.0,183.86;
324,2024-01-03 03:55:00,183.701,183.65,183.701,183.65,194384.0,35755008.0,1704225300,,,,,,,,,,,37.37135897064057,-2.7112378706503364,0.2305714285714312,-13.50596374964158,-44.727152471115794,0,0,99854.74399999999,,,183.701:271.0;,-43.089000000005484,
20,2024-01-29 22:51:00,189.638,189.93,189.93,189.638,379397.0,72166016.0,1706539860,1.0,,,,,,,,,,2.261646570733028,-0.8015455816718671,0.4054285714285726,-12.60867665262839,-72.19837872742255,1,0,49979.94999999999,189.638:263.0;,189.638:263.0;,,0.0,189.638;
91,2024-01-30 00:02:00,189.985,190.0,190.055,189.98,75531.0,14540544.0,1706544120,,,,,,,,,,,13.519756745498569,37.34650011075284,0.3569999999999972,-14.494586693255997,5.058953236143499,0,0,99946.00499999999,,,189.985:263.0;,91.26100000000221,
279,2024-01-31 03:10:00,187.21,187.095,187.24,187.095,105724.0,19832832.0,1706641800,,,,,1.0,,1.0,,,,-20.034790313622125,-1.5836967186630275,0.2144285714285721,7.643299991694384,-75.52727040559336,1,0,50148.14499999999,187.21:266.0;,187.21:266.0;,,0.0,187.21;
349,2024-01-31 04:20:00,187.405,187.395,187.405,187.38,112728.0,21173760.0,1706646000,,,,,,,,,,,36.77671494084666,34.28166905990077,0.1987857142857174,5.675965202532005,4.497440239571603,0,0,99997.875,,,187.405:266.0;,51.869999999998186,
337,2024-02-13 04:08:00,186.612,186.65,186.68,186.612,40488.0,7552000.0,1707768480,1.0,,,,1.0,,,,,,-0.9798883209255536,6.785919375396965,0.1644999999999978,10.182809237326396,-58.16471543063449,1,0,50172.471000000005,186.612:267.0;,186.612:267.0;,,0.0,186.612;
385,2024-02-13 04:56:00,186.9,186.698,186.916,186.698,327750.0,61338112.0,1707771360,,,,,,,,,,,97.97937814989142,14.868232159326569,0.140357142857141,6.86239028465198,78.4237249715945,0,0,100074.77100000001,,,186.9:267.0;,76.89600000000291,
7,2024-02-13 22:38:00,184.38,184.52,184.56,184.38,294513.0,54378112.0,1707835080,1.0,,,,,,,,,,7.262916510231179,13.99332350513837,0.343285714285709,0.65481207615953,-76.34221532719961,1,0,50107.79100000001,184.38:271.0;,184.38:271.0;,,0.0,184.38;
108,2024-02-14 00:19:00,185.334,185.305,185.34,185.305,54364.0,10185216.0,1707841140,,,,,,,,,,,37.31791438080597,43.272089683832206,0.2721428571428512,0.2273993497203434,-19.140161966092165,0,0,100333.30500000002,,,185.334:271.0;,258.5340000000021,
86,2024-02-14 23:57:00,183.135,183.03,183.135,183.02,111029.0,20373760.0,1707926220,1.0,,,,,,,,,,16.589547061492922,9.286304257946298,0.3517142857142862,8.64081395172456,-70.44436154316004,1,0,50337.450000000026,183.135:273.0;,183.135:273.0;,,0.0,183.135;
149,2024-02-15 01:00:00,182.77,182.76,182.77,182.753,36132.0,6614784.0,1707930000,,,,,,,,,,,21.037259948872887,7.743281177947992,0.2872142857142847,4.182798716934784,-61.81069183963796,0,0,100233.66000000003,,,182.77:273.0;,-99.64499999999472,
62,2024-03-05 23:33:00,169.67,169.61,169.67,169.47,325418.0,54920192.0,1709652780,1.0,,,,,,,,,,10.262505645127472,7.43774736906181,0.7860714285714323,8.201669735361186,-73.9005046707577,1,0,50181.01000000004,169.67:295.0;,169.67:295.0;,,0.0,169.67;
117,2024-03-06 00:28:00,170.02,169.98,170.058,169.98,125648.0,21354496.0,1709656080,,,,,,,,,,,78.54470578145192,-5.205669404652227,0.2791428571428542,7.363722818066261,54.93047409918292,0,0,100336.91000000003,,,170.02:295.0;,103.25000000000671,
22,2024-03-06 22:53:00,168.97,169.2,169.2,168.97,218801.0,37030400.0,1709736780,1.0,,,,1.0,,,,,,-11.922413267914171,10.32124091353895,0.3942142857142861,3.467104397970033,-76.87830170077153,1,0,50321.79000000003,168.97:296.0;,168.97:296.0;,,0.0,168.97;
37,2024-03-06 23:08:00,168.76,168.78,168.79,168.75,236044.0,39942400.0,1709737680,,,,,,,,,,,2.966255073470677,12.38227288436748,0.4895714285714295,3.7401599766047,-72.28391898379465,0,0,100274.75000000003,,,168.76:296.0;,-62.160000000002356,
6,2024-03-22 21:37:00,170.62,170.695,170.695,170.565,347179.0,59332672.0,1711114620,1.0,,,,,,,,,,36.43574344165208,13.329423611773532,0.3422142857142916,-11.390425125810252,-68.35181662955529,1,0,50283.090000000026,170.62:293.0;,170.62:293.0;,,0.0,170.62;
12,2024-03-22 21:43:00,169.991,169.99,170.07,169.99,412377.0,70200192.0,1711114980,,,,,,,,,,,2.899459719059521,13.503196604965126,0.35578571428572,-11.390425125810252,-77.39634265593004,0,0,100090.45300000004,,,169.991:293.0;,-184.29699999999727,
54,2024-04-19 22:25:00,164.8,164.73,164.81,164.73,163162.0,26926592.0,1713536700,1.0,,,,,,,,,,-4.52008686831363,7.526491537564716,0.500714285714283,3.876777666845836,-74.60097334819636,1,0,50156.053000000036,164.8:303.0;,164.8:303.0;,,0.0,164.8;
