,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,manxian,jw1D
0,2024-08-26 21:31:00,110.2,107.875,143.0,107.875,14076774.0,1628694272.0,1724679060,,,,,,,,,,,50.32507569639182,91.77349248941873,0.3122857142857133,-1.045146788673648,65.63865175004882,50.01194940035403,78.67542346645436
1,2024-08-26 21:32:00,107.998,105.871,107.998,105.871,1225844.0,131273472.0,1724679120,,,,,,,,,,,40.952398380721505,91.77349248941873,0.3122857142857133,-1.045146788673648,-21.29111385222046,49.81704980699985,78.67542346645436
2,2024-08-26 21:33:00,106.11,105.73,106.22,105.19,1396026.0,147448320.0,1724679180,,,,,,,,,,,32.87868803640906,91.77349248941873,0.3122857142857133,-1.045146788673648,-63.4517389672323,48.81997199703932,78.67542346645436
3,2024-08-26 21:34:00,105.9,104.26,105.9,104.26,1681932.0,177101696.0,1724679240,,,,,,,,,,,25.432865606614044,91.77349248941873,0.3122857142857133,-1.045146788673648,-71.52453102281177,47.35880393465263,78.67542346645436
4,2024-08-26 21:35:00,104.415,105.27,105.27,104.415,1145860.0,120255872.0,1724679300,,,,,,,,,,,19.33194244296682,78.88248636883998,3.0751428571428554,-1.045146788673648,-74.88753180455404,45.60510473850222,78.67542346645436
5,2024-08-26 21:36:00,105.0,105.85,106.13,105.0,918764.0,96847104.0,1724679360,1.0,,,,,,,,1.0,,14.229151980196178,78.88248636883998,3.0751428571428554,-1.045146788673648,-76.23719937358553,43.7431547142792,78.67542346645436
6,2024-08-26 21:37:00,105.95,105.515,106.16,105.515,866092.0,91567616.0,1724679420,,,,,,,,,,,9.573793815434058,78.88248636883998,3.0751428571428554,-1.045146788673648,-76.84331080078982,41.871767510603064,78.67542346645436
7,2024-08-26 21:38:00,105.21,106.609,106.609,105.21,794662.0,83962368.0,1724679480,,,,,,,,,,,6.029996473407451,78.88248636883998,3.0751428571428554,-1.045146788673648,-77.31098777352256,40.01208047281826,78.67542346645436
8,2024-08-26 21:39:00,106.18,104.692,106.18,104.692,831804.0,87712256.0,1724679540,,,,,,,,,,,1.997414928833166,78.88248636883998,3.0751428571428554,-1.045146788673648,-77.26270128288463,38.24195216448598,78.67542346645436
9,2024-08-26 21:40:00,104.5,104.87,105.28,104.5,1080660.0,113391616.0,1724679600,,,,,,,,,,,-1.4315224686953343,67.11665918640115,3.205357142857141,-1.045146788673648,-77.80358557599587,36.472628571851,78.67542346645436
10,2024-08-26 21:41:00,104.5,103.77,104.5,103.77,764898.0,79572224.0,1724679660,,,,,,,,,,,-4.706070926963278,67.11665918640115,3.205357142857141,-1.045146788673648,-78.09288925977735,34.7429149225534,78.67542346645436
11,2024-08-26 21:42:00,103.805,103.12,104.151,103.12,799152.0,82728960.0,1724679720,,,,,,,,,,,-7.537650602045744,67.11665918640115,3.205357142857141,-1.045146788673648,-78.4623777303634,33.04093937347855,78.67542346645436
