,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao
0,2024-05-01 21:31:00,125.09,125.31,125.52,124.5,91563,1714570260,,,,,,,,,,,101.94440653131541,26.515209845467556,2.245019448719148,57.48860650652992
1,2024-05-01 21:32:00,125.31,124.84,125.31,124.84,8132,1714570320,,,,,,,,,,,91.93532235871929,26.515209845467556,2.245019448719148,55.63875304445769
2,2024-05-01 21:33:00,125.0,124.91,125.0,124.8,26884,1714570380,,,,,,,,,,,84.22568590920835,26.515209845467556,2.245019448719148,4.760909220830136
3,2024-05-01 21:34:00,124.74,124.655,124.93,124.655,22987,1714570440,,,,,,,,,,,72.66767468586862,26.515209845467556,2.245019448719148,-30.310914800653087
4,2024-05-01 21:35:00,124.63,124.868,125.145,124.63,64124,1714570500,,,,,,,,,,,66.21882910625594,28.155565862228862,2.245019448719148,-59.54812429539347
5,2024-05-01 21:36:00,124.868,124.87,124.912,124.82,5477,1714570560,,,,,,,,,,,60.49903147304613,28.155565862228862,2.245019448719148,-61.22823767036856
6,2024-05-01 21:37:00,124.58,124.37,124.79,124.37,37454,1714570620,,,,,,,,,,,48.6697898393475,28.155565862228862,2.245019448719148,-61.92828255751412
7,2024-05-01 21:38:00,124.25,124.06,124.31,124.06,39333,1714570680,,,,,,,,,,,38.148895839150725,28.155565862228862,2.245019448719148,-71.34038195375528
8,2024-05-01 21:39:00,124.07,124.09,124.1,123.92,39849,1714570740,,,,,,,,,,,30.807660895999575,28.155565862228862,2.245019448719148,-74.80425745331524
9,2024-05-01 21:40:00,124.09,123.79,124.09,123.745,16942,1714570800,1.0,,,,,,,,,,22.805330658208078,24.434309521923446,2.245019448719148,-75.36479575269394
10,2024-05-01 21:41:00,123.65,123.59,123.65,123.59,24790,1714570860,,,,,,,,,,,15.267680886920985,24.434309521923446,2.245019448719148,-76.56108630718424
11,2024-05-01 21:42:00,123.635,123.64,123.795,123.635,56893,1714570920,,,,,,,,,,,9.121222404662461,24.434309521923446,2.245019448719148,-77.50595939627327
12,2024-05-01 21:43:00,123.65,123.35,123.65,123.208,56175,1714570980,,,,,,,,,,,4.408988598175341,24.434309521923446,2.245019448719148,-77.85067788869158
13,2024-05-01 21:44:00,123.36,123.61,123.61,123.33,45439,1714571040,,,,,,,,,,,2.4331048142180265,24.434309521923446,2.245019448719148,-77.72494775403504
14,2024-05-01 21:45:00,123.5,123.33,123.63,123.33,17167,1714571100,,,,,,,,,,,-1.5074819902081913,21.662751770100165,2.245019448719148,-76.29208669454991
15,2024-05-01 21:46:00,123.41,123.37,123.42,123.345,31403,1714571160,,,,,,,,,,,-4.583912238217096,21.662751770100165,2.245019448719148,-76.71027121692018
16,2024-05-01 21:47:00,123.38,123.69,123.69,123.38,27374,1714571220,,,,,,,,,,,-4.601455472190224,21.662751770100165,2.245019448719148,-76.73095756908653
17,2024-05-01 21:48:00,123.62,123.745,123.745,123.62,25891,1714571280,,,,,,,,,,,-4.056007701170671,21.662751770100165,2.245019448719148,-74.47832778952494
18,2024-05-01 21:49:00,123.79,124.155,124.155,123.79,38279,1714571340,,,,,,,,,,,-0.1152597150946093,21.662751770100165,2.245019448719148,-71.64908020005424
19,2024-05-01 21:50:00,124.14,123.99,124.14,123.91,8909,1714571400,,,,,,,,,,,2.151367797567275,24.561000441548057,2.245019448719148,-59.82535916259091
20,2024-05-01 21:51:00,124.05,124.16,124.16,124.05,9512,1714571460,,,,,,,,,,,5.651920140313862,24.561000441548057,2.245019448719148,-49.747980738173766
21,2024-05-01 21:52:00,124.16,124.14,124.191,124.12,11335,1714571520,,,,,,,,,,,8.693629497989264,24.561000441548057,2.245019448719148,-23.82077630015764
22,2024-05-01 21:53:00,124.2,124.13,124.2,124.08,30178,1714571580,,,,,,,,,,,11.399923168333984,24.561000441548057,2.245019448719148,-0.06325555998292695
23,2024-05-01 21:54:00,124.15,124.0,124.19,124.0,4667,1714571640,,,,,,,,,,,12.820886781628332,24.561000441548057,2.245019448719148,14.384795738343254
24,2024-05-01 21:55:00,123.98,123.655,123.98,123.6,10406,1714571700,,,,,,,,,,,11.336763529887492,24.391282292042405,2.245019448719148,7.446057219640697
25,2024-05-01 21:56:00,123.71,123.605,123.71,123.605,10695,1714571760,,,,,,,,,,,9.67036109193306,24.391282292042405,2.245019448719148,-35.01037115729158
26,2024-05-01 21:57:00,123.605,123.36,123.605,123.36,4581,1714571820,,,,,,,,,,,6.251858331564094,24.391282292042405,2.245019448719148,-53.08229345367226
27,2024-05-01 21:58:00,123.26,123.3,123.37,123.26,6577,1714571880,,,,,,,,,,,2.7854117781715217,24.391282292042405,2.245019448719148,-66.2176365063496
28,2024-05-01 21:59:00,123.305,123.145,123.305,123.12,10752,1714571940,,,,,,,,,,,-0.7832879709444143,24.391282292042405,2.245019448719148,-71.63361836461408
29,2024-05-01 22:00:00,123.11,122.882,123.11,122.882,64158,1714572000,,,,,,,,,,,-4.080584590495391,20.572266361248474,-1.6898845996387877,-74.71591030573038
30,2024-05-01 22:01:00,122.901,122.595,122.901,122.595,25945,1714572060,,,,,,,,,,,-6.934760380902048,20.572266361248474,-1.6898845996387877,-76.46252799954576
31,2024-05-01 22:02:00,122.82,123.07,123.07,122.81,17241,1714572120,,,,,,,,,,,-6.318237451572756,20.572266361248474,-1.6898845996387877,-77.44737854060128
32,2024-05-01 22:03:00,123.04,123.37,123.37,123.04,8964,1714572180,,,,,,,1.0,,1.0,,-3.741440095861705,20.572266361248474,-1.6898845996387877,-74.97431787071265
33,2024-05-01 22:04:00,123.37,123.23,123.4,123.23,29387,1714572240,,,,,,,,,,,-2.2690047539342686,20.572266361248474,-1.6898845996387877,-68.24112490248724
34,2024-05-01 22:05:00,123.2,123.23,123.33,123.18,12199,1714572300,,,,,,,,,,,-0.8807588274286786,21.26083384552042,-1.6898845996387877,-62.90580039995429
35,2024-05-01 22:06:00,123.12,123.21,123.21,123.12,3916,1714572360,,,,,,,,,,,0.29863116023594216,21.26083384552042,-1.6898845996387877,-57.37928224180509
