,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao
0,2024-03-11 21:31:00,114.21,114.49,118.0,111.4,1166240,1710163860,,,,,,,,,,,83.52712824253005,76.29542085717735,5.928546673880092,52.1129059698064
1,2024-03-11 21:32:00,114.628,114.935,114.935,114.595,128007,1710163920,,,,,,,,,,,83.51808304211536,76.29542085717735,5.928546673880092,71.17627437248383
2,2024-03-11 21:33:00,115.34,114.3,115.39,114.23,102319,1710163980,,,,,,,,,,,81.91086954656271,76.29542085717735,5.928546673880092,76.57093558271859
3,2024-03-11 21:34:00,114.16,114.235,114.395,114.11,121322,1710164040,,,,,,,,,,,80.23350071967225,76.29542085717735,5.928546673880092,76.78362041192152
4,2024-03-11 21:35:00,114.54,114.05,114.691,114.05,112251,1710164100,,,,,,,,,,,78.2147138978758,75.77443445887391,5.928546673880092,76.317116993904
5,2024-03-11 21:36:00,114.25,114.57,114.66,113.93,82296,1710164160,,,,,,,,,,,77.56685585963939,75.77443445887391,5.928546673880092,75.08958358129756
6,2024-03-11 21:37:00,114.67,114.805,114.81,114.53,72808,1710164220,,,,,,,,,,,77.46981907427438,75.77443445887391,5.928546673880092,75.27808498445432
7,2024-03-11 21:38:00,114.875,115.14,115.14,114.853,66135,1710164280,,,,,,,,,,,78.10279912985636,75.77443445887391,5.928546673880092,75.52742509165552
8,2024-03-11 21:39:00,115.22,115.495,115.59,115.22,110427,1710164340,,,,,,,,,,,79.43470474711494,75.77443445887391,5.928546673880092,75.99471111949273
9,2024-03-11 21:40:00,115.32,115.42,115.42,114.92,158479,1710164400,,,,,,,,,,,80.37077176384136,78.11899560932926,5.928546673880092,76.54285395379695
10,2024-03-11 21:41:00,115.34,115.3,115.34,115.035,98739,1710164460,,1.0,,,,,,,,,80.84716102093198,78.11899560932926,5.928546673880092,76.2692540992023
11,2024-03-11 21:42:00,115.23,114.99,115.345,114.99,58178,1710164520,,,,,,,,,,,80.46444193861689,78.11899560932926,5.928546673880092,75.41314106928493
12,2024-03-11 21:43:00,114.919,114.875,114.919,114.65,59820,1710164580,,,,,,,,,,,79.77976482264607,78.11899560932926,5.928546673880092,73.65114908231644
13,2024-03-11 21:44:00,114.71,114.855,114.855,114.61,68470,1710164640,,,,,,,,,,,79.0537341521286,78.11899560932926,5.928546673880092,71.55819604491509
14,2024-03-11 21:45:00,114.99,114.895,115.02,114.895,61672,1710164700,,,,,,,,,,,78.43589531595701,78.54413010809631,5.928546673880092,69.4490310502607
15,2024-03-11 21:46:00,114.703,115.11,115.27,114.703,58597,1710164760,,,,,,,,,,,78.3316817848271,78.54413010809631,5.928546673880092,67.57087898178335
16,2024-03-11 21:47:00,114.99,114.71,114.99,114.7,41408,1710164820,,,,,,,,,,,77.23077400651933,78.54413010809631,5.928546673880092,66.70489367589256
17,2024-03-11 21:48:00,114.55,114.605,114.61,114.33,57028,1710164880,,,,,,,,,,,75.903058187665,78.54413010809631,5.928546673880092,63.54167534828181
18,2024-03-11 21:49:00,114.61,113.99,114.64,113.99,45553,1710164940,,,,,,,,,,,73.20198336811309,78.54413010809631,5.928546673880092,59.884073552378425
19,2024-03-11 21:50:00,114.02,113.78,114.05,113.78,73660,1710165000,,,,,,,,,,,70.24641144978334,76.32316356446697,5.928546673880092,50.768007746764866
20,2024-03-11 21:51:00,113.731,113.76,114.03,113.731,49312,1710165060,,,,,,,,,,,67.49133541401216,76.32316356446697,5.928546673880092,38.602004579239285
21,2024-03-11 21:52:00,113.73,113.93,113.93,113.7,48893,1710165120,,,,,,,,,,,65.34890312366566,76.32316356446697,5.928546673880092,27.070868016857954
22,2024-03-11 21:53:00,113.87,113.72,113.88,113.64,29081,1710165180,1.0,,,,,,,,,,62.90499264939392,76.32316356446697,5.928546673880092,21.830094449769458
23,2024-03-11 21:54:00,113.7,113.77,113.823,113.7,27830,1710165240,,,,,,,,,,,60.82198391792157,76.32316356446697,5.928546673880092,12.881481133729949
24,2024-03-11 21:55:00,113.65,113.93,113.93,113.511,52886,1710165300,,,,,,,,,,,59.32957560143228,74.61104601501728,5.928546673880092,7.942852924138948
25,2024-03-11 21:56:00,113.92,113.81,113.97,113.81,41682,1710165360,,,,,,,,,,,57.6209206035317,74.61104601501728,5.928546673880092,8.721547756928892
26,2024-03-11 21:57:00,113.95,114.193,114.22,113.95,37800,1710165420,,,,,,,,,,,57.01164540155304,74.61104601501728,5.928546673880092,6.001029161033988
27,2024-03-11 21:58:00,114.075,113.785,114.082,113.785,39140,1710165480,,,,,,,,,,,55.470776922556624,74.61104601501728,5.928546673880092,13.808749561550428
28,2024-03-11 21:59:00,113.82,113.71,113.82,113.61,35241,1710165540,,,,,,,,,,,53.907851527020085,74.61104601501728,5.928546673880092,8.295615249863403
29,2024-03-11 22:00:00,113.56,113.63,113.63,113.48,40722,1710165600,,,,,,,,,,,52.316343392273396,72.33934205143755,9.68700200540146,2.670058877326666
30,2024-03-11 22:01:00,113.66,113.83,113.83,113.66,31866,1710165660,,,,,,,,,,,51.379865018917144,72.33934205143755,9.68700200540146,-3.0132135589418283
31,2024-03-11 22:02:00,113.82,113.725,113.82,113.7,25104,1710165720,,,,,,,,,,,50.29157019643934,72.33934205143755,9.68700200540146,-1.4037752411413087
32,2024-03-11 22:03:00,113.67,113.098,113.67,113.098,122177,1710165780,,,,,,,,,,,47.80717126103764,72.33934205143755,9.68700200540146,-3.0640864800331733
33,2024-03-11 22:04:00,113.255,113.09,113.27,113.09,55022,1710165840,,,,,,,,,,,45.579818257078074,72.33934205143755,9.68700200540146,-19.452609855003463
34,2024-03-11 22:05:00,113.118,113.17,113.17,113.095,81208,1710165900,,,,,,,,,,,43.7987133594342,68.81676489050652,9.68700200540146,-28.446442124997983
35,2024-03-11 22:06:00,113.39,113.415,113.54,113.39,38283,1710165960,,,,,,,,,1.0,,42.81791298865997,68.81676489050652,9.68700200540146,-31.930561046149073
36,2024-03-11 22:07:00,113.21,113.11,113.25,113.11,20902,1710166020,,,,,,,,,,,41.221888906118636,68.81676489050652,9.68700200540146,-28.974319785043086
37,2024-03-11 22:08:00,113.15,113.06,113.15,113.06,38698,1710166080,,,,,,,,,,,39.69674875885259,68.81676489050652,9.68700200540146,-32.658253723377165
38,2024-03-11 22:09:00,112.98,112.85,112.98,112.85,67617,1710166140,,,,,,,,,,,37.850261378137176,68.81676489050652,9.68700200540146,-35.39206678957029
39,2024-03-11 22:10:00,112.88,112.935,112.975,112.88,112813,1710166200,,,,,,,,,,,36.43387987310929,64.98426294698284,9.68700200540146,-40.11855703963604
40,2024-03-11 22:11:00,112.94,113.26,113.38,112.94,37409,1710166260,,,,,,,,,,,35.983836118744875,64.98426294698284,9.68700200540146,-41.21196093170802
41,2024-03-11 22:12:00,113.22,113.33,113.34,113.2,31465,1710166320,,,,,,,,,,,35.77898658029427,64.98426294698284,9.68700200540146,-36.1366436516934
42,2024-03-11 22:13:00,113.23,113.55,113.55,113.23,63968,1710166380,,,,,,,,,,,36.155446203742244,64.98426294698284,9.68700200540146,-30.608168589813353
43,2024-03-11 22:14:00,113.555,113.748,113.748,113.535,44397,1710166440,,,,,,,,,,,36.99577366137227,64.98426294698284,9.68700200540146,-21.17005487848569
44,2024-03-11 22:15:00,113.746,113.9,113.944,113.67,24808,1710166500,,,,,,,,,,,36.182676989582475,63.80272685635252,9.68700200540146,-8.781489304416125
45,2024-03-11 22:16:00,113.94,113.65,113.94,113.65,31237,1710166560,,,,,,,,,,,33.8227469317393,63.80272685635252,9.68700200540146,3.9922267428329055
46,2024-03-11 22:17:00,113.66,113.67,113.74,113.65,19187,1710166620,,,,,,,,,,,31.88592427990301,63.80272685635252,9.68700200540146,5.101380300490779
47,2024-03-11 22:18:00,113.745,113.565,113.745,113.53,19134,1710166680,,,,,,,,,,,29.457670152621404,63.80272685635252,9.68700200540146,6.255670774654524
48,2024-03-11 22:19:00,113.545,113.645,113.645,113.475,28833,1710166740,,,,,,,,,,,27.885433960028536,63.80272685635252,9.68700200540146,3.990989251692605
49,2024-03-11 22:20:00,113.66,113.755,113.89,113.66,24741,1710166800,,,,,,,,,,,27.288094440287153,62.36657525793743,9.68700200540146,4.688891937741806
50,2024-03-11 22:21:00,113.62,113.36,113.62,113.36,27468,1710166860,,,,,,,,,,,24.038192421717355,62.36657525793743,9.68700200540146,8.042908420551313
51,2024-03-11 22:22:00,113.49,113.64,113.64,113.49,16993,1710166920,,,,,,,,,,,23.136015572912456,62.36657525793743,9.68700200540146,-0.8071078350114597
52,2024-03-11 22:23:00,113.68,113.42,113.68,113.42,21862,1710166980,,,,,,,,,,,20.840966525788417,62.36657525793743,9.68700200540146,1.3139080085485093
53,2024-03-11 22:24:00,113.415,113.455,113.48,113.38,15825,1710167040,,,,,,,,,,,19.36480475618484,62.36657525793743,9.68700200540146,-4.059525862573766
54,2024-03-11 22:25:00,113.525,113.61,113.64,113.525,16313,1710167100,,,,,,,,,,,19.419965531174526,60.707042218878186,9.68700200540146,-6.400712486248107
55,2024-03-11 22:26:00,113.57,113.725,113.725,113.57,14460,1710167160,,,,,,,,,,,20.39796046893477,60.707042218878186,9.68700200540146,-3.504555360283511
56,2024-03-11 22:27:00,113.66,113.665,113.7,113.63,21275,1710167220,,,,,,,,,,,21.048998919673863,60.707042218878186,9.68700200540146,1.2235784234862794
57,2024-03-11 22:28:00,113.665,113.82,113.825,113.665,31264,1710167280,,,,,,,,,,,22.896312015300865,60.707042218878186,9.68700200540146,1.8058861919266394
58,2024-03-11 22:29:00,113.88,114.24,114.24,113.88,35501,1710167340,,,,,,,,,,,27.898715086817433,60.707042218878186,9.68700200540146,6.458094956532659
