,0
code,AMD
trade_days,18
win_days,4
win_sells,7
lose_sells,25
max_1d_profit,422.9300000000039
max_1d_lost,-726.6840000000038
start_day,20240102
end_day,20240830
start_cash,100000
end_cash,97657.11399999996
total_profit_rate,-0.02342886000000044
buy_nums,32
sell_nums,32
avg_win_sell_profit,212.19857142857134
avg_lose_sell_profit,-153.13104000000206
