,0
code,NVDA
trade_days,12
win_days,5
win_sells,7
lose_sells,12
max_1d_profit,379.2510000000057
max_1d_lost,-534.8080000000014
start_day,20240102
end_day,20240830
start_cash,100000
end_cash,100196.79700000002
total_profit_rate,0.001967970000000152
buy_nums,19
sell_nums,19
avg_win_sell_profit,290.723142857143
avg_lose_sell_profit,-193.68983333333415
